	Iozone: Performance Test of File I/O
	        Version $Revision: 3.414 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England.

	Run began: Fri Mar  1 09:02:18 2013

	Auto Mode
	Excel chart generation enabled
	Command line used: ./benchmarks/iozone3_414/src/current/iozone -a -R
	Output is in Kbytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 Kbytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                            random  random    bkwd   record   stride                                   
              KB  reclen   write rewrite    read    reread    read   write    read  rewrite     read   fwrite frewrite   fread  freread
              64       4  413101  889431  1562436  2133730 2133730 1087638 1336792  1330167  1553394   831569   926260 1828508  1991276
              64       8  598110 1105556  3022727  2892445 2133730 1310683 1879725  1460430  2203800  1460430  1210227 2358717  2772930
              64      16  673098 1285575  3588436  3363612 3057153 1638743 2298136  1562436  2689580  1310683  1363961 2772930  3203069
              64      32  673098 1392258  4018152  3958892 3588436 1452528 2662899  1947927  3203069  1392258  2067979 4207076  3738358
              64      64  621657 1879725  4274062  4274062 5735102 3203069 2561267  2278628  4018152  2203800  2067979 3363612  4018152
             128       4  503723 1076312  1254941  1391557 2027414 1007629 1642783  1440082  1905110  1048974   566435 2066432  1778862
             128       8  513847 1206978   864797  3657016 3199360 1827299 1732927  1015251  1487977   285751  1133103 1705404  1939522
             128      16  699227  969421  1939522  2140585 2367096 1409828 1885042  2558895  3053774  1508887  1152564 3199360  1487977
             128      32  831319 1319723  4934216  4135958 4407601 1911894 2905056  2238774  2453642  1579934  1521718 3560017  3867787
             128      64 1067750 2166499  3468030  4596273 4557257 2558895 3445772  3560017  3536566  1220700  2558895 3867787  2714132
             128     128  819893 1015251  6406138  6406138 6406138 3560017 1727352  1663139  3982553  1939522  1727352 4135958  4557257
             256       4  627256  977189  2114473  2984226 2097948 1132871 1447470  1463250  1755037   962301  1049800 2015259  2170027
             256       8  831194 1267990  2943325  3197509 2812272 1420658 2081678  2310087  2613746  1455317  1572543 2935279  2509882
             256      16  886067 1694118  3245838  3410808 4197489 2639446 2392442  2812272  3078337  1814348  2015259 2880164  2187712
             256      32  850282 2114473  4819184  4264168 5217259 2077650 3285566  2903529  3285566  1224606  1437779 4404088  4197489
             256      64 1019886 1652404  4477549  4734192 4477549 2148318 3654598  3326279  5687020  1694118  1471270 3236056  5687020
             256     128 1027695 1790149  4929815  5687020 6719046 1829808 3421677  2582316  4054829  1347557  2935279 3368013  4907284
             256     256 1112909 2509882  7073132  5242734 7073132 3879045 2872459  3879045  2034350  1855098  1970871 4197489  6107548
             512       4  585176 1312798  2394591  2532990 2132967 1454140 1630828  1640796  1723770  1463057  1082507 2285029  2460437
             512       8  806474 1426135  3064306  2764505 3239989 1430887 2381315  2381315  2625909  1500891  1339827 2875558  4237291
             512      16  969603 1585086  3220553  2958758 4204110 1551867 2071249  2891043  3795443  1533034  1518938 2587935  3580298
             512      32 1176828 1700565  3849877  5684095 5331314 2065273 2275345  3201349  4973263  1550747  1662389 2237414  5439343
             512      64 1410215 2725905  4340054  6156675 6086873 3487274 1454140  2198475  5067142  2160868  2910635 2427068  4163357
             512     128 1309596 1599251  5684095  4882800 6736026 2285029 4000485  3068685  5067142  2265742  2105777 4305250  4732165
             512     256  977103 1630828  3684733  3279573 6319739 2402629 2926501  3104171  4610256  1700565   849208 1940253  2483197
             512     512  993834 1496706  3736016  5951911 6035551 3346002 2205248  3279573  2225819  2360376  2207515 1077618  1442420
            1024       4  602396 1171629  2133821  1858644 1454537 1065535 1187831  1590254  1723636  1182272  1119120 1389145  1183902
