	Iozone: Performance Test of File I/O
	        Version $Revision: 3.414 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England.

	Run began: Wed Feb 27 09:05:06 2013

	Auto Mode
	Excel chart generation enabled
	Command line used: ./benchmarks/iozone3_414/src/current/iozone -a -R
	Output is in Kbytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 Kbytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                            random  random    bkwd   record   stride                                   
              KB  reclen   write rewrite    read    reread    read   write    read  rewrite     read   fwrite frewrite   fread  freread
              64       4  586352 1421755  2561267  2662899 1363961 1210227  528618  1163036  1991276  1124074   874936 1363961  1101022
              64       8  463774  447537  1363961  3363612 2067979 1879725 2203800  2203800  3057153  1991276  1933893 3406295  3738358
              64      16  842003 2133730  4643754  4564786 4018152 2467108 2561267  2067979  2923952  1452528  2006158 3791156  4274062
              64      32  821391 2298136  4897948  4988978 4897948 2662899 3057153  3057153  2133730  1279447  1183548 3022727  4988978
              64      64  608965  852702  4897948  5389653 5389653 2067979 1484662  1828508  4564786  3203069  2801873 4564786  4274062
             128       4  587511 1102844  2905056  2905056 2058509 1024942 1637771  1561553  1852520  1185654   774922 1727352  2377579
             128       8  546819 1133103  3468030  4135958 3297617 1057236 2248149  1749872  3380677  1391557  1152564 1710838  1543594
             128      16  684954 1684006  3657016   992724 2608629 1142750 1967960  2420455  3657016  1543594  1093856 3124872  4444086
             128      32  921183 2558895  5325799  5325799 5122535 2420455 1749872  2843510  4267461  1858934  1967960 4759253  3277486
             128      64  581781 2420455  6114306  6114306 5847904 2784517 4135958  3657016  5545860  1579934  2727923 2464907  5122535
             128     128 1007629 2004703  6727225  6727225 6406138 2211113 4759253  2202044  5122535  2004703  1833539 2420455  6045455
             256       4  636553 1035624  2310087  2783115 2061693 1142514 1581810  1588832  1629830   917880   879535 2533571  2170027
             256       8  792543 1422540  2639446  4070199 3245838 1629830 1766587  2187712  3043436  1180188  1243036 3557725  4070199
             256      16  729045 1600674  3275543  4404088 4009406 1766587 2880164  2435861  4132864  1752173  1570244 2665657  4840911
             256      32 1070737 1855098  5117791  4819184 5242734 1619994 2533571  2849590  4422226  1778290  2325094 4264168  3994490
             256      64 1190657 1243036  3511189  5810112 5938650 2192179 2509882  2613746  4264168  2413957  3159869 2726577  5347168
             256     128 1153561 1855098  4907284  4132864 6213578 1790149 3879045  3994490  3017775  1439707  1190657 3705040  3285566
             256     256  981656 2065659  5841722  7073132 6936061 2223962 2413957  2170027  2019049  2170027  1413179 2228578  2533571
             512       4  659788  846197  1862832  2509312 1975959 1207261 1138158  1387437  1201856   988345  1446306 2416145  2750343
             512       8  552363 1049187  1803387  2317080 3104171 1488408 1455126  2275345  2910635  1684557  1394645 2099600  4131319
             512      16  737509 1605228  3239989  3140488 3684733 1657257 1115688  2910635  3815675  1725155  1455126 2327124  4571003
             512      32 1078159 1753325  4061007  5398323 4871723 2022482 2452009  3264616  5227492  2055390  2572435 4457157  5566231
             512      64 1340664 2205248  3068685  2958758 5509113 1746197 4271001  3795443  4271001  1983258  2065273 2548017  2047551
             512     128 1002183 1610042  2768068  4271001 6018636 1180062 2922519  3182373  5019764  1604029  1594501 3481620  5822804
             512     256 1053304 1674052  4494470  5822804 6909408 2207515 2926501  2879414  2337255  1434711  1882427 2225819  2022482
             512     512  963945 1528669  7091952  6104175 6551087 3220553 2438090  3346002  1174254  2474613  1344020 1556366  2906696
            1024       4  548120 1017811  1102176  1329791 1276817  844168 1296083  1597351  1367473  1086012   710639 1633188  2529716
            1024       8  554990 1319577  1434138   374262 2146618 1535119 1497127  2051273  1771993  1241031  1076755  930894  1372717
            1024      16  555924 1261072  2231377  2295784 4014717 1992279 1607514  2837198  2321847  1819280  1336827 2103514  1992279
            1024      32  965203 1556257  2159571  2666347 4805258 2918161 1180972  3092561  1973059  1750329  1429841 1731977  2375790
            1024      64 1015885 1735476  2598591  2173780 5251818 1845071 2316837  3955557  5336651  1701108  1530742 2343383  2111788
            1024     128 1026078 1510288  2604895  3495237 6244448 3567824 2460163  4079544  5444898  1920993  1865101 2316837  2065081
            1024     256 1128826 1828574  3200886  2798378 6830356 2137006 1314729  4199201  4507705  1973059  1635675 2497356  5071963
            1024     512  932511 1628234  3433760  3709575 6744549 3345496 2573677  2835325  3369115  1575091  2251260 2598591  4304412
            1024    1024  805688 2020395  6519323  5821271 6355328 3210456 2753527  2534194  2250080  3281592  2023250 1927891  2774874
            2048       4  637765 1136564  1373553  1339497 1621413  860128 1237420  1509175  1268110  1080249  1056208 1662201  1767183
            2048       8  814303 1357275  1577638  2263006 3057127 1521471 1399968  2470639  1793378  1443248  1149800 1221235  2039974
            2048      16  723923 1475476  2238241  2243502 4038890 2113246 1917479  2904157  2298737  1885905  1264191 2142232  2090107
            2048      32  666878 1311078  1754908  3229534 4490751 2837016 1919621  2507420  1817281  1279252  1531781 1322178  1825003
            2048      64  974710 1684034  2503765  3894239 4785996 3307884 2340705  2956128  2214011  1592555  1838281 1941313  2461436
            2048     128  860817 1645012  2840769  3517861 6171791 2774700 2998435  4138120  5345969  2362594  1696674 2999482  5884299
            2048     256 1192085 2400894  3924484  6608629 6670210 4040790 2821176  4120256  6110328  1796754  1871932 2267786  4633675
            2048     512 1380173 2036105  2832339  1453505 3519302 1294482 3379461  3330973  4162181  2021729  2356760 2884652  2181401
            2048    1024  931278 2226060  4581773  5147354 6280083 3525079 3093459  4358590  1989882  1430271  1530689 2443928  2760434
            2048    2048 1037957 1111130  5564129  6114678 5852228 3618634 1491617  1956345  2868277  2779189  1865428 1812296  4128177
            4096       4  640017 1224090  1752009  2403852 1777753 1058929 1383375  1563966  1436587  1012378  1173263 1721808  1687642
            4096       8  675234 1495487  2176373  2040896 2691164 1401773 1782364  2432098  2173894  1827683  1259077 2181070  2077169
            4096      16  978753 1565106  2378558  3474326 3927899 2439350 2125483  3022599  2119190  1667170  1379598 1596374  1200817
            4096      32  775586 1350426  1924957  2018594 2882622 1907643 1674646  3456849  2167313  1453481  1627990 2603876  3415612
            4096      64 1072012 1912315  2457143  3281854 4812550 3289394 2726614  3650781  2088533  1752724  1646242 2103879  2531736
            4096     128 1236334 1977924  2907010  3390670 5433562 3247731 2838800  4371684  2700046  2467377  1923018 2691164  3305851
            4096     256 1110972 1345140  2903080  3627654 5483860 3063563 2478054  3419011  6321227  1951413  1996079 2856263  3075079
            4096     512 1162624 1884210  3202328  3937802 2968287 2223699 2451183  4701910  6897314  2259377  2098482 1987305  2203167
            4096    1024 1079015 1908703  3530734  4125010 4648477 3172758 2923334  4526013  5431844  2158056  2142180 2915397  3676563
            4096    2048  941166 1881528  3281854  3468714 3284363 2271926 2637454  3912691  3419011  1405213  2297140 1917437  2052110
            4096    4096  957212 1411447  1540407  2116840 1702358 1444802 1891055  1420786  1850918  1686979  1571117 1562259  2095155
            8192       4  674132 1201901  1726463  1781977 1521567 1083158 1150432  1605309  1458404  1179903  1111540 1599406  1642607
            8192       8  683805 1340354  2020233  1992699 1527791 1296212 1700993  2400293  1768130  1388227  1373356 1934800  1548237
            8192      16  935600 1522443  1664731  2125063 2383476 1675610 2117337  2705532  2141219  1568450  1527791 2227852  1760971
            8192      32 1102269 1173977  2499107  2098329 1896253 1202743 2500562  3419285  2521481  1603811  1363762 2594792  2561520
            8192      64  983060 1872077  2801490  2759196 3167728 2080289 2691123  3853368  2960564  1726116  1796136 2704467  2223671
            8192     128 1150894 1711329  2875338  2978013 3258451 2197363 2891550  4316113  3204958  2112520  1654311 2398785  2343805
            8192     256 1200306 1558914  2356666  2827774 3296592 2121258 2617325  4250966  3149725  2018216  1666346 2785366  2741583
            8192     512 1156550 1895416  2112520  2202151 2884511 1882745 2702765  4481623  6989645  1746293  1352702 2931016  2698308
            8192    1024 1082885 1798110  3161607  3267437 2650231 1975400 2985517  4425630  6379683  1884500  1914425 2821041  2937029
            8192    2048 1001455 1607186  2833604  2887420 2777935 1483209 2099355  2386788  1922997  1235437  1563098 2589122  2704467
            8192    4096  906498 1342502  1884604  1572110 1501487 1178891 1700656  1344287  1637128  1196419  1380529 1211821  1454023
            8192    8192  671038 1318546  1628979  1528947 1619916 1396748 1410451  1082032  1643943  1410509  1453285 1518742  1717402
           16384       4  578043 1145958  1720102  1769533 1378668  952165 1274901  1473661  1130871  1170872  1083240 1724115  1746507
           16384       8  843744 1429041  1712003  2084441 1865612 1338887 1780306  2419375  1883251  1228278  1278007 2150722  2116216
           16384      16  946121 1538525  2358753  2403047 2171450 1556824 2194192  2938260  2171450  1318086  1490279 2275192  2152676
           16384      32 1063212 1596278  1241593  1226809 1052884 1085464 2487330  3652220  2188880  1629744  1557106 2582584  2643483
           16384      64 1125980 1812996  2776454  2457883 2240696 1814768 2644704  4014737  2555595  1788647  1630246 2691208  2742985
           16384     128 1130090 1929086  2489583  2836505 2801125 1960735 2734362  4156301  2636687  1808559  1741108 2673617  2668426
           16384     256 1080583 1972554  2902396  2800212 2620999 1845670 2758289  4670725  2851926  1804001  1735392 2863812  2900803
           16384     512 1139346 1944699  2319346  2237049 2352697 1392384 2823917  3830558  2790207  1865207  1735261 2851453  2327595
           16384    1024 1165194 1833066  2804440  2866320 2697017 1870080 2727525  4150026  6775862  1881704  1417896 2661502  2660575
           16384    2048 1093218 1464927  1971592  2768512 2450433 1798242 1918905  3181338  3611908   889712  1302077 2560833  2362159
           16384    4096  907046 1289252  1763991  1467304 1769487 1444026 1574192  1547115  1491897  1146532  1091377 1759835  1754936
           16384    8192  943990 1212629  1401557  1449906 1482979 1129626 1380774  1197144  1134081   912454  1436810  965299   970794
           16384   16384  892764 1082455  1164622  1015061  996775  882707 1326328  1101382  1254810  1153479  1102920 1443904  1322474
           32768      64 1047139 1820243  2585878  2808843 2613265 1780094 2598787  3552054  2178154  1682140  1692810 2388713  2718182
           32768     128 1055778 1721175  2855885  2858083 2747855 1790786 2765493  4474680  2802142  1754372  1758210 2762158  2337882
           32768     256 1138806 1734293  2780993  2787593 2336212 1833379 2773417  4108320  2750605  1742340  1564636 2874161  2849136
           32768     512 1035253 1585904  2817306  2801628 2809359 1996591 2615552  4482561  2840715  1537747  1083922 2828206  2894438
           32768    1024 1099372 1391366  2681955  2829195 2715229 1883220 2590118  4276151  2729085  1360057  1590456 2679967  2638955
