	Iozone: Performance Test of File I/O
	        Version $Revision: 3.414 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England.

	Run began: Fri Feb 22 18:03:55 2013

	Auto Mode
	Excel chart generation enabled
	Command line used: ./benchmarks/iozone3_414/src/current/iozone -a -R
	Output is in Kbytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 Kbytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                            random  random    bkwd   record   stride                                   
              KB  reclen   write rewrite    read    reread    read   write    read  rewrite     read   fwrite frewrite   fread  freread
              64       4  561808 1163036  2662899  2662899 2006158 1017549 1599680  1484662  2067979  1163036  1183548 2133730  1879725
              64       8  718114 1363961  4018152  2923952 3203069 1285575 1722886  1429325  3203069  1385075  1363961 2561267  3541098
              64      16  546928 2006158  2561267  4018152 3958892 1933893 2067979  2133730  2444640   983980  1828508 1780008  1879725
              64      32  695778 1083249  4564786  2801873 4564786 1599680 2203800  2298136  1879725  1232453  1879725 3541098  4897948
              64      64  877797 2561267  5860307  5735102 5283570 3165299 3738358  3057153  1722886  1879725  1066042 2379626  1780008
             128       4  604036 1231904  2905056  2608629 2098744 1048974 1684006  1048974  1939522  1220700   992724 1997245  1827299
             128       8  785122 1471662  3445772  4012317 3277486 1406136 1471662  2238774  3380677  1076312  1243315 2027414  3560017
             128      16  569439  816154  3380677  2969325 4104338 1618028 2004703  2409592  3036502  1642783  1684006 3895854  4596273
             128      32  877518 1521718  3359523  2202044 4717434 1833539 2714132  2175277  4759253  1858934  2066432 3759450  5379161
             128      64 1057236 1802755  2714132  3982553 6045455 1939522 2132084  2673584  4889281  1603529  1278855 3053774  5784891
             128     128 1067750 1827299  4717434  5379161 6727225 1967960 1967960  2166499  5122535  2035099   770474 2660335  5847904
             256       4  600928 1062263  1729594  1897721 2118645 1137672 1415041  1642294  1552085  1128110  1195962 2413957  2613746
             256       8  768712 1286217  2435861  2849590 3285566 1489641 2463808  2392442  2330140   907792  1201314 2842047  3017775
             256      16  965763 1514860  2305128  2000242 4197489 1839210 1306564  2588541  3285566  1241598  1158540 1600674  1907837
             256      32  873098 1312954  2205688  3123106 5117791 2812272 1588832  3123106  4350555  1552085  1108314 2065659  2045979
             256      64  865358 2097948  3935921  5938650 5841722 2081678 2812272  3197509  4652146  2114473  1362952 3935921  5455847
             256     128 1163562 1185399  5455847  6761355 6719046 2812272 5217259  4132864  6073004  1868008  4477549 2419396  2880164
             256     256 1173737 1881098  6398720  6249745 7120034 2699161 3043436  3935921  6073004  2114473  1718521 4070199  6719046
             512       4  572691 1273861  2169601  2449212 2032051 1459080 1605228  1684557  1418599  1180062   838269 1938502  2910635
             512       8  802256 1438555  2402629  4340054 3325278 1689859 2381315  2347475  1705969  1145443  1895721 2132967  2089386
             512      16 1024169 1528669  2587935  4927617 4237291 1961520 1815584  2942541  3822466  1747618  1402845 2764505  2875558
             512      32 1075998 2910635  2438090  2750343 5227492 2708713 2678309  3459188  4650188  1193838  1605228 2736325  5760329
             512      64 1442420 1975959  3459188  5384786 6156675 2782414 4532414  3710197  3325278  1233614  1204552 2691737  4620174
             512     128 1320061 1672748  2275345  5127637 6018636 2416145 3659616  3239989  4784885  2065273  1034032 3533174  2416145
             512     256  891884 1842059  6228097  5164632 6156675 2081286 1718254  4068701  5566231  1605228  1132755 2665014  1968713
             512     512 1161551 2860238  7211022  1730717 7115451 2143612 2370799  2860238  5164632  3710197  1917728 2216629  7115451
            1024       4  671528 1311117  2160657  2612819 2129589 1464956 1544504  1698417  2085132  1251518  1154311 1958662  2944166
            1024       8  999107 1397280  2960401  1865101 3294177 1523683 1670669  2491561  2503178  1456510  1331853 3066069  1783768
            1024      16  966941 1278338  2106609  3066069 4162573 2251260 2142335  2950233  4114719  2094282  1546729 3631168  4876180
            1024      32  994020 1806273  3345496  2155236 5277632 2008114 2504637  3696803  2120127  2077065  1615374 2365323  3324778
            1024      64 1331440 2090206  2300703  2995501 6208343 2142335 2924122  3955557  4943530  1777861  1809317 2559871  3074849
            1024     128 1146607 1406431  3324778  6137371 6093831 1472995 2822283  4249053  6355328  2331932  2035716 3529706  5444898
            1024     256 1175799 1907343  5390231  5660167 6093831 2281152 3133170  3966517  5623115  2008114  2353657 2796556  6640274
            1024     512 1011817 2207295  4178773  7220790 7257394 2867506 3411938  1917562  4972145  1750329  2094282 1981251  4854136
            1024    1024 1264413 1786736  5018624  5782087 6776473 2632033 1211964  2547723  2107643  3314514  2281152 2553783  6402699
            2048       4  679271 1212615  1729816  1706788 2102384 1124660 1353426  1693997  1680082  1421279  1122895 1607456  2537792
            2048       8  899487 1486197  2199836  4046500 3336148 1722532 1753475  2435613  2223179  1473451  1357061 2122645  3483621
            2048      16 1097081 1642495  2386884  3871422 4229816 2345819 2178635  2981782  2599225  1906837  1562145 1848567  3097921
            2048      32 1037080 1768638  2680329  2673655 4531020 2001939 2048243  3611028  4293237  2473485  1708146 2316716  2563543
            2048      64  851516 1415191  2003807  2096227 3219850 1646273 2565840  3542524  3841986  2135840  2041428 2947000  3784436
            2048     128 1191423 1875611  3070239  3977179 5953632 1616531 2892423  4432815  6732948  2669500  1851755 2522144  2329912
            2048     256 1063926 2365196  3074635  4911886 6851089 2782790 3038742  3657149  5277002  1157079  1807720 2798201  2202092
            2048     512 1110555 1903035  3447273  4994712 6359119 1865023 2790021  2359349  4864597  2226060   972944 2914009  2406949
            2048    1024 1271301 1392253  4613765  6459541 7065219 3999400 1438174  2045804  2473485   976594  1426234 1386635   972833
            2048    2048  618345 1189279  2476337  1919192 1713940 1284033 2149199  2960203  1861789  2327387  1737163 2361944  4154130
            4096       4  663550 1124057  1798787  1770973 1760087 1083643 1386053  1437789  1405098  1213284  1043810 1571692  1897111
            4096       8  747704 1483605  2119190  2104910 2564999 1412376 1863567  2248142  2842558  1368498  1433112 2040896  1619549
            4096      16  987189 1675299  2364807  3325046 3988078 2500779 2100535  3047802  2196126  1745778  1622762 1852715  2419084
            4096      32 1032518 1766239  2160227  2588965 4409837 2224851 2375927  3670280  2232367  2402172  1632476 2523554  3041327
            4096      64  954076 1813981  2698349  2846325 2339368 1777937 2589355  4223375  2528754  1815515  1634495 2712408  3923414
            4096     128  959243 1973154  2701744  2178857 3670280 2076165 2989984  4012295  3093907  2083467  1953410 2876348  3976080
            4096     256 1173343 1989376  2685695  4031124 5761565 1970212 2542602  4432592  6169144  1742237  1939298 2860543  2610602
            4096     512 1160974 1952300  2905044  2907010 4245291 3067940 2254337  4481152  4471821  1450413  1199392 1955189  2262949
            4096    1024  898068 2016936  3453374  4063542 4633432 2038716 2750624  3849566  4520059  1801239  2062457 2795836  3527834
            4096    2048 1147328 1874548  1803697  2700046 3150647 2350249 2050151  3300136  2778652  1360371  1785514 1701852  2079181
            4096    4096  987927 1519830  2167313  1886694 1780148 1565676 1854114  1281237  2007743  1495487  1498749 1486172  1894600
            8192       4  665850  896189  1518474  1779301 1549494 1089823 1264396  1654630  1433220  1205232  1106707 1492746  1761694
            8192       8  863227 1444001  1880684  2263516 2040388 1417550 1824462  2411581  1902026  1179417  1393632 1823687  2243709
            8192      16 1005764 1403996  2410904  2386953 2547278 1721705 1931645  2914360  2296036  1658304  1534067 2142822  1829805
            8192      32 1067476 1812049  2619919  2406682 2564962 1865673 2132713  3693481  2437240  1653277  1568736  953435  1755304
            8192      64  828408  558152   228519   285852 1961753 1133543 1793323  3840447   848811  1436695  1646937 2440876  2436030
            8192     128  957661 1212376  2544071  2459219 2234662 1709881 1798486  4043365  2342527  1121554  1338370 1881405  2477126
            8192     256  738017 1707332  2488428  2233355 2665652 1659986 2247525  4143818  2692177  1891555  1854696 2878470  2926772
            8192     512 1246688 1422009  2913371  2972602 3112631 1919344 2598914  4437634  7267586  2246791  1732295 2081297  2132316
            8192    1024 1202911 1870344  3085241  3089958 3165394 2027744 2555994  2774122  5797345  1482441  1057717 2770319  2589122
            8192    2048 1118633 1786331  3000639  3010630 2719666 1723605 2614736  1452486  4533661  1284821  1617704 2493123  2198065
            8192    4096  663369 1464996  1910380  1893640 1826887 1409005 1318495  1579336  1378867  1147972  1813197 1894162  1891451
            8192    8192  860956 1259899  1534958  1297043 1236326 1110463 1632229  1166801  1580789  1220342   924274 1515660  1292311
