	Iozone: Performance Test of File I/O
	        Version $Revision: 3.414 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England.

	Run began: Tue Feb 19 12:02:57 2013

	Auto Mode
	Excel chart generation enabled
	Command line used: ./benchmarks/iozone3_414/src/current/iozone -a -R
	Output is in Kbytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 Kbytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                            random  random    bkwd   record   stride                                   
              KB  reclen   write rewrite    read    reread    read   write    read  rewrite     read   fwrite frewrite   fread  freread
              64       4  533875 1304314  2772930  2923952 2067979 1392258  633392  1492919  2067979   955947  1163036 2358717  2662899
              64       8  666414 1734015  2379626  3791156 3203069 1392258 2298136  1421755  3057153   598110   913649 1690338  3791156
              64      16  780776 2133730  2278628  3738358 2561267 1599680 2662899  2561267  2278628  1679761  2358717 2006158  4274062
              64      32  645579 2467108  2133730  4564786 4564786 1734015 2662899   913649  4018152  1553394  2561267 2561267  4274062
              64      64  681644 1722886  6421025  5389653 5389653 1722886 3541098  3057153  4564786  3363612  2923952 4564786  4274062
             128       4  633247 1598754  2985839  2969325 1833539 1406136 1684006  1421023  2066432   947186   942199 2248149  2326073
             128       8  640042 1487977  4012317  4104338 3297617 1487977 2238774  2248149  3053774  1172704  1406136 2905056  4012317
             128      16  883293 1637771  3199360  2858650 4135958 1598754 3036502  2784517  3895854  2367096  2248149 2286447  2420455
             128      32  859260 1349580  5325799  5603747 5325799 1905110 2905056  2843510  4717434  2035099  1455701 3380677  5122535
             128      64  927549 1885042  6406138  4934216 6114306 1684006 1085013  3445772  1076312  1373754  4267461 2453642  5847904
             128     128 1015251 1967960  6727225  5784891 5545860 1778862 2066432  1504659  3277486  1939522   940549 3380677  6330599
             256       4  622890 1534342  2975955  2911402 2135500 1471270 1532153  1619994  2081678  1019886  1066483 2441400  2533571
             256       8  831194 1398455  2480886  1523457 3326279 1391207 2458168  1985448  1707589  1053922  1523457 2812272  4132864
             256      16 1197295 2486631  4734192  2371308 3236056 1489641 2509882  2775920  4197489  1894373  2371308 4264168  4840911
             256      32  999940 1287760  4332998  3823789 4404088 1911233 4070199  2509882  5117791  1814348  1312954 3770085  2205688
             256      64 1084800 1683493  5687020  6398720 6107548 1868008 3770085  1619994  4054829  1652404  1376935 4422226  5938650
             256     128 1237306 2872459  6398720  6398720 6554972 3717869 3454704  2754556  3823789  1497953  2639446 3823789  3123106
             256     256  828628 2015259  4998665  5217259 5938650 2192179 4840911  2266207  4070199  1829808  1610276 2935279  1938842
             512       4  668413 1230786  1797349  2572435 2132967 1193175 1667552  1657257  2055390  1158418  1069035 1897396  1662389
             512       8  592604 1227971  2225819  4000485  377559 1169140 1856390  2402629  1579257  1191189  1236455 2256220  3580298
             512      16  700463 1289930  2381315  3788747 4030519 2427068 2712134  2811557  3610395  1599251  1023680 3051245  3527371
             512      32  873740 1580419  2317080  4262523 5331314 2926501 2975154  2958758  3201349  1171691  1075459 2509312  4131319
             512      64 1080328 2722449  3325278  5566231 6035551 3388236 2695115  3393590  6018636  1815584  1985091 3239989  5822804
             512     128 1251589 2007358  5398323  5951911 6736026 2287463 3628697  3366987  5699180  2347475  3409755 3325278  5870558
             512     256 1441452 3140488  4701087  4882800 6999490 3628697 2708713  2958758  6018636  1594501  1783912 2708713  7022379
             512     512 1240025 1560891  7211022  7435738 6909408 2427068 4973263  2347475  4522868  2225819  1640796 2089386  3259661
            1024       4  658554 1253344  2000631  2902385 2128533 1284839 1528563  1556257  1471481  1178380  1130312 1774189  1756772
            1024       8  660682 1444266  2236023  1988589 3291652 1481633 1896395  2480051  3140041  1399100  1422266 2326879  3603747
            1024      16  972414 1609925  3179559  2573677 3751699 1664841 2275110  2398343  2553783  1314729  2024203 3794792  4531485
            1024      32 1041758 1825466  2392998  2432298 5251818 1988589 2592318  3643490  5169641  1805514  1692394 4265934  5789881
            1024      64 1021928 2316837  4995276  6199382 6199382 3684119 2553783  4018473  6093831  2467229  1756054 3210456  2789291
            1024     128 1239598 1965834  3738636  6317933 6830356 2875184 3048658  4014717  3447541  1664841  1932227 4570058  6402699
            1024     256 1551198 2681328  3401130  3189002 5417427 2192645 3140041  3606774  5564829  1802483  1570483 3037876  3696803
            1024     512 1199106 2528227  5720477  6733974 7306780 4033569 3291652  4265934  6059442  2052253  3094790 3447541  2155236
            1024    1024 1258117  901394  7269678  7369466 7208671 2827858 4451639  4146499  3680961  3908759  3425544 2924122  5623115
            2048       4  676116 1313685  1838281  2687877 2122121 1391351 1381061  1675821  1764279  1211760  1153196 1781107  2605532
            2048       8  844567 1484143  2265394  3828288 3336148 1768638 1990343  2525110  2990085  1199744  1408461 2211731  2211731
            2048      16 1049241 1725300  2760434  4188565 3984558 2378952 2167092  3020577  3786104  2029371  1582579 1799766  3084572
            2048      32 1230683 1748834  2461436  2434922 3677503 1848169 2522144  3286370  3542524  1544450  1579088 2354177  2662880
            2048      64 1108263 1552826  2763987  2731467 5974336 2185842 2645657  4086930  3256469  2092143  1801275 2653011  4356379
            2048     128  907469 2450202  3097921  5986827 6807652 3368858 2868277  4490751  6732948  1347270  1875201 3140967  5719737
