	Iozone: Performance Test of File I/O
	        Version $Revision: 3.414 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England.

	Run began: Tue Feb 26 15:04:22 2013

	Auto Mode
	Excel chart generation enabled
	Command line used: ./benchmarks/iozone3_414/src/current/iozone -a -R
	Output is in Kbytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 Kbytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                            random  random    bkwd   record   stride                                   
              KB  reclen   write rewrite    read    reread    read   write    read  rewrite     read   fwrite frewrite   fread  freread
              64       4  496362  727850  1828508  2772930 2067979 1083249 1562436  1492919  2067979  1143223  1066042 2203800  2689580
              64       8  328238  926260  3738358  3738358 3203069 1947927 1429325  2203800  2467108  1460430  1049372 2772930  1991276
              64      16  743988 1460430  4274062  3203069 4018152 1492919 2561267  2561267  2923952  1679761  1304314 1768283  2923952
              64      32  681644 1452528  5283570  4988978 5389653 1780008 2801873  2358717  3203069  1105556  1066042 3057153  1828508
              64      64  913649 1780008  6421025  5735102 5735102 2006158 1892980  1392258  2467108  1991276  2689580 4643754  5283570
             128       4  571865 1105114  2409592  2558895 2066432 1040839 1303699  1579934  1319723  1162547  1217930 2035099  1858934
             128       8  727658 1521718  3560017  1997245 3199360 1471662 1802755  2248149  3445772  1291158   606082 1885042  2004703
             128      16  992724 1220700  2066432  2166499 3982553 1684006 1377278  2511022  3297617  1637771  1526043 2326073  2286447
             128      32  412721 1220700  3106789  4444086 5122535 1705404 1755594   731625  3106789  1827299  1911894 2784517  3560017
             128      64  415597 1778862  4267461  3445772 5325799 2660335 2098744  2660335  4889281  1421023  1000121 2420455  1778862
             128     128 1032829 1939522  6406138  5325799 6727225 2132084 3277486  2727923  5122535  2035099  1705404 2132084  5122535
             256       4  668662 1027695  2000242  2114473 2081678 1208072  612235   944525  1254656   742146  1147398 1802167  2371308
             256       8  859127 1629830  3654598  1610276 3043436 1084800 1802167  2325094  3123106  1479379  1479379 3197509  2692393
             256      16  792543 1540948  2975955  4840911 4132864 1790149 3454704  2754556  3410808  1407621  1185399 3236056  2509882
             256      32 1049800 1455317  2783115  4840911 4819184 2205688 2285501  3316006  3879045  1755037  1362952 3159869  5687020
             256      64  962301 2509882  5022044  3499745 5938650 1829808 3326279  3285566  5347168  1924938  2285501 3823789  3511189
             256     128 1098113 1532153  5347168  5569035 6398720 1057034 3705040  3950402  2880164  1400278  2754556 3465855  2692393
             256     256 1122215 3009318  2435861  7120034 7120034 2392442 2152625  2266207  4197489  2170027  1868008 3511189  2097948
             512       4  568296 1182661  2427068  3012719 2132967 1147892  951980  1158418  1336492  1227971  1110496 1677976  2782414
             512       8  814117 1289930  2116152  4228947 3325278 1467055 2317080  2055390  3182373  1518938  1402845 2609952  3659616
             512      16  826971 2055390  2753870  2509312 4195896 1707325 1999881  2942541  3934520  2150051  1672748 1999881  3762197
             512      32  955368 1462061  2463259  1276891 4784885 2370799 1387437  3415178  4838792  1336492  1492545 2811557  3934520
