	Iozone: Performance Test of File I/O
	        Version $Revision: 3.414 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England.

	Run began: Sun Mar  3 21:02:47 2013

	Auto Mode
	Excel chart generation enabled
	Command line used: ./benchmarks/iozone3_414/src/current/iozone -a -R
	Output is in Kbytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 Kbytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                            random  random    bkwd   record   stride                                   
              KB  reclen   write rewrite    read    reread    read   write    read  rewrite     read   fwrite frewrite   fread  freread
              64       4  450541  926260  2203800  2892445 2133730 1087638 1124074  1124074  1232453  1101022   640954 1452528  2006158
              64       8  557144 1143223  3165299  2923952 2467108 1163036 1484662  1562436  2358717  1279447  1033216 2444640  3738358
              64      16  528618  886494  3791156  4018152 3958892 1638743 1933893  2203800  3363612  1210227  1780008 2892445  1734015
              64      32  809014 2379626  4564786  3057153 4564786 1599680 2203800  2278628  4274062  1879725  3203069 4207076  4274062
              64      64  710511 1690338  5735102  3791156 5860307 1991276 2067979  1828508  1232453  1722886  1204796 2662899  1188789
             128       4  470606  883293  2326073  2202044 2140585 1093856 1406136  1359835  1409828   940549   934004 1802755  2132084
             128       8  653282 1048974  3124872  4104338 3277486 1997245 1306873  2098744  2558895  1024942  1281909 3359523  2905056
             128      16  771581 1778862  4267461  3468030 3053774 2558895 2558895  2843510  2843510  1622919  1778862 3380677  3468030
             128      32  934004 1967960  3036502  5603747 5074121 1802755 2969325  2336194  3657016  1504659  1123617 3199360  1196221
             128      64  948860 2202044  4596273  6045455 5545860 3380677 2784517  2770150  4934216  1306873  4267461 4104338  1521718
             128     128 1015251 1858934  3867787  5784891 5784891 2058509 2843510  2420455  5545860  2166499  1997245 6114306  6406138
             256       4  641497  705107  1437779  2783115 2061693 1126926 1686137  1570244  1881098  1058076  1048775 1970871  2152625
             256       8  841618 1243036  2754556  2170027 3159869 1422540 2754556  2305128  2582316  1422540  1619994 1802167  2747508
             256      16  844929 1147398  2081678  1683493 3879045 2247235 1495866  2509882  3275543  1552085   897923 2081678  3511189
             256      32  910872 1422540  2413957  4264168 4572895 2486631 1543163  3087188  3994490  1579483  1413179 1897721  3285566
             256      64 1016025 1683493  4264168  4734192 5971678 2152625 2509882  3499745  4264168  2081678  1778290 2699161  5022044
             256     128 1053922 1629830  3770085  4197489 6073004 2665657 2325094  3326279  3810220  1552085  2783115 2665657  6554972
             256     256 1028679 1619994  5971678  5938650 6107548 3017775 2170027  2170027  2049885   837026  1045710 2081678  2849590
             512       4  610982 1064266  1760512  1556366 2107844 1122687 1302447  1625889  1566585  1365383   993834 1571169  1336492
             512       8  744153 1289930  2047551  2708713 3325278 1856390 1829505  2391924  2189509  1551867  1204552 1910902  2860238
             512      16  864942 1299295  1947291  3064306 4000485 1458090 1350783  2845081  2438090  2014892  1380303 1882427  4340054
             512      32 1014013 1492545  2317080  2497638 5177083 1882427 2169601  3388236  4494470  1361920  1550747 2196227  3634839
             512      64  990168 1451192  2587935  5744919 6086873 2815243 2370799  3628697  5227492  1795846  1625889 2452009  4660280
             512     128 1075459 1306409  2910635  5227492 6632013 2991733 3182373  3849877  4271001  1575781  1734911 2216629  2216629
             512     256 1071167 1834193  3788747  5807059 6821616 3012719 2265742  3239989  3736016  1089647  2073249 2572435  2845081
             512     512 1007827 1547395  7115451  6395018 7022379 2314583 2207515  2625909  2691737  2337255  1772135 2535981  1546280
            1024       4  648120 1081363  1678504   542375 1515083  977950 1294520  1590254  1174192  1082454  1076755 1648862  1517224
            1024       8  788384 1309518  2035716  2455943 3294177 2008114 1673273  2381058  1841116  1018777  1248970 1983996  2027069
            1024      16  931702 1428415  2310605  3591693 3083680 2311849 1903117  2765939  1732676  1406431  1516688 1882266  3483896
            1024      32  936782 1587902  2403712  4033569 5200941 2270300 2270300  3495237  2426801  1821595  1503942 1988589  2094282
            1024      64 1008964 1653942  2300703  2343383 5958564 1170033 2169388  3835457  4654248  1765437  1633188 2432298  5096034
            1024     128 1101046 1723636  2659742  2331932 6244448 2188177 2102484  3794792  4810640  1838751  1519371 2381058  2306882
            1024     256 1055843 1750329  2604895  5169641 6692005 2995501 2382379  4265934  3414650  2110750  1490373 2547723  3923040
            1024     512 1114185 1437980  3696803  3355952 6317933 2694787 2437821  4079544  3348104  1380217   517977 2535690  2926114
            1024    1024  981750 1709231  6093831  6830356 5728107 3366474 2386350  3314514  2578312  1943594  2077065 3579719  6963241
            2048       4  633859 1219675  1718053  2228370 2128958 1346636 1543340  1668011  1955900  1419165  1230860 1773385  2892423
            2048       8  983189 1758140  1812296  3683812 3251539 2038038 1810768  2381590  2288326  1336787  1445434 1995892  3151337
            2048      16  975263 1963500  3225896  4394265 4154130 2525110 1952344  2955111  3489282  1630647  1804302 2376319  2473485
            2048      32 1003402 2370418  3282603  5264067 4983122 2968386 3012103  3573472  4663865  1394061  1741742 3368858  5319484
            2048      64  946882 1301149  3245396  2528827 5916724 1820747 2860636  4079167  4775354  1957683  1931709 3136379  5430461
            2048     128 1083656 1948800  3580921  5029807 6629029 2556676 2596083  4453499  6359119  2107025  1833573 3346546  5290001
            2048     256 1496033 2117935  3336148  6092991 7013303 2687877 3215029  4432815  6261772  2192537  2083516 3419824  5723548
            2048     512 1066171 1885905  3730203  3314266 6261772 2303669 3112514  3991965  6225466  2250555  2543804 3351769  5264067
            2048    1024 1371798 2345819  4086930  4213218 5535444 2287717 3419824  3065856  5041616  1738569  2612664 2905140  4831762
            2048    2048 1079570 1948800  4911886  3025897 4414590 1845390 2301200  1992189  2351599  1897990  1984365 2905140  3210223
            4096       4  657758 1149939  1734848  2442471 1948757 1289701 1222348  1508619  1206467  1160974  1075637 1662974  1626757
            4096       8  792875 1445288  1926684  2020731 1975877 1295049 1742237  2485583  2512850  1627373  1367083 1992144  2604270
            4096      16 1025553 1686151  2366110  2645985 3536549 1789419 2260566  2976515  2654571  1554485  1554485 1879675  2244324
            4096      32 1111547 1770243  2675656  3321831 4622213 2652931 2574609  3726809  3419011  1528892  1572412 2590917  2237018
            4096      64 1045716 1810731  2563086  2195003 3459633 2106975 2226004  3279348  2384170  2312913  1723189 2348643  2892815
            4096     128 1133699 1987305  2705573  3834958 5032468 3075079 2967774  4476482  3800178  2478054  1868635 2666519  3802702
            4096     256 1104331 1875571  2754594  2677324 4008550 2283098 3131694  4586428  6351609  1669763  1714591 1898998  2228603
            4096     512 1098119 1622762  2406546  3387995 4922872 3011473 2907010  4175134  5961494  1856920  1248463 2547125  3436107
            4096    1024 1276383 1980661  3230631  3346419 3911800 2409246 2996241  4597474  4708354  2164855  1980661 2779102  3404782
            4096    2048 1035692 1844163  3284991  3521326 1978835 1716646 2489906  3352296  3217321  1718192  2239643 2445252  2870580
            4096    4096  897223 1493797  2064688  2117884 2006805 1598751 1745069  1454096  1634495  1754156  1422668 1896273  1517682
            8192       4  641556 1100469  1686631  1699983 1416790 1034719 1310899  1590080  1111684   849798  1081147 1680116  1713462
            8192       8  833876 1434416  2031821  2060825 2065036 1370125 1694701  2407356  1928393  1429642  1383308 1859614  2156946
            8192      16  952009 1477151  2025234  1918059 1907305 1406583 2029181  3035096  2245616  1626049  1474489 2323204  2224247
            8192      32 1100187 1698890  2436721  2410904 2777036 1706739 2318188  3731993  2421438  1788283  1604410 2405166  2541813
            8192      64 1059086 1943555  2472669  2626528 2944832 1794541 2583476  4205698  2839458  1909956  1638768 2594792  2570527
            8192     128 1133356 1799240  2680625  2607196 3026275 1997565 2308221  4543252  2921546  1839208  1693281 2554474  2796929
            8192     256 1159869 1810713  2760970  2875338 2743554 2010304 2454827  4293461  2656173  1728634  1740367 2709800  2846515
            8192     512 1170139 1902447  2660698  2875338 3034024 1905507 2687755  4073566  6675934  1477596  1849206 2713438  2838520
            8192    1024 1153948 1850500  2854319  3067065 2490773 2055769 2487707  4135340  5728718  1243620  1887606 2675407  2563240
            8192    2048 1115293 1806429  2241221  2781533 2508228 1789774 1868209  1577451  3843884  1304677  1593472 2535436  2206818
            8192    4096  946293 1354302  1661993  1651925 1763230 1422244 1631221  1538738  1750832  1165139  1133057 1768494  1777368
            8192    8192  873919 1158188  1529764  1524402 1495735 1321741 1473667  1302156  1519279  1343184  1309450 1399593  1512325
           16384       4  631637 1156410  1708428  1696617 1346020  993633 1269085  1586952  1313651  1102337  1079310 1678877  1706815
           16384       8  830749 1370475  2029469  2150722 1822275 1300327 1703642  2418353  1841910  1365329  1322779 2078389  2006126
           16384      16  954386 1564978  2194192  2223010 2146222 1544195 2109978  3019998  2094288  1485415  1477367 2211919  2216199
           16384      32 1041854 1759249  2350604  2512521 2078955 1499253 2207513  3662927  2176953  1574480  1656976 2509768  2467059
           16384      64 1139120 1821454  2454196  2571278 2327595 1867539 2458234  4083686  2610544  1758664  1454663 2554076  2608067
           16384     128 1123274 1710043  2458586  2536260 2540949 1860511 2345630  4235718  2347954  1633968  1583624 2476037  2351006
           16384     256 1108739 1719758  2663255  2463434 2338526 1829163 2725254  4377090  2430499  1582384  1589448 1764580  1798101
           16384     512 1077837 1841910  2741125  2503277 2633656 1894517 2229067  4542293  1995350  1574192  1356864 2640436  2623501
           16384    1024 1027860 1355953  2709886  2824381 2791567 1956994 2237340  4512170  6535496  1788879  1499285 2266712  2643788
           16384    2048 1056559 1718295  2538977  2737085 1779891 1665248 2303100  3857003  5216372  1404306  1288261 2057296  2367611
           16384    4096  918024 1368292  1615909  1656617 1710384 1450548 1633152  1518299  1460755  1115090  1081161 1189313  1443146
           16384    8192  741728 1001963  1326635  1366360 1356623 1137630 1206476  1055731  1223336   926165  1275114 1263415  1247249
           16384   16384  799381 1095780  1447707  1508534 1431035 1236633 1441239  1304895  1478035  1276108  1153227 1519878  1536392
           32768      64 1094967 1516621  2453224  2584663 2475672 1809888 2499853  4162192  2573676  1707193  1412850 2558202  2583205
           32768     128 1115921 1814787  2646629  2509621 2555586 1883530 2588313  4491204  2353656  1445055  1728361 2644490  2614309
           32768     256 1159520 1872546  2645152  2438079 2482065 1751733 2609543  4491791  2475271  1511650  1708169 2513477  2622690
           32768     512 1134979 1538763  1865632  2334903 2447414 1775380 2028355  4317932  1962521  1184279  1300620 2347305  2354180
           32768    1024 1022818 1841313  2628558  2784712 2637892 1945960 2638094  4579038  2103899  1450102   943671 2492780  2378626
           32768    2048  896671 1591542  2195657  2101969 2187723 1471780 2388340  3913542  5233615  1086544  1047905 2411514  2445367
           32768    4096  862043 1327453  1677131  1673639 1625884 1362497 1631384  1500854  1720744  1070565  1009794 1397890  1626596
           32768    8192  869983 1244458  1498367  1501871 1507472 1305761 1594016  1345925  1569640  1181083  1114483 1510122  1575903
           32768   16384  858903 1254900  1464955  1341027 1327555 1287643 1424329  1222822   996715   827766  1561933 1515066  1531220
           65536      64  952876 1628386  2519254  2539456 2488465 1641975 2538870  4214250  2469795  1491657   863006 2215635  2106250
           65536     128  837509 1448534  2217422  2156280 2271459 1549133 2223359  3850973  2191243  1211498  1174667 1830106  1997560
           65536     256  834237 1638647  2447758  2355205 2489006 1681695 2689560  4690844  2738296  1667454  1545953 2681609  2687876
           65536     512 1000885 1503841  2637811  2498780 2586871 1708443 2606841  4658883  2663086  1490266  1409198 1955719  2658218
           65536    1024 1020891 1615619  2680067  2686117 2612142 1777881 2704405  4683811  2541640  1348559  1153602 2632834  2608177
           65536    2048  902935 1329223  2488465  2375518 2401292 1600231 2286499  3952984  2375354  1007503  1043648 2524019  2368742
           65536    4096  854359 1180869  1635537  1521084 1633777 1064482 1506437  1435995  1631382   928692   946285 1384044  1581086
           65536    8192  832277  965155  1288988  1316378 1268648 1047585 1522609  1345489  1507371   979070   978046 1477966  1456871
           65536   16384  748751 1141345  1376490  1455359 1380811 1123538 1489321  1320812  1491010  1174878  1140312 1500680  1481407
          131072      64   84916   86102  2589281  2602963 2429142   91877 2501997  4190122  2419638    92623    93669 1543621  1707486
          131072     128   83623   92877  2411359  2308455 2312416   94888 2636518  4569501  2597441    97283    98146 2647654  2645246
          131072     256   96937   91837  2700616  2670145 2661897   98103 2553122  4670949  2615894    98773    95617 2341490  2668072
          131072     512   86306   97033  2545191  2633071 2625902   97987 2653059  4805565  2640025    96120    91310 2195915  2157700
          131072    1024   88114   92667  2127407  2174711 2111815   86941 2677180  4797807  2641091    99327    99896 2601300  2654353
          131072    2048   93219   86517  1537284  1699805 1519410   91011 2314285  3878654  2324835    99607    99933 2418254  2376512
          131072    4096   96189   94549  1626021  1602170 1624829   95946 1632888  1455609  1550911   102687   103317 1576257  1603601
          131072    8192   96600   91391  1477235  1503824 1470584   97876 1497760  1368025  1351914   112808    54406 1494052  1463136
          131072   16384   40284   37191  1478248  1320424 1234874   39463 1488506  1282882  1160576    57762    54084 1364809  1395954
          262144      64   14482   14297  2573270  2304138 2465937   14555 2305008  4172073  2414583    14490    14300 2546794  1713505
          262144     128   14613   13915  2643242  2663037 2573517   14532 2249374  4218477  2248444    14519    14305 1630218  1604122
          262144     256   14616   14285  2675622  2645913 2652501   14524 2543235  4691533  2623201    14474    14306 2672429  2646047
          262144     512   14496   14192  2371012  2498516 2319900   14556 2544860  4744431  2192005    14490    14329 2649580  2699315
          262144    1024   14507   14300  2656044  2710394 2649924   14110 2570112  4675951  2650435    14502    14381 2197938  2217294
          262144    2048   14545   14205  2404287  2331247 2475135   14496 2394032  4171013  2359427    14586    14521 2336563  2419285
          262144    4096   14584   14364  1637960  1619823 1588906   14739 1609864  1439892  1617792    14917    14700 1476477  1622280
          262144    8192   14676   14340  1474791  1490251 1502662   14792 1460916  1333509  1229810    15247    15059 1241635  1214157
          262144   16384   14703   14339  1021980  1086166 1166743   14985 1323705  1228318  1381218    16056    15854 1476243  1442983
          524288      64   11364   11221   114971   109974  275364   13787  242307  4214433   328345    13012    11268  238911   236051
          524288     128   12241   11182   113190   111028  368526   14299  292780  4479485   385215    12197    11289  276670   250148
          524288     256   11787   11251   114057   110503  400040   13395  357308  4699613   406957    12084    11214  278724   292469
          524288     512   12013   11264   115312   112946  486552   13314  404395  4759380   447585    12038    11275  288463   282540
          524288    1024   11967   11259   109998   108767  474985   13622  424124  4744982   473265    11960    11200  312052   322170
          524288    2048   11861   11242   114981   110770  481585   13299  410343  4094658   541205    11890    11323  279251   267064
          524288    4096   12084   11263   104925   105467  440363   13703  359133  1343232   474155    12189    11352  284354   296334
          524288    8192   11995   11248   113283   116304  539904   13829  518354  1312061   394168    12034    11484  327038   320945
          524288   16384   11935   11259   116394   112266  372971   13566  436814  1307689  1423906    12223    11684  313373   274569

iozone test complete.
Excel output is below:

"Writer report"
        "4"  "8"  "16"  "32"  "64"  "128"  "256"  "512"  "1024"  "2048"  "4096"  "8192"  "16384"
"64"   450541  557144  528618  809014  710511 
"128"   470606  653282  771581  934004  948860  1015251 
"256"   641497  841618  844929  910872  1016025  1053922  1028679 
"512"   610982  744153  864942  1014013  990168  1075459  1071167  1007827 
"1024"   648120  788384  931702  936782  1008964  1101046  1055843  1114185  981750 
"2048"   633859  983189  975263  1003402  946882  1083656  1496033  1066171  1371798  1079570 
"4096"   657758  792875  1025553  1111547  1045716  1133699  1104331  1098119  1276383  1035692  897223 
"8192"   641556  833876  952009  1100187  1059086  1133356  1159869  1170139  1153948  1115293  946293  873919 
"16384"   631637  830749  954386  1041854  1139120  1123274  1108739  1077837  1027860  1056559  918024  741728  799381 
"32768"   0  0  0  0  1094967  1115921  1159520  1134979  1022818  896671  862043  869983  858903 
"65536"   0  0  0  0  952876  837509  834237  1000885  1020891  902935  854359  832277  748751 
"131072"   0  0  0  0  84916  83623  96937  86306  88114  93219  96189  96600  40284 
"262144"   0  0  0  0  14482  14613  14616  14496  14507  14545  14584  14676  14703 
"524288"   0  0  0  0  11364  12241  11787  12013  11967  11861  12084  11995  11935 

"Re-writer report"
        "4"  "8"  "16"  "32"  "64"  "128"  "256"  "512"  "1024"  "2048"  "4096"  "8192"  "16384"
"64"   926260  1143223  886494  2379626  1690338 
"128"   883293  1048974  1778862  1967960  2202044  1858934 
"256"   705107  1243036  1147398  1422540  1683493  1629830  1619994 
"512"   1064266  1289930  1299295  1492545  1451192  1306409  1834193  1547395 
"1024"   1081363  1309518  1428415  1587902  1653942  1723636  1750329  1437980  1709231 
"2048"   1219675  1758140  1963500  2370418  1301149  1948800  2117935  1885905  2345819  1948800 
"4096"   1149939  1445288  1686151  1770243  1810731  1987305  1875571  1622762  1980661  1844163  1493797 
"8192"   1100469  1434416  1477151  1698890  1943555  1799240  1810713  1902447  1850500  1806429  1354302  1158188 
"16384"   1156410  1370475  1564978  1759249  1821454  1710043  1719758  1841910  1355953  1718295  1368292  1001963  1095780 
"32768"   0  0  0  0  1516621  1814787  1872546  1538763  1841313  1591542  1327453  1244458  1254900 
"65536"   0  0  0  0  1628386  1448534  1638647  1503841  1615619  1329223  1180869  965155  1141345 
"131072"   0  0  0  0  86102  92877  91837  97033  92667  86517  94549  91391  37191 
"262144"   0  0  0  0  14297  13915  14285  14192  14300  14205  14364  14340  14339 
"524288"   0  0  0  0  11221  11182  11251  11264  11259  11242  11263  11248  11259 

"Reader report"
