	Iozone: Performance Test of File I/O
	        Version $Revision: 3.414 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England.

	Run began: Sun Mar  3 03:02:53 2013

	Auto Mode
	Excel chart generation enabled
	Command line used: ./benchmarks/iozone3_414/src/current/iozone -a -R
	Output is in Kbytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 Kbytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                            random  random    bkwd   record   stride                                   
              KB  reclen   write rewrite    read    reread    read   write    read  rewrite     read   fwrite frewrite   fread  freread
              64       4  495445  852702  1991276  2561267 2133730 1357066  763021  1484662  1780008  1083249   712397 1518251  1392258
              64       8  561808 1163036  2278628  1933893 3203069 1452528 1421755  1828508  2923952  1518251  1255511 1734015  1452528
              64      16  695778 1421755  2561267  2133730 3738358 1599680 1304314  1991276  3057153  1330167  1124074 1690338  2278628
              64      32  735831  983980  3363612  3363612 4897948 1892980 1780008  2892445  2892445  1526887   538156 1734015  1599680
              64      64  688639 1429325  5389653  5283570 5860307 2133730 1734015  1991276  1780008  2203800  1083249 1947927  2278628
             128       4  496272 1183041  1905110  2211113 1827299 1243315 1346196  1579934  1266785  1175271   881842 1455701  1905110
             128       8  646983 1155043  2248149  3468030 3297617 1440082 1622919  2175277  2969325  1336145  1710838 2132084  1642783
             128      16  718889 2004703  3124872  2326073 4012317 2286447 1319723  2464907  3199360  1440082  1421023 2211113  2326073
             128      32  740710  624409  3297617  4759253 4934216 1852520 1939522  2905056  3124872  1705404  2248149 3468030  2464907
             128      64  786271 1185654  3759450  2202044 3657016 2409592 1802755  2132084  3199360  1000121  1291158 2511022  1749872
             128     128  814915 2326073  6114306  6406138 6114306 3445772 2286447  1939522  3982553  1684006  1332828 2035099  1727352
             256       4  521283  927393  1729594  2699161 2118645 1274008 1514860  1588832  1532153  1219045   980760 1532153  1543163
             256       8  787890 1190657  2266207  2582316 3285566 1740810 1552085  2325094   970126  1619994  1102624 1226004  1868008
             256      16  879535  830551  2413957  3236056 3823789 2045979 1610276  2639446  3236056  1052888  1437779 2266207  3207059
             256      32  817898 1405778  2557711  2325094 5217259 2077650 2639446  3465855  4755158  2097948  1453348 2210228  3368013
             256      64  403843 1453348  2911402  3511189 6073004 1354356 2588541  3009318  3605511  1079348  1142514  176173  1743637
             256     128  495084 1036624  3823789  2665657 6554972 2266207 2486631  3159869  3285566  1262029  1924938 2719671  1543163
             256     256 1027695 1523457  6761355  6719046 6761355 2812272 2413957  2943325  2872459  2261434  1532153 1956506  4197489
             512       4  549255 1030558  1815584  2830083 2116152 1414860 1267097  1604029  1299295  1230786  1001715 1547395  1541840
             512       8  782951 1329871  1510391  4091959 3220553 1954379 1480200  2460437  1729323  1630828  1012101 2132967  1917728
             512      16  451930 1476130  2178404  2739816 4131319 2287463 1917728  2796910  1736314  1677976  1541840 1427083  2105777
             512      32  951558 1729323  2370799  2402629 5278892 1977778 2032051  3437042  4571003  1446306  2237414 2651850  4375425
             512      64 1261144 2750343  3177664  5127637 5951911 3346002 3556580  3877684  5886650  2942541  2207515 2651850  4973263
             512     128 1463057 2891043  3941742  4447925 6571132 2739816 3239989  4195896  5019764  2722449  1531941 3659616  4871723
             512     256 1127995 1672748  4690818  6736026 6999490 3788747 3653390  4155301  3140488  1380303  1064266 2942541  5067142
             512     512 1234323 1815584  7309196  7309196 7211022 2237414 4485083  2169601  5164632  2405320  1772135 2708713  5067142
            1024       4  660580 1210598  2183727  2370545 2141267 1140214 1354535  1659694  1927891  1276817  1082454 1703807  2645000
            1024       8  864212 1350701  3037876  3170172 3191372 1155864 1965834  2443368  2703267  1347311  1404591 2546213  4079544
            1024      16 1005892 1605111  3103735  3764854 4265934 1803239 2877110  3020783  3556008  1654579  1548960 3200886  2716948
            1024      32 1043783 1245710  2421329  4095102 4195100 2529716 2782064  3618930  4428688  1744641  1654579 3200886  4474829
            1024      64 1177088 1756772  2902385  6128613 6244448 2207295 3521025  3877004  5018624  1207534  1875690 2918161  4762630
            1024     128 1116792 2019445  4215688  5853003 6776473 2353657 3709575  4114719  5853003  2128533  1874871 3863055  5536137
            1024     256 1140214 2024203  3696803  6355328 7113161 2646630 3281592  3281592  5536137  2236023  1678504 3696803  2892612
            1024     512 1181297 1957770  5048117  6819511 7257394 2386350 2715230  3291652  3390391  1683768  1935711 3751699  5690162
            1024    1024 1258117 2646630  7257394  7306780 7319232 4178773 2290886  2207295  3483896  2370545  2044438 3791442  6441107
            2048       4  648110 1153815  1990343  2737561 2115848 1122895 1504945  1667687  1891303  1229979  1370703 1652925  2500850
            2048       8  873777 1429082  2343259  3319389 3341339 1709505 1875611  2373037  3051697  1678768  1265868 1965747  2998435
            2048      16 1135362 2068963  2260624  4432815 4196751 2122645 2007554  3029098  3246623  1589902  1639674 2719361  4063729
            2048      32 1233688 1768638  2206617   833181 4697018 2409650 1926510  3519302  1977058   794716   955200 2179187  1469167
            2048      64  710393 2115327  2976615  6075753 6167360 3573472 2494314  4138120  5083385  2810101  1702391 2575842  5319484
            2048     128 1450560 1915768  2705656  6321679 6759439 3682233 3384788  4038890  6225466  2816551  1770096 3235617  2151353
            2048     256 1023000 1967548  3043048  4934459 6802261 2673655 2917969  4441984  5018054  1388652  1944829 2345819  3319389
            2048     512  651206 1626633  1618968  2880782 5119743 2126850 2079481  3624742  4423683  1870302  1986660 2172024  3003677
            2048    1024 1168888 1965297  3977179  6261772 6629029 3357009 2704804  3554251  1843410  1767183  2188069 2618239  3494960
            2048    2048 1076728 1678768  5376082  5430461 4971585 2298737 2252916  3043048  2076967  2550602  1502575 2211731  2817475
            4096       4  700881 1155119  1265756  2052110 1588257 1210036 1284494  1479262  1740825  1086178  1162624 1726827  2333965
            4096       8  911843 1478626  2335234  3371374 2508447 1291738 2016699  2477696  2492796  1418791  1550416 2133401  2970339
            4096      16 1130268 1825353  1271659  2140045 2321978 1728912 1984550  2375927  3077282  1355434  1617719 2363506  2357991
            4096      32 1048396 1907855  2525409  3761077 5001700 2801306 2620558  3456849  3713116  1890222  1754873 2615770  4059701
            4096      64 1319112 1762615  2717987  3716329 5468151 3146031 2141112  3506950  2288267  2232077  1524956 2670249  2707279
            4096     128 1279234 1917651  2929815  4226492 6243125 3003050 2983234  4183268  4043458  2872500  2086504 2886496  3519162
            4096     256 1136850 1950527  2822940  4055868 5802430 3693955 2517637  4471821  6263611  1642308  1964355 2792200  2641104
            4096     512 1063057 1679393  3245890  4218190 5944991 3571100 3387327  4257917  6861502  1173584  2040896 2923832  3509816
            4096    1024 1216118 2102849  3447830  3558525 4556020 3210107 3049425  4551192  6330545  2496056  1068014 2469150  3067940
            4096    2048 1057886 1818782  2985308  3227596 2882622 2406546 2550529  3139133  3528559  1698991  2314159 2694963  2023588
            4096    4096  995138 1511008  2072909  2113455 1988455 1633874 1494316  1288058  1583864  1449924   692602 1507031  1494316
            8192       4  659789 1149431  1649309  1672510 1455809 1026558 1361924  1595322  1307358  1154801  1142513 1692864  1672836
            8192       8  830832 1388732  2040872  2117859 2070761 1396010 1794916  2489871  1943115  1440248  1370343 2064415  2098457
            8192      16  869364 1597176  2242538  2328557 2369832 1646937 1960298  3011685  2238301  1573910  1520961 2286410  2304351
            8192      32  996228 1661672  2281249  2762968 2581923 1789401 2274303  3775046  2524445  1664086  1646700 2475520  2310239
            8192      64 1096955 1812719  2684185  2481599 2992016 1928934 2475698  3930957  2572837  1920310  1714146 2574572  2221802
            8192     128 1179538 1778196  2512079  2638225 2992016 2054172 2612151  4553488  2977755  1928934  1771960 2721605  2729605
            8192     256 1099729 1922028  2765637  3121964 2889605 1997565 2648393  4255705  2932017  1757998  1610426 2215927  2229732
            8192     512 1091519 1936217  2720743  2690280 2752785 1820402 2512814  4648984  6127127  1600374  1860520 1996520  2042449
            8192    1024  919402 1913999  2373761  2651049 2960564 2042814 2370977  4596740  5769116  1428393  1679377 2472669  2460099
            8192    2048 1063347 1645911  2892524  2636606 2586588 1892388 2490773  3177689  4011735  1506490  1499521 2481061  2415140
            8192    4096  886570 1291680  1524943  1775072 1766676 1432921 1767857  1536399  1804436  1174659  1759438 1770499  1802732
            8192    8192  863683 1262445  1557995  1496777 1554752 1237082 1597844  1330339  1502537  1413643  1339466 1494954  1522983
           16384       4  646207 1022659  1627158  1734516 1318111  982903 1299713  1620902  1204172  1105742  1076537 1625234  1726628
           16384       8  823196 1330849  1893212  1849843 1447341 1145882 1686665  2418268  1817792  1312296  1333224 2118695  2003903
           16384      16  954506 1515086  2283812  2118956 2082357 1488375 2070561  3039634  1969671  1431542  1482179 1636614  1917834
           16384      32 1012548 1702207  2441379  2427323 2384866 1697833 2232180  3752741  2415463  1678508  1604552 2194752  2473809
           16384      64 1060930 1780306  2582195  2625606 2483913 1851488 2495640  4222704  2590762  1763991  1674091 2542453  2507112
           16384     128 1069234 1618802  2754529  2640841 2709886 1901595 2620999  4421020  2706790  1818417  1755474 2514083  2664081
           16384     256 1165867 1865865  2655845  2806961 2750781 1994192 2531495  4641387  2742547  1642835  1693774 2658002  2668841
           16384     512 1124358 1878053  2674866  2736649 2766172 2014536 2695641  4789212  2751331  1825518  1796455 2568394  2707750
           16384    1024 1129552 1868199  2799300  2710848 2673617 1971083 2629021  4805959  7145026  1878515  1787251 2690259  2770409
           16384    2048 1007383 1466396  2109395  2172411 2219133 1656297 1999996  2603128  3223874   936452   917044 1702038  1588382
           16384    4096  671942  991826  1233813  1209854 1513784 1078818 1431422  1132026  1089940   922312  1028568 1352245  1462620
           16384    8192  836779 1097688  1518165  1445180 1440846 1224710 1529791  1353603  1509627  1100254  1607856 1487827  1447341
           16384   16384  874462 1254238  1377950  1528498 1565442 1332035 1482851  1325663  1412533  1334104  1075762 1496934  1500792
           32768      64 1087877 1666738  2478663  2578698 2514028 1810794 2455634  4239090  2562591  1711125  1665385 2254287  2562591
           32768     128 1100596 1813279  2660616  2203366 2548809 1824908 2623140  4517183  2549234  1735958  1686806 2552406  2670802
           32768     256 1037362 1835117  2728164  2762214 2546070 1970767 2766161  4567018  2652861  1731758  1694751 2520252  2631578
