	Iozone: Performance Test of File I/O
	        Version $Revision: 3.414 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England.

	Run began: Mon Feb 18 15:03:00 2013

	Auto Mode
	Excel chart generation enabled
	Command line used: ./benchmarks/iozone3_414/src/current/iozone -a -R
	Output is in Kbytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 Kbytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                            random  random    bkwd   record   stride                                   
              KB  reclen   write rewrite    read    reread    read   write    read  rewrite     read   fwrite frewrite   fread  freread
              64       4  457452  780776  2298136  2772930 2067979 1357066 1163036  1460430  1947927   852702  1183548 2379626  2662899
              64       8  477808 1083249  3541098  3958892 3203069 1421755 2379626  1991276  3022727  1526887  1460430 3203069  3791156
              64      16  771797 2067979  3203069  2444640 3958892 1518251 2689580  2278628  3541098  1526887  1599680 2662899  3958892
              64      32  831569 1562436  5389653  5389653 5283570 1828508 3363612  2358717  4274062  1452528  3203069 2662899  4274062
              64      64  546928  998622  5735102  5860307 5735102 3203069 1562436  1768283  4643754  2052169  1828508 2278628  4564786
             128       4  613002 1220700  2202044  2673584 2066432 1000121 1732927  1561553  1997245  1579934  1561553 2727923  1684006
             128       8  805138 1349580  3468030  4012317 3297617 1508887 2608629  2175277  3359523  1471662  1471662 3053774  2843510
             128      16  841746 2336194  4135958  4267461 2166499 2420455 1684006  2511022  3468030  1557024   598647 2453642  1827299
             128      32  955616 1332828  4407601  3867787 4759253 1603529 2843510  2969325  4717434  2098744  2166499 4557257  5545860
             128      64 1040839 1185654  2420455  6045455 6114306 3359523 4104338  3560017  5379161  1332828  2985839 3560017  2843510
             128     128  761728 1579934  6406138  6727225 6406138 2211113 4759253  1967960  2238774  1967960  2004703 2905056  6114306
             256       4  534517 1437779  2509882  2975955 2000242 1455317 1814348  1639786  1481420  1131677  1062263 2285501  2665657
             256       8  766517 1422540  3245838  3326279 3368013 1413179 2097948  2419396  3052087  2015259  1103757 3043436  3950402
             256      16  608074 1632308  1740810  1985448 4197489 1639786 2486631  2135500  3879045  1632308  1413179 3605511  4652146
             256      32  780445  999940  4197489  5569035 5242734 3087188 2223962  3245838  4117018  1766587  1752173 3087188  4332998
             256      64  852984 1981783  4907284  6398720 6213578 2170027 1868008  1673001  3823789  1924938  1570244 3654598  2345409
             256     128 1084800 1805197  5117791  4264168 6761355 1897721 3052087  2726577  1855098  1570244  3052087 2943325  6398720
             256     256 1089202 1897721  6936061  6891544 6891544 2290377 1952947  2114473  2392442  2812272  1775350 2118645  6761355
             512       4  628138 1158418  1815584  1992458 1759070  932550 1387437  1640796  2047551  1168504   627404 1904125  2572435
             512       8  832420 1565443  3768799  2275345 3081897 1533034 1645826  2449212  1387437  1645826  1187895 1933266  2216629
             512      16  793657  724325  1299295  1895721 4030519 1707325 1446306  2826358  1895721   516122  1193838 2638816  4827914
             512      32 1045103 1044594  4091959  2841317 5331314 1897396 3158966  3510074  4784885  1882427  1848401 4571003  3580298
             512      64 1118011 1021732  3012719  4305250 4305250 2651850 2486072  3913012  4271001  1772135  1614885 4420457  4237291
             512     128  843537 2405320  2613128  3366987 6319739 1302447 2548017  3533174  5886650  2275345  1963313 3264616  6571132
             512     256 1015932 1795846  3653390  3788747 5951911 2216629 3299730  3196584  6319739  1677976  2958758 3284589  2402629
             512     512 1165966 1910902  7334159  7211022 6652558 2285029 2370799  2265742  4447925  2030130  1917728 4061007  2105777
            1024       4  603411 1287921  2225595  2619192 2133821 1462960 1283303  1689730  1924436  1420384  1051449 1535119  2073055
            1024       8  761950 1430318  2782064  2468647 3291652 1434138 1234964  2509027  2090206  1400926  1357961 2035716  2659742
            1024      16 1037480 1582636  2829721  3414650 4195100 1756772 2132761  2976816  2902385  1561348  2188177 2107643  2183727
            1024      32 1020956 1253344  3083680  5853003 5251818 2128533 3337696  3541348  2723840  1623311  1338494 2739476  1910737
            1024      64 1142945 1947119  2414523  4392454 5950309 2789291 3495237  3877004  5660167  1999700  1818510 3506651  5782087
            1024     128 1186518 1597945  2867506  4674510 5821271 1889720 3781427  3345496  5472650  1410125  1302766 2934110  3450311
            1024     256 1213334 2044438  4130547  7066349 7160597 3908759 2106609  2169388  5024495  2540189  1759651 3101494  2409105
            1024     512 1226150 2060128  4339202  6059442 7066349 1633188 2805690  3179559  4304412  1657133  3103735 3066069  5024495
            1024    1024 1137798 1861867  6163794  6733974 3447541 3170172 2106609  1126753  2803859  3208058  1858644 1806273  4674510
            2048       4  710922 1073902  1853353  2064488 2113766 1124071 1423162  1612586  2001939  1068425  1162875 1752044  1662523
            2048       8  874845 1484913  2296279  3848872 3314266 1535341 1684365  2479196  2394870  1322178  1207671 1723915  2257653
            2048      16  868915 1582579  2345819  2556676 3764533 2482062 1944829  2905140  1388428  1419400  1264377 2322353  2050198
            2048      32  589854 1265681  2622235  5280246 2085540 1579088 2503765  3730203  4643695   989304  1658350 2359349  2515497
            2048      64 1105268 2060526  2019827  2531062 5535444 2000075 2381590  4079167  4376355  1482094  1870302 2625441  4960102
            2048     128 1423162 2058058  2848305  2386884 2656292 2840769 2455806  4293237  6243566  1267175  1771556 1912356  3292669
            2048     256  932593 1878893  2809182  2384234 5659442 2662880 2840769  4162181  6220958  2709070  1321161 2844532  6041567
            2048     512  917551 2041913  3447273  6243566 6945257 2592166 3151337  4403275  4762117  2192537  1840251 3122697  3057127
            2048    1024 1013345 1920909  2667014  6266340 5080379 3204236 3287628  1552545  3580921  1646273  2611870 3330973  5131978
            2048    2048  834232 1958129  2503765    55724 2290767 2801852 2544558  2437686  2734075  2790021  1920909 1504945  2809182
            4096       4   74709 1201910  1620925  1492240  104891 1129303 1227764  1599942  1502024   148363   987700 1658319  1891055
            4096       8  879719 1291641  1905950  2409584 2620558  102772 1644351  1732050  1641053   881434  1087346 1983405  2587405
            4096      16  975031 1710153  2459958  2580797 3365430 1556315 2071909  1936675  2223411  1700168  1490039 2195003  2821086
            4096      32 1084737 1836867  2418063  2858164 3324403 1975877 2553562  3497668  2492796  1718707  1707434 2612190  3882626
            4096      64 1111476 1860137  2430721  2788122 4121052 2944881 2965725  4140919  3680502  1749690  1700336 2654571  2326065
            4096     128 1219831 1930147  2944881  4125010 5800471 3615440 2590917  4390677  4696769  2153457  1892930 2842087  4055868
            4096     256  940136 1549717  3012001  2816923 4367238 1851716 2728780  3792628  5971855  1906162  1977014 2714551  2700046
            4096     512  103497 2012682  3027393  3070682 4954103 2318218 2349928  4235870  6804432  1974060  2077169 2640698  2820623
            4096    1024 1030721 1902573  3072878  2582349 1609535 1541513 2782703  3225172  2431065  1608179  1951413 2105684  2395139
            4096    2048 1117331 1635118  2191643  3248345   55765 1723189 1469645  2796291  1874548    79155  1867010 2558124  3107900
            4096    4096 1013393 1542759  1859332    65605 1590609 1452007 2014807  1566247   771096  1629998  1633252 1755770  1556739
            8192       4   61349 1129147  1636738  1429642   71435   70212 1325105  1627667  1160691  1125559  1135078 1785124  1610728
            8192       8  175967  149924   157496  2212217  127482 1321080 1826110  2358122  1830293  1356976  1388675 1985445   107955
            8192      16  119182 1598439  1830195  1943115   91539 1424190 2132316  2366893  2189242  1521230  1565092 2408031   159145
            8192      32 1004793 1587949  2207527  1612920 1936653   80990  297132  3322090  1869835  1699983   122283 1924397    82398
            8192      64  996835  279552  2003389  2325877  128036 1407793 2565536  3400672   295080  1706993  1652959 1995709  2391772
            8192     128  102373 1389181  2246203  2308842 2468938 1893744  203648  3797996  2234662    91819  1466496 2733513  2813188
            8192     256 1125448 1357405  2296650  2728954 2713438  156737 1341610  3759351  2210510   800239  1529559 2605614  2414971
            8192     512 1136054 1411668  2248114  2549735 1662637   81071 1410972  3403704  4378818   271590   271636 2688596  2591661
