	Iozone: Performance Test of File I/O
	        Version $Revision: 3.414 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England.

	Run began: Fri Feb 22 12:04:10 2013

	Auto Mode
	Excel chart generation enabled
	Command line used: ./benchmarks/iozone3_414/src/current/iozone -a -R
	Output is in Kbytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 Kbytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                            random  random    bkwd   record   stride                                   
              KB  reclen   write rewrite    read    reread    read   write    read  rewrite     read   fwrite frewrite   fread  freread
              64       4  473593 1143223  2067979  2379626 2052169  969761 1492919  1562436  2052169  1492919  1484662 1690338  2662899
              64       8  681644 1526887  3541098  3363612 3203069 1933893 1947927  2278628  3203069   969761  1452528 2892445  3541098
              64      16  380864 1210227  4274062  4564786 4274062 2379626 1562436  2203800  3541098  1421755  2379626 2561267  3588436
              64      32  942521 2467108  4897948  3057153 4988978 1599680 1526887  2133730  4018152  1690338  3203069 3958892  4564786
              64      64  780776  566551  5860307  4564786 5735102 1780008 3363612  3022727  4564786  3363612  2772930 4564786  5283570
             128       4  531131 1206978  2905056  2920861 2098744 1421023 1802755  1455701  1391557  1185654   942199 1885042  2784517
             128       8  914904 1421023  4012317  4135958 3277486 2058509 2714132  2326073  3036502  1346196  1067750 2276751  2784517
             128      16  940549 2377579  4717434  4267461 4135958 2608629 3359523  2558895  3657016  1196221  1526043 3759450  4596273
             128      32 1162547 2727923  5847904  5325799 3759450 3036502 3297617  3124872  3867787  2248149  3053774 4934216  5325799
             128      64 1142750 3036502  6406138  6406138 6114306 3445772 1749872  2367096  2727923  1240443  4012317 3468030  5847904
             128     128 1133103 3124872  6727225  4012317 4104338  830034 1858934  1471662  3199360  2326073  1377278 2202044  6114306
             256       4  589706 1286217  2533571  3009318 2131261 1479379 1463250  1642294  1752173  1523457  1123389 2285501  2911402
             256       8  794889 2170027  2509882  4132864 3326279 2081678 2747508  2371308  3197509  1362952  1495866 2539563  2192179
             256      16  826078 2413957  4132864  4840911 4197489 2665657 3197509  2975955  4197489  2397785   690151 2563818  4819184
             256      32 1137672 2557711  5428265  5687020 5117791 3159869 2880164  3275543  4819184  2563818  2726577 4819184  3605511
             256      64 1437779 2187712  2242541  4422226 6073004 2097948 4907284  3717869  4652146  2435861  3236056 3950402  6249745
             256     128 1376935 3009318  5687020  6398720 6719046 3605511 2582316  3605511  5540300  1694118  4264168 3245838  2943325
             256     256  797250 1489641  6595234  6719046 1036624 1405778 2266207  2692393  2131261  2061693  3667079 1842366  1881098
             512       4  605982  971797  1954379  2800557 1869318 1383861 1224470  1657257  1954379  1556366  1475116 1968713  2285029
             512       8  697505 1406520  2609952  3527371 3304808 1778004 1895721  2474613  2256220  1546280  1251589 2287463  4195896
             512      16 1221684 1803387  3849877  4871723 3877684 2651850 3415178  2979282  3556580  2327124  1848401 3487274  4690818
             512      32 1108203 1809465  4030519  5566231 5331314 2073249 2402629  3481620  5177083  1992458  2725905 3768799  2427068
             512      64 1103080 1736314  3415178  6174377 5684095 2198475 4457157  3481620  5822804  2009236  1429934 4000485  2285029
             512     128 1242177 2063289  4331300  6551087 6736026 2327124 3710197  3762197  5019764  1368865  1889050 2613128  2347475
             512     256  587256 2497638  6319739  7022379 7115451 3970896 4827914  4237291  5822804  1492545  2584820 3913012  6821616
             512     512  958781 1895721  6931711  7211022 7211022 2891043 4375425  2405320  1821745  1931527  3459188 2681653  1570020
            1024       4  680357 1164956  1834824  1932227 1501313  771670 1492445  1582636  2004366  1172909  1161176 1995982  2179295
            1024       8  882683 1316341  2160657  1347311 1609925  947320 2306882  2316837  3083680  1965834  1354535 2090206  3518141
            1024      16 1104727 1612948  2944166  4904018 4232305 2625597 2354947  2966535  2461573  1638171  1759651 2491561  2353657
            1024      32 1067920 2791104  3447541  5444898 5277632 3170172 3618930  2859868  3541348  1473500  1338494 3458646  5572049
            1024      64  827737 1969440  4356809  6093831 6208343 2295784 2813041  4079544  6102490  2409105  2031864 2478620  5219904
            1024     128 1236742 1954207  4805258  6650556 6787181 2387677 2908281  4321737  6609617  2409105  1464956 3140041  6559147
            1024     256 1015885 1861867  3461434  6874084 7101400 3894582 2993413  4211554  5652717  2813041  2286009 3951918  5660167
            1024     512 1539522 1532928  4594502  7101400 7269678 2592318 2926114  3140041  4943530  1741104  3179559 2646630  3390391
            1024    1024 1170352 2060128  6393168  6519323 6874084 3142339 3083680  2565989  3923040  2443368  2188177 3229770  2011877
            2048       4  575431 1283074  1873565  2896324 2096227 1174321 1166982  1710867  2008023  1321974   936456 1790388  2705656
            2048       8  845232 1570427  2343259  4088876 3297725 1815744 1952344  2525852  1901771  1356204  1339288 2035623  1807339
            2048      16  983639 1629101  2322353  3230749 3946119 2509617 1820362  2467091  2102899  1586379  1503627 2984890  2576615
            2048      32 1079570 1777789  2705656  4971585 5319484 2976615 2560486  3215029  3580921  1464907  1218291 3075736  5159722
            2048      64  879322 1129688  2316716  3999400 6058611 3483621 1917479  3489282  2214011  1674841  1835140 2340705  3396834
            2048     128 1181103 1980705  2981782  4676561 5567735 3574960 2072957  4276140  6220958  2153510  2164908 2408974  3122697
            2048     256 1208351 2228370  3465352  2905140 6092991 2273187 2715922  4136128  6802261  2144906  2015562 2925920  5820505
            2048     512 1419400 1950570  4751580  3302797 3899542 1692662 2775597  4385291  6007763  2151353  2021729 2557437  3580921
            2048    1024 1276022 2109095  4394265  6303124 6623917 3984558 2828608  3160613  4994712  1505736  2359349 2694623  5225638
            2048    2048 1108835 1969352  5306340  5836323 6340344 3065856 2989045  3638560  2875960  3185225  2070958 1853353  1722532
            4096       4  673329 1238563  1748977  1629844 1319214  947237 1390316  1684828  1802183  1204353  1112988 1801994  1821289
            4096       8  838664 1524821  2170598  2131284 2898672 1531209 1830994  2203167  2195003  1410984  1355862 2066675  2067670
            4096      16 1025736 1704384  2435200  3483484 3894067 2547125 2162674  2944881  3175103  1671062  1557444 2171971  2370354
            4096      32 1144728 1856719  2684016  2628979 4516494 2033889 2437965  3713116  2545616  1767693  1507560 2637454  3969648
            4096      64 1111547 1903416  2828983  2707279 4371684 2138979 2494606  3717133  2553562  1731875  1863567 2772822  3849566
            4096     128 1135573 1727521  2834585  2888438 4952675 2067670 2763900  3248345  2191643  1559282  1916795 2752828  2645985
            4096     256 1154421 2019544  3152960  3165159 5184332 3459633 3240380  4612286  6872481  1779964  2042837 2936325  3988078
            4096     512 1330349 1936675  3202328  2846325 4984287 2422154 1986616  4091608  6836927  2394138  1998866 2942864  3953206
            4096    1024 1259077 2078175  2315718  3332786 4357270 2765680 2983234  4566920  6243125  2574609  1751831 2903080  3656998
            4096    2048  875014 1686316  3673419  4028288 2663212 1882352 2523554  3965067  3473623  1671225  2233238 1358542  1304885
            4096    4096  224155 1072280   963115  1064704 1028931  643132 1033574   627923   732748   347265   547307 1145721  1157064
            8192       4  526071  114558   418491  1112440 1121408  816265  974998  1616107  1096046  1005764   835153 1568736  1566091
            8192       8  768763 1289450  1961194  1335925 1738958 1195004 1442788  2339178  1495670  1351797   841927 1885845  2018216
            8192      16  907288 1331370  1983955  2052699 2016794 1386826 1936544  3006152  1917630  1316424  1276848 2096281  2058849
            8192      32  981095 1385204  1959404  2033264 2010304 1838913 2467520  3533932  2440182  1798392  1692864 2155728  2301264
            8192      64 1108492 1487833  2772331  2243856 2622919 1796887 2616328  4013610  3047749  1994087  1719551 2759196  2671870
            8192     128  912759 1871159  2628940  2596557 2681462 2004441 2586783  4059608  2802633  1919881  1248591 2205685  2833604
            8192     256 1162813 1437176  2088762  2091941 2389776 1391544 2055155  3783776  1677655  1342921   795110 2413613  2228575
            8192     512 1025792 1972452  3023079  3148282 3293747 2133375 2795109  3905045  6753351  1910062  1834299 2947611  2755434
            8192    1024 1101951 1840883  2727005  2963628 3312482 2226120 2942563  4327528  6301295  1988318  1420011 2414292  1883158
            8192    2048 1073916 1699899  2791929  2866463 2742459 1762145 2297264  3586684  3742154  1333333  1560330 2209372  2373761
            8192    4096  898744 1352915  1568164  1795291 1828150 1376768 1743369  1532630  1373136  1022982  1787911 1747803  1686631
            8192    8192  894416 1313053  1613223  1600002 1291486 1210753 1495670  1371766  1564878  1169780  1384758 1543646  1622517
           16384       4  616263 1026555  1745575  1778555 1376459  947321 1372637  1677811  1383414  1077398  1068486 1558589  1757764
           16384       8  838832 1415705  2039589  1963368 1807180 1288575 1801022  2499907  1888841  1433782  1320872 2173786  2164610
           16384      16  986331 1639034  2359401  2139207 2087164 1596093 1277603  2452707  1292404   955940  1533239 2381395  2360455
           16384      32 1043769 1757360  2269632  2610544 2417928 1547986 2397430  3633489  2529538  1589448  1682288 2113287  2629423
           16384      64 1044435 1790371  2752654  2262682 2297864 1602046 2516016  4106134  2719430  1769533  1121039 2719753  2601059
           16384     128 1169279 1874774  2779373  2821829 2928244 1974481 2325626  4454549  2782074  1820634  1653945 2795428  2828217
           16384     256 1075543 1669455  2727958  2953668 2913718 2055204 2837560  4304974  2803983  1811419  1816015 2839435  2885577
           16384     512 1200386 1968035  2948346  2981088 2900314 1952989 2921646  4476312  2781623  1888634  1860561 2845432  2867396
           16384    1024 1155593 1940087  1994192  2174680 1993151 1610230 2909031  4541092  6878271  1646298  1668077 2720183  2712560
           16384    2048 1034467 1302916  1936643  2448948 2465997 1838215 2296942  4075693  4202304  1095920   986034 2400948  2335267
           16384    4096  927278 1019216  1795704  1669455 1606916 1280698 1807370  1470853  1747439  1308947  1308922 1738333  1626542
           16384    8192  905898 1234944  1551376  1591767 1628122 1321838 1386261  1436419  1581000  1034670  1536976 1575997  1552813
           16384   16384  827190 1197666  1538835  1377149 1571168 1396288 1502005  1365084  1573687  1100483  1354937 1567370  1377370
           32768      64 1095770 1680145  2777677  2308741 2592365 1739077 2598197  3906979  2611825  1673130  1589444 2407290  2710998
           32768     128 1143373 1851732  2783302  2826054 2727677 1918605 2564168  4303061  2113378  1626192  1192727 2251628  2299663
           32768     256 1048977 1617941  2503678  2146618 2419878 1690208 2484084  4484463  2001359  1617998  1783281 2402493  2963016
           32768     512 1172679 1529499  2441891  1419269 1060487 1013951 2785898  4593117  2372426  1762471  1507670 2824370  2799688
           32768    1024 1098599 1896290  2516929  2345622 2730169 2014885 2682583  3853629  2796156  1459526  1481585 2785446  2561015
           32768    2048 1004848 1668519  2274620  2316915 2367971 1570788 1894773  1984368  3285277   886652  1006202 2393039  1579852
           32768    4096  853002 1076164  1224184  1410949 1151612 1055227 1202579   975617  1517676  1027989   937543 1174101  1448573
           32768    8192  713947 1001064  1171749  1194043 1123263 1097862 1120351  1079808  1166577   858206   947464 1319108  1238771
           32768   16384  757448 1005127  1174603  1253504 1232251 1020426 1200593  1131298  1191734   847636  1618093 1212413  1207863
           65536      64  895692 1494382  2753851  2672536 2591481 1422993 2590553  3944419  2531038  1439718  1479231 2412335  2637254
           65536     128 1040881 1660865  2587188  2672874 2602596 1676403 2730327  3834053  2739224  1560230  1508968 2299679  2468575
           65536     256  954222 1513496  2427975  2396811 2394702 1509589 2870373  4243986  2267374  1131688  1406558 2867828  2865854
           65536     512 1088475 1738360  2820452  2894706 2831288 1673331 2506916  4644007  2836430  1403585  1395426 2458683  2863347
           65536    1024  997065 1560708  2706535  2567013 2402951 1689904 2361984  4819899  2870853  1290180  1319031 2516924  2803080
           65536    2048  959280 1332064  2210628  2353672 1944224 1592103 2242550  3131804  2132707  1062051   945085 2665668  2583613
           65536    4096  877148 1265320  1706089  1632487 1694321 1221800 1627326  1539847  1735868   980754   974872 1622494  1746500
           65536    8192  819907 1231251  1564287  1544172 1483286 1189078 1493862  1337170  1558787  1008726  1057882 1504393  1554125
           65536   16384  797934  920072  1190154  1283032 1225291  994371 1021794  1070743  1205484  1092485  1237671 1127598  1237298
          131072      64   81827   87136  2736249  2499323 2641624   88457 2534315  4059581  2600279    89282    91108 2673080  2550777
          131072     128   90886   94410  2646201  2677506 2577675   95551 2493474  4455511  2696113    94959    96354 2695557  2688058
          131072     256   93868   94699  2725559  2616678 2498994   95995 2680456  4705652  2474874    88763    89990 2866972  2622958
          131072     512   93868   94784  2737966  2834233 2792739   95818 2904062  4848242  2693576    97185    95275 2164437  2672378
