	Iozone: Performance Test of File I/O
	        Version $Revision: 3.414 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England.

	Run began: Fri Mar  1 06:02:23 2013

	Auto Mode
	Excel chart generation enabled
	Command line used: ./benchmarks/iozone3_414/src/current/iozone -a -R
	Output is in Kbytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 Kbytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                            random  random    bkwd   record   stride                                   
              KB  reclen   write rewrite    read    reread    read   write    read  rewrite     read   fwrite frewrite   fread  freread
              64       4  363829  718114  2772930  2067979 1562436  969761  780776  1492919  1553394   913649  1105556 1638743  1734015
              64       8  542506  942521  2923952  1638743 2444640 1392258 1638743  1599680  2203800  1492919  1421755 3203069  1526887
              64      16  651849  771797  3541098  1690338 3057153 1183548 2067979  1599680  3406295  1562436   955947 1363961  2278628
              64      32  674790 1255511  4018152  1879725 4564786 1828508 2561267  1933893  3057153  1017549  1609270 3057153  1828508
              64      64  829001 1879725  4564786  5283570 5860307 3203069 1638743  1518251  3363612  1255511  1553394 3363612  3791156
             128       4  483316  927549  1939522  2175277 2035099 1121270 1598754  1579934  1319723  1007629   852438 1852520  1622919
             128       8  723735 1332828  2166499  3124872 2326073 1185654 2248149  2035099  2558895  1504659  1291158 2727923   731625
             128      16  711270 1487977  2660335  3053774 4267461 1705404 1911894  2453642  2969325  1705404  1406136 3124872  3277486
             128      32  800337 1319723  4135958  4135958 4717434 1939522 2969325  2286447  3536566  1526043  1749872 4934216  3053774
             128      64  637004 1905110  4135958  4596273 6114306 2035099 3468030  2027414  4012317  1030846  1000121 3053774  4267461
             128     128  908709 1705404  6406138  6406138 6330599 2035099 2248149  2035099  3785961  2784517  2558895 3445772  5122535
             256       4  557554 1070737  1884399  2533571 2049885 1019886 1398455  1598292  2065659  1195962  1048775 2081678  2719671
             256       8  603630 1219045  2345409  4197489 3236056 1495866 1911233  2310087  2371308  1173737  1588832 2783115  1766587
             256      16  667000 1237306  2639446  2911402 4197489 1766587 1430119  1375171  3245838  1445521  1455317 2975955  3557725
             256      32  973645 1619994  3454704  4070199 3950402 1855098 2812272  3236056  3316006  1740810  1686137 3207059  4132864
             256      64  958008 1079348  4819184  4734192 6073004 3511189 2943325  2305128  3810220  1430119  1382252 3197509  2911402
             256     128  973645 1924938  4652146  4070199 6719046 1802167 3935921  3052087  2726577  1415041  1967260 3368013  4734192
             256     256  976301 1600674  6891544  7120034 6891544 2285501 2563818  1802167  2118645  2097948  2266207 3052087  3770085
             512       4  658978 1132755  2494736  2391924 2135087 1153441 1337324  1635797  1778004  1130370   304227 1667552  1684557
             512       8  765371 1414860  3264616  3459188 3351224 1510391 2497638  2438090  2768068  1346548  1380303 2796910  3346002
             512      16  884536 2105777  3634839  3788747 3220553 2651850 2099600  2845081  3177664  1551867  1475116 3762197  3145087
             512      32  969603 1683237  3736016  5684095 5344582 2055390 2782414  3415178  4532414  1566585  1718254 3604335  4061007
             512      64 1195832 1835760  5624545  4228947 6174377 1778004 4000485  3628697  4742616  1895721  2416145 2958758  5331314
             512     128 1077618 1861217  5744919  6736026 6736026 2265742 4061007  3580298  6319739  1629590  2116152 1657257  4742616
             512     256 1086890 1233614  3822466  3533174 6491676 2039772 2922519  3510074  4650188  1533034  3029721 3849877  6931711
             512     512 1110496 2047551  7309196  7211022 7115451 2065273 5453155  4099771  2256220  2225819  2265742 3029721  6652558
            1024       4  639150 1226500  2448941  2572135 2124322 1099636 1605111  1687075  1718120  1155864  1089593 1824690  2534194
            1024       8  814550 1466957  2805690  3791442 3379719 1523683 2547723  2491561  2884840  1464956  1224752 2220992  3659010
            1024      16  981974 1594978  2559871  3239514 2753527 1664841 2150918  2952261  3301774  1681132  1549519 2952261  3229770
            1024      32 1026078 1714690  2753527  3103735 5310258 1999700 3379719  3579719  3239514  1681132  2467229 2632033  4304412
            1024      64 1032492 1896395  2852271  5444898 6244448 2015654 3083680  3951918  6059442  1939207  1910737 3923040  5363307
            1024     128 1219189 1703807  3094790  6355328 6830356 1828574 3271594  4079544  4995276  2047361  2031864 3668386  4609294
            1024     256  878171 1799462  4741598  6519323 7113161 2316837 3970183  3791442  6744549  2102484  1918418 2375790  3411938
            1024     512 1075676 1512415  3532609  6918376 6776473 3764854 1715375  3631168  3055164  1213334  1939207 2089189  3074849
            1024    1024 1063161 1553442  6479979  6280976 6519323 3001782 2011877  1882266  2337008   534478  2179295 2640123  1729188
            2048       4  682401 1194073  1726687  2415069 2120549 1280015 1548069  1651654  1315294  1092338  1172878 1587551  2131071
            2048       8  815928 1492654  2027934  3704465 3346546 1747411 2048243  2482779  2324238  1591375  1612586 2509617  3643190
            2048      16 1166190 1524712  1542232  1977058 3189957 1509175 2085540  3038742  3592903  1932143  1484913 2652192  4120256
            2048      32 1164925 1751687  2782790  4864597 5095447 2569678 2748949  3650932  3215029  1788896  1779262 2767549  2889504
            2048      64 1107691 1791882  2917969  5804771 6110328 2432853 3155969  4146110  4531020  2072957  1790388 3189957  5306340
            2048     128 1269797 1899669  2959183  5389574 6608629 2573527 2989045  4284671  6024617  1753475  1520394 2800938  2479912
            2048     256 1095262 1865023  2856830  5659442 6603549 3384788 2531062  3690142  5564129  1947033  1784066 2774700  4775354
            2048     512 1318727 1910655  3814687  5593112 6588354 2683678 2909075  4349761  6397004  2479196  2209455 3261415  5251194
            2048    1024 1211931 1948800  4441984  6041567 6261772 3002627 2701402  3251539  4540600  1753475  2759547 3102397  4875642
            2048    2048 1169525 1910230  5277002  5489457 5674397 2488533 2779189  2615847  2691246  2192537  2017929 2809182  4096676
            4096       4  686321 1151172  1730305  1556315 1487202  949698 1350002  1615134  1379155  1113637   967127 1557444  1946770
            4096       8  795040 1414352  2222261  3165742 3148338 2015752 1827683  2418063  2181070  1789419  1452989 2213956  3088901
            4096      16 1164357 1655602  2289792  2218817 3416292 1604424 2096178  2957556  3338615  2032686  1044127 2311357  3396032
            4096      32 1036692 1767693  2582737  2635836 4515307 1784772 2379876  3673419  2840678  1675299  1706585 2142447  2437965
            4096      64 1170625 1823609  2654571  2457143 4545172 2121284 2616965  4204769  2852469  1898998  1778490 2539220  3158176
            4096     128  995830 1960768  2394138  2991546 1879675 1395511 1629225  3419011  1563966  1507428  1156363 2642322  3552638
            4096     256 1002454 1885865  2830848  3686820 5535098 2888923 2784507  4461370  4501111  1718192  1779411 2382847  2315406
            4096     512 1104686 2054318  2797657  3653887 5244471 3086681 3065750  4617244  6649056  2131020  2123381 3038638  3574071
            4096    1024 1346405 1867010  3477139  4218190 4723889 2979096 2639481  4348447  6077484  2118929  1988455 2536221  3287506
            4096    2048 1121854 1866199  3258820  3040789 2241981 2070910 2539595  3326978  3504089  1601881  2105942 2597184  3082251
            4096    4096  948388 1504787  1581531  1561549 1956079 1613314 1859332  1648296  1878031  1661687  1503734 1821289  1809206
            8192       4  626010 1164468  1559197  1418311 1207180  939771 1284821  1654949  1245378  1042632  1121737 1667478  1692864
            8192       8  840712 1201187  2016202  2226120 2063919 1404685 1677983  2398785  1904240  1481674  1336392 2027266  2056754
            8192      16  937949 1636115  2208095  2368362 2446960 1600002 2023207  2955217  2123881  1551873  1499521 1971207  2253126
            8192      32 1100645 1733431  2310239  2445392 2749921 1822526 2068143  3223903  2159115  1410741  1643392 2477840  2499834
            8192      64 1126519 1822526  2353921  2636606 3108970 1879347 2409382  4209820  2905979  1945315  1685556 2614736  2522221
            8192     128 1157056 1923966  2492942  2336633 2223671 1899292 2585031  4209820  2893498  1923966  1656625 2640861  2693021
            8192     256 1112584 1982581  2777935  2808359 2823823 1990737 2564770  4275297  2830569  1818475  1780499 2673533  2809278
            8192     512 1180389 1877190  2735036  2740709 3111504 1931211 2586004  4607218  7068733  1946748  1806049 2725058  2630550
            8192    1024 1137445 1826207  2969263  2974404 3176514 1946307 2473381  3747460  6205696  1442486  1079618 2505119  2623921
            8192    2048 1065127 1741161  2781758  2884511 2596557 1719207 2542565  3497599  4132853  1380529  1525553 2521481  2547278
            8192    4096  951455 1286457  1692530  1744874 1689783 1405432 1356976  1361007  1301564  1116852  1507547 1527180  1353182
            8192    8192  706324 1234105  1099624  1210753 1317888 1231496 1240835  1113486  1224692  1161319  1212205 1250681  1302402
           16384       4  603110 1043436  1522538  1487537 1217700  904241 1258556  1515921  1238773  1029847  1023299 1646929  1665732
           16384       8  820268 1299393  2082609  2040376 1844629 1367284 1755340  2387269  1844629  1394503  1285538 1870742  1891701
           16384      16  950900 1473250  1785115  1999763 1632027 1280006 2042863  2800212  2093012  1523247  1451560 2225746  2227044
           16384      32 1005334 1727539  2511786  2355358 2452707 1764172 2322325  3554001  2203973  1630556  1593613 2323660  2447553
           16384      64 1124579 1879285  2625204  2644704 2609256 1905127 2554835  4166886  2491478  1745043  1581473 2595263  2616807
           16384     128 1107328 1699428  2714381  2617704 2522944 1774880 2664495  4497405  2658002  1799655  1769168 2368672  2687629
           16384     256 1167788 1869673  2502456  2403047 2656666 1705587 2648577  4685374  2754529  1723899  1790977 2679246  2688996
           16384     512 1114024 1889724  2717924  2795428 2733818 2010293 2762391  4654590  2709886  1687825  1682123 2676220  2607672
           16384    1024 1168285 1800645  2320364  2223081 2261713 1714010 2070250  4010753  4457150  1161158  1534094 2159509  2128934
           16384    2048  864637 1275114  2436618  2522944 2531961 1735042 2524149  4025555  5384355  1263323  1136294 2494191  2320364
           16384    4096  923204 1355846  1609400  1525072 1467054 1270963 1695696  1446457  1757360  1276606  1177513 1644171  1672014
           16384    8192  803888 1125279  1527920  1473661 1511188 1313877 1471137  1328020  1466522   985510  1499809 1419008  1114873
           16384   16384  788973 1065289  1477494  1431900 1142225 1243458 1172211  1020943  1349721  1121258  1104125 1290584  1338887
           32768      64 1041742 1376167  2304020  2444845 2186157 1602977 1987639  3867836  2146048  1524308  1389706 2157231  2187027
           32768     128  938561 1675496  2254731  2240396 2201707 1563960 2265509  3944656  2033637  1317098  1670039 2206727  2370380
           32768     256 1122575 1820026  2717806  2643219 2667329 1995634 2529389  4466101  2658455  1527578  1712191 2238244  1756614
           32768     512 1121311 1660917  2218696  2242846 2173366 1646886 2175258  4228655  2315080  1268111  1527357 2372262  2269062
           32768    1024 1139987 1748168  2703426  2704277 2756121 1938577 2732938  4300234  2675168  1628388  1598205 2261557  2191840
           32768    2048  962944 1449138  2247908  2221565 2393414 1685151 2135677  3296229  4254442   965895  1019986 2142936  1981393
           32768    4096  861703 1267667  1358645  1567474 1269388 1240694 1652768  1491829  1710954  1099592  1097388 1640928  1667992
           32768    8192  909211 1264925  1572063  1501182 1523530 1300633 1479161  1338832  1234432   864228  1154941 1515567  1506645
           32768   16384  879109 1242197  1480436  1431107 1362376 1256058 1503958  1271996  1515784  1095263  1548506 1430347  1500575
           65536      64  985431 1622897  2074506  2361984 2222532 1609705 2537206  4101626  2573165  1516686  1352148 2579976  2582715
           65536     128 1046098 1568035  2621634  2602793 2437643 1461325 2283877  4166344  2301701  1308052  1242151 2027604  1827502
           65536     256  818688 1473119  2703740  2527617 2570230 1698960 2154657  4329208  2273901  1486213  1451356 2680825  2678108
           65536     512 1006219 1663861  2197708  2238404 2138265 1510427 2654983  4058208  2518008  1354553  1445183 2693856  2694516
           65536    1024  988087 1079884  2652524  2647822 2644383 1693308 2349568  4504142  2667427  1378367  1269686 2534072  2627097
           65536    2048  925624 1469017  2283251  2329517 2376031 1558045 2208674  3605059  2325122   995700   921614 2322568  2306626
           65536    4096  830452 1154901  1605447  1508868 1434863 1152905 1679076  1488507  1784946   942625   644784 1401060  1427115
           65536    8192  704960 1129814  1484231  1494203 1525118 1225569 1568670  1385474  1454258   988101  1018795 1439213  1495846
           65536   16384  796828 1146878  1453928  1472882 1412964 1125465 1475935  1305908  1416386  1171059  1083887 1375828  1137599
          131072      64   62450   83443  2596828  2404557 2266550   75100 2501382  4110237  2470681    87904    70736 2611110  2568282
          131072     128   67025   76085  2359225  2285033 2231017   72402 2563755  4453995  2586321    73509    79561 2659309  2683872
          131072     256   78819   70653  2634446  2662168 2679542   60557 2399184  4632495  2644177    82179    71899 2650168  2704908
          131072     512   65313   81578  2656495  2618810 2599185   83487 2555757  4690356  2698455    78095    85308 2282491  2259665
          131072    1024   84316   81783  2291472  2101522 2223447   78159 2676307  4564569  2318130    91137    71437 2656559  2634194
          131072    2048   83068   79046  2351948  2325917 2307854   76759 2339109  4054940  2207235    86028    93184 2323479  2298821
