	Iozone: Performance Test of File I/O
	        Version $Revision: 3.414 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England.

	Run began: Sat Mar  2 03:03:12 2013

	Auto Mode
	Excel chart generation enabled
	Command line used: ./benchmarks/iozone3_414/src/current/iozone -a -R
	Output is in Kbytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 Kbytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                            random  random    bkwd   record   stride                                   
              KB  reclen   write rewrite    read    reread    read   write    read  rewrite     read   fwrite frewrite   fread  freread
              64       4  390278  743988  1638743  1526887 2067979 1017549 1183548  1492919  1562436   831569   939223 1828508  2067979
              64       8  551422 1124074  3022727  3738358 3057153  866463 1879725  1460430  2006158  1210227  1188789 2772930  2772930
              64      16  842003 1279447  3363612  2278628 3022727 1599680 2133730  1879725  2278628   983980  1421755 1210227  3203069
              64      32  659861 2006158  4897948  5389653 4988978 2561267 2662899  2662899  3958892  1188789  1392258 1363961  1392258
              64      64  809014 2358717  5860307  5860307 5860307 3057153 2892445  3057153  1599680  2561267  1879725 4897948  5283570
             128       4  556454 1093856  2843510  2843510 2035099  998261 1802755  1467639  1858934   969421  1085013 2714132  2843510
             128       8  814915 1471662  4267461  4267461 3297617 1487977 2843510  2238774  3468030  1504659  1471662 3759450  3759450
             128      16  955616 1359835  4135958  4759253 4135958 1727352 2969325  2608629  3867787  1732927  1727352 4267461  4717434
             128      32 1015251 1471662  4557257  4934216 4596273 1598754 3657016  2558895  4267461  1727352  1878447 4104338  4444086
             128      64  352553 1363288  5847904  6114306 5847904 2058509 3982553  2714132  4557257  1346196  2969325 5122535  6114306
             128     128 1032829 1967960  6727225  6812590 6727225 2175277 4934216  2175277  5784891  2132084  1967960 5847904  6045455
             256       4  490336 1071806  1673001  3017775 2131261 1180188 1479379  1622442  1743637  1089202  1168627 2325094  2170027
             256       8  850956 1455317  1842366  2692393 3245838 1683493 1729594  2350543  1629830  1445521  1415041 3879045  4197489
             256      16  954602 1274008  2413957  4070199 4132864 1591186 1729594  2665657  3810220  1683493  1430119 4264168  3605511
             256      32  917096 1790149  5117791  5687020 5320671 2034350 4264168  3114048  2582316   744204  1514860 2266207  2371308
             256      64 1040643 1704877  6073004  4734192 4819184 2170027 5217259  3087188  3879045  2045979  2413957 5938650  6249745
             256     128 1153561 1868008  6398720  5687020 5687020 1755037 5455847  2699161  3557725  1312954  1286217 2413957  4553502
             256     256  951219 2131261  6761355  6936061 6891544 2285501 3557725  2223962  6554972  2170027  1778290 5242734  6719046
             512       4  611678 1005467  1809465  2560168 2124526 1309596 1992458  1635797  2039772  1169140  1015932 1730717  2860238
             512       8  719954 1402845  3678421  4296637 3346002 1488408 3008498  2275345  2521095  1283761  1258188 1992458  4228947
             512      16 1171691 1556366  3220553  4195896 3684733 1655979 1718254  2768068  1940253  1585086  1329871 1897396  1723770
             512      32  908101 1488408  2196227  3051245 5067142 2815243 1778004  3158966  3941742   547575  1296159 2132967  3201349
             512      64  978885 1434711  2317080  2625909 4882800 1053821 2237414  3849877  4411377  1672748  1652157 2613128  3029721
             512     128 1001715 1399189  2708713  5115422 5760329 3122224 1551867  3736016  2124526  1218910  1110496 2124526  4871723
             512     256  887461 1195832  2307123  3104171 6156675 2625909 2427068  3182373  4660280  1463057  2207515 1902438  4690818
             512     512 1051242 1484293  7211022  7309196 7211022 2486072 6086873  2370799  6246213  2314583  2357784 6086873  1803387
            1024       4  643652 1055843  1510288  1706515 2052253 1167489 1361404  1641301  1635675  1062110  1079190 1594978  2578312
            1024       8  849848 1484193  1968537  3458646 3348104 1796451 1882266  2472911  3057339  1656494  1448650 1799462  1806273
            1024      16  930894 1381993  2437821  4550690 3696803 1855433 2150918  2960401  3863055  1935711  1151834 3506651  4014717
            1024      32 1032244 1968537  4609294  5782087 5175871 1995982 4410497  3579719  4826859  1505523  1551758 2410457  4898425
            1024      64 1047091 1973059  3671521  2240689 5917516 1957770 2414523  4048778  5144870  1659694  1935711 3818408  4898425
            1024     128 1244266 1556257  2503178  6128613 6640274 3643490 5096034  4048778  6692005  2216407  1113030 3436508  5751117
            1024     256 1127641 1692394  3074849  3001782 5144870 2031864 2275110  4048778  3951918  1831694  1646334 3335105  5200941
            1024     512 1264041 2035716  6529233  6692005 7160597 2300703 5417427  3908759  2767722  1477555  2271501 1920993  3012308
            1024    1024 1005892 1928757  7257394  7306780 7369466 2522288 3210456  3121783  2103514  2419964  1729188 2617596  3984917
            2048       4  596738 1054522  1549185  1845390 2011785 1223496 1293702  1489548  1248028  1169684  1343897 1472188  1526066
            2048       8  749374 1370922  1823453  2801852 3372826 1860176 1944829  2111687  1696674  1349174  1300361 2100328  2400894
            2048      16  876362 1553950  2252916  2942962 3586902 1777789 2098276  2905140  1952344  1643753  1443248 2155672  4213218
            2048      32 1031228 1681397  3395491  5095447 5345969 2192537 4112366  3669648  3630870  1706788  1831618 2195338  3887189
            2048      64 1230155 1914061  3084572  5492967 6225466 2534797 3184044  4046500  5107566  1999609  1868674 4008732  3314266
            2048     128 1132817 2453001  2840769  5611381 6759439 2687877 3169944  4376355  6280083  2147051  2008023 3677503  6321679
            2048     256 1240458 2023634  4086930  6058611 7112016 2464260 3292669  4310472  6321679  2214011  1930406 2786401  4481379
            2048     512 1301938 2033695  3967993  6568203 6917293 2560486 3592903  3717289  4839929  2183619  1992189 3112514  4396514
            2048    1024 1270548 2025543  4717655  6867521 6717153 2605532 3210223  3489282  6225466  1732608  2805512 2676988  3523633
            2048    2048  942932 1924783  5251194  5884299 1404776 1882599 2327387  2656292  2412357  2709070  2031771 2680329  3555722
            4096       4  621180 1187947  1755590  1983634 1587523  919801 1302313  1608781  1383821  1160660   981829 1574862  1665715
            4096       8  778715 1302807  1826906  2138979 2378558 1371229 1656880  2263247  1846740  1758825  1297886 1851716  2311357
            4096      16  869435 1341149  1764788  2047951 1936456 1421726 1694633  2929815  1639018  1182795   859044 2106975  1868635
            4096      32  924851 1741354  2355405  2040896 1927548 1873730 2340643  3693955  2747106  2312601  1394152 2114756  1707434
            4096      64  975696 1320836  2295912  2200909 2558505 1768603 2294686  3396704  1633874  1571836  1692630 2579635  3338615
            4096     128 1201153 1471281  2452583  2419425 4129969 1558009 2077169  3723578  2587405  1926684  1816475 2003061  1174386
            4096     256  977083 1989146  2852469  3433360 4348447 2170598 2222261  4230655  6735075  1392231  1777018 2517637  3324403
            4096     512 1021953 1745956  2348643  2682759 3799338 1827877 2163764  3953206  5963564  2034853  1744360 2509546  2485223
            4096    1024 1026288 1616502  3047261  3225172 3138560 2901120 2340643  4043458  4302706  1939298  1890222 2260566  2773270
            4096    2048  897880 1806732  3237937  3390670 2657856 2268027 2137914  2108268  1697480  1358542  1648296 1813981  1991221
            4096    4096  735634 1265756   770231  1331689 1426211 1043049 1798222  1655602  1784772  1513670  1472921 1570543  1532301
            8192       4  591310 1127887  1561607  1605609 1354248  973369 1155772  1559197  1337901  1063907   957554 1283238   529950
            8192       8  670057 1273865  1957060  2043300 1985445 1379809 1496256  2252978  1707756  1371000  1329875 1480780  1915386
            8192      16  807100 1642685  1809187  1617324 2083948 1442001 2028223  2542565  1935781  1427148   926193 1375390  1875449
            8192      32 1041178 1430177  1957953  2311482 2223671 1558278 2127827  3682003  2094619  1480844  1412364 1961753  2110833
            8192      64 1066118 1723951  1730463  2330610 2691966 1891867 2214641  4186227  2358122  1640019  1582391 2141753  2433615
            8192     128 1079584 1560685  2565536  2105401 1836750 1730463 2572837  4362141  2993059  1907835  1806334 2528346  2584253
            8192     256 1101810 1950063  2709800  2794882 3056697 2117859 2188545  4670469  2023684  1075496  1756829 2642486  2556755
            8192     512 1184867 1861024  2812267  2537870 2899848 2035311 2583282  4768340  6517641  1656944  1808425 2511345  2717945
            8192    1024 1141716 1840489  2859307  2695768 2811347 1918059 2447657  4659702  5748846  1493524   748190 2446785  2477840
            8192    2048 1064995 1602464  2259200  2725275 2417859 1738518 2466103  4348340  4433053  1133356  1470702 2347168  2439662
            8192    4096  953779 1329412  1845431  1960746 1614512 1275805 1327512  1301958  1590963  1227054  1772783 1722050  1768949
            8192    8192  905996 1306314  1551803  1513391 1440490 1386378 1348508  1416323  1529491  1306165  1240253 1521567  1474489
           16384       4  650132 1111843  1705968  1718811 1348371  993690 1290680  1623314  1354377  1077752  1120655 1545375  1674948
           16384       8  828316 1412910  2037291  2005365 1775660 1298976 1705460  2520631  1669455  1307577  1324590 1990034  2047184
           16384      16  957298 1562487  2253924  2189229 2051890 1602793 1952545  2768066  1939595  1423476  1355392 1873956  2016250
           16384      32  969466 1543917  1979486  2218273 2119545 1579510 2061369  3167846  2171519  1325152  1566798 2125576  2239527
           16384      64  986571 1547707  2137477  2254220 2003903 1627813 2157204  3789996  2187695  1570558  1549173 2490395  2573685
           16384     128 1153557 1822033  2614716  2741125 2700514 1982570 2636586  4498582  2761059  1753996  1765169 2657591  2664908
           16384     256 1103523 1885783  2301404  2037835 1826537 1873751 2640436  4394726  2735233  1697623  1724418 2732949  2650620
           16384     512 1147968 1870538  2769404  2758289 2755082 1998832 2772757  4758371  2572047  1773368  1619145 2660163  2577353
           16384    1024 1141106 1880159  2873271  2729367 2569643 1859101 2743423  4594221  6569233  1785951  1793361 2450171  2450870
           16384    2048 1043769 1676787  2710313  2535043 2371370 1736708 2378346  4518400  4617994  1200029  1002197 1718510  2099406
