	Iozone: Performance Test of File I/O
	        Version $Revision: 3.414 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England.

	Run began: Sun Feb 24 18:03:36 2013

	Auto Mode
	Excel chart generation enabled
	Command line used: ./benchmarks/iozone3_414/src/current/iozone -a -R
	Output is in Kbytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 Kbytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                            random  random    bkwd   record   stride                                   
              KB  reclen   write rewrite    read    reread    read   write    read  rewrite     read   fwrite frewrite   fread  freread
              64       4  323491  855419  2662899  2923952 2052169 1066042 1336792  1452528  2067979   852702  1452528 1553394  1049372
              64       8  410573 1768283  3791156  3791156 2772930 1841049 1828508  1933893  3057153  1304314  1183548 2662899  3406295
              64      16  703068 1087638  4274062  4564786 3958892 2358717 2561267  2561267  3363612  1017549  1734015 3057153  4274062
              64      32  901377   45584  5283570  5283570 4564786 2689580 2801873  2892445  3057153  1722886  2662899 1734015  2772930
              64      64  901377 1518251  6271021  5735102 5735102 2133730 3791156  1933893  4274062  2006158  1879725 4564786  4643754
             128       4  597981  600657  2132084  2784517 2035099 1377278 1684006  1598754  2004703  1133103  1000121 1185654  1852520
             128       8  540217 2132084  3867787  4407601 3199360 2066432 2727923  2211113  3036502  1618028  1967960 3359523  3982553
             128      16  907174 1975201  3982553  2727923 4267461 1598754 2920861  2608629  2843510   877518  1487977 4135958  4934216
             128      32  934004 2843510  4557257  3199360 5122535 1802755 3445772  2905056  4596273  2058509  2202044 4759253  5545860
             128      64  889145 2905056  6114306  6727225 6045455 3468030 4596273  3657016  4889281  1642783  2843510 2367096  6114306
             128     128 1048974 1997245  6727225  7582312 6406138 2211113 4135958  1705404  1911894  2464907  2098744 4759253  6727225
             256       4  643033  748875  2665657  3009318 2065659 1286217 1817419  1629830  2045979  1600674  1208072 1855098  2911402
             256       8  826078 1398455  2812272  2719671 3009318 1023775 1523457  1506359  1829808  1437779  1487577 3087188  4070199
             256      16  619655 1173737  2943325  4734192 3654598 1642294 2557711  2783115  2975955  1514860  1495866 3285566  3605511
             256      32 1012194 2509882  3368013  2170027 2509882  842278 2486631  3326279  4734192  1506359  1652404 4264168  5569035
             256      64  969251 1855098  4652146  5938650 6249745 2170027 4350555  3326279  4652146  1032636  1570244 2392442  3770085
             256     128 1201314 1802167  4197489  4572895 6398720 2135500 3465855  2975955  5810112  1561112  2783115 2880164  5938650
             256     256 1012194 2097948  7314033  7120034 7073132 2463808 2672291  2247235  3368013  2305128   992545 2413957  6554972
             512       4  651383 1222379  1689859  2402629 1801873  894857 1422357  1069035  1283761  1089094   925717 1547395  1387437
             512       8  613951 1309596  1647088  3684733 3304808 1961520 1783912  2347475  1977778  1413929  1402845 3264616  2926501
             512      16  843206 1426135  2327124  2678309 4237291 1210664 2105777  2926501  3158966  1889050  1501940 2613128  3970896
             512      32  887094 1809465  2678309  4000485 4660280 1854787 2975154  3481620  2995907  1433753  1479181 2942541  3877684
             512      64  720195 1624659  2497638  2402629 5807059 2089386 2228129  2782414  3409755  1835760  1630828 3104171  5822804
             512     128  899731 1729323  3684733  6652558 6736026 2544997 3086326  2906696  5624545  2486072  1874212 3504346  6414119
             512     256 1204552 1759070  4485083  5278892 6999490 2265742 4571003  2638816  4262523  1809465  2584820 3177664  5278892
             512     512 1158418 2124526  7334159  7211022 7211022 2402629 1821745  2198475  2548017  2460437  1961520 1538526  2394591
            1024       4  644038 1200447  1935711  2813041 2106609 1201790 1497127  1625769  2030903  1316341  1110440 1854631  2767722
            1024       8  757916 1466957  2169388  4282950 3040026 1973059 1805514  2432298  3130886  1345623  1321200 2073055  2270300
            1024      16  762491 1627617  2485792  2579861 4232305 1744641 2156318  2942149  2255990  1408275  1568189 4029784  4507705
            1024      32  823768 2201637  2365323  4995276 5071963 3103735 1868347  2365323  4410497  2197132  2286009 3208058  2358827
            1024      64 1114185 1812371  2934110  2645000 5194651 1865101 3251778  4029784  5917516  1422266  1241389 2952261  6355328
            1024     128 1427940 2311849  3291652  6830356 6787181 2497356 3483896  3849207  5200941  2226749  2958362 2827858  6650556
            1024     256  935151 1914144  3012308  6918376 6744549 3355952 4488860  3251778  4215688  1805514  1641301 3529706  6393168
            1024     512 1580306 1981251  2421329  5251818 6776473 1535668 2782064  3618930  5720477  1747480  2509027 2892612  6519323
            1024    1024 1135091 1957770  7306780  7306780 7369466 2852271 2129589  2820430  2509027  1928757  2114908 2484355  3908759
            2048       4  651601 1221930  1914061  1714966 2009902 1075111 1366343  1607456  1488257  1517172  1110555 1624172  1601164
            2048       8  843821 1486197  2079481  3459769 3307884 1810768 1745990  2441150  3122697  1946592  1371798 1984365  3287628
            2048      16 1125249 1334295  2569678  2670330 3819776 1774851 2681165  2994254  2153510  1577638  1563282 2376319  2153510
            2048      32  927958 1820362  2656292  5416763 4472047 2698008 2476337  3304067  2324867  1488515  1581705 2687877  2544558
            2048      64 1274507 1899669  2667014  3929871 5172149 3407614 2824887  4038890  3887189  1633127  1750616 2522144  2653011
            2048     128 1114301 1743156  3154809  2876923 4853603 2074960 2701402  4215286  5970183  1868674  1664778 2964289  2485653
            2048     256 1092894 1871932  2373037  1935626 4500161 1649117 1968901  2800938  3525079  1512364  1475476 3436240  2298737
            2048     512 1098063 2334979  2631876  3097921 5704543 3324528 2941954  4248644  2955111  1589902  2485653 2386884  1954565
            2048    1024 1196402 1967548  4215286  4338776 6020395 2482779 3266376  4376355  3690142  1817281  1515833 2615051  4376355
            2048    2048 1136564 1523901  2972495   858666  904222  705955 1312882  2348384  1963500  2113246  2015562 2452301  3850597
            4096       4  132762 1125308  1703877  1739239 1770061 1119150 1118859  1635118  1247647    79146  1015610 1416802  1938423
            4096       8  820009 1154498  2043809  1917651   66287 1553220 1874548    82184  1887730  1307766  1425619 2159412  2143516
            4096      16  990776 1649720  2388479  2509913 3427880 2392470 2110340  2907010  2333965  1747554  1427159 2424889  3245890
            4096      32 1012378 1757206  2372973  2068915   82044 2072909 2595614  3390670  2488463  2378558  1799729 2048195  2152378
            4096      64 1176638 1285263  2708986  3965067 5382492 2950952 2494244  2892328  2950952  1466008  1897949 2717987  4034911
            4096     128 1080440 1525498  2786313  4076076 5859825 3075079 2525038  4171080  2816923  1878853  1815707 2882622  2657856
            4096     256 1154110 1717505  3107900  3680502 5265366 3546038 2797657  4653513  6967243  1797281  1876390   54094  1454589
            4096     512   41676 1929497  3162828  3999219 4801789 3136268 2515794  4638436  3396032  1286803  2035817 1977924  3215514
            4096    1024   36667 1680050  3387995  2451183 1699663 2078175 2868663  3954116  5062125  2216526  2146730 2819234  2435200
            4096    2048 1135273 1771703  3580776  3399392 3027393 2212815 1991221  3886139  2398148  1168237  2446645 2664865  2413985
            4096    4096  930714 1529981    64045    65473 2019781 1665715 1850121  1525498  1654327  1535863  1556880 1791098   155392
            8192       4   95919 1209517  1741867  1725076   91161 1068771 1386826  1624742  1362140  1127887  1133505 1642999  1724297
            8192       8  117579 1276611  2133375  2172356 2122307  105250 1696374  2395941  1850102   194751  1279225 2235098  2114080
            8192      16  846553 1417784  2314129  2483931 2261728   72314 2103210  2732426  2148449  1409005  1558561 1495995   108248
            8192      32  146610 1768949  1947300  2333935   93920 1708861 2163193  3462355  2435167  1839701   200705 1770043   159451
            8192      64  993090 1787818  2632364  2812037  207302 1807284 2649414   213705  2632364  1926123  1714831 2744211  2607196
            8192     128  149127 1862638  2857404  2801719   82715 1904662 2269346  4530672  2836411  1979269  1612542 2569566  1921276
            8192     256 1154297 1928393   208872  3268991 3382261  127732   88888  4478702  1692197   122910  1228370 1003444  1873710
            8192     512  552169 1588830  2618921  2538620 2717085  126120 1429701  2954201  5992483  1549145  1418311 2525373   202752
            8192    1024  951561 1590742  1574487    82005 2059836   81416  106966  4164410  5789530  1703439  1330339 2186873  2537683
            8192    2048  143679  104016  2800577  2898869  158471 1844243 2626528  2945842  4488649   862231   814640 2488428  2533006
            8192    4096   88336 1420950  1799240   106436 1547958   72055  194473    63954  1739574  1148778  1734831 1627590   280010
            8192    8192   69620 1312803   104119    80185   78344   89024 1588169  1320471  1710222   104978   103767  153244  1244250
           16384       4   79421  190664  1759069   236043  136218   74017  272191   138532   169434   257702   186417 1689069  1768394
           16384       8   92758  101180   126811  2090084  154612  134580  154647   117801  1914681   225795  1262348 2083115  2096716
           16384      16  213100   74250  2164065  2333602  141666  138260 2162635   182147  2128934   276709   468340 2319738  2246850
           16384      32  146486 1736313   238451  1861166  153457  171694 1943324   162287  2064279  1619603  1632531 2567627  2601846
           16384      64  188215 1793736  2421165  2746273 2764280 1896295 2639624  3989333  2674033  1570091  1776807 2412665  2788282
           16384     128 1195042 1949057  2844018  2866918 2802496 1997322 2799642  4528524  2500271  1721567  1831210 2762946  2712560
           16384     256 1135262 1942610  2773204  2987698 2790207 2007357 2606880  4646722  2771862  1481763  1715079 2622299  2791680
           16384     512 1162887 1938008  2742109  2805471 2936252 1922986 2442073  4285644  2722446  1626042  1201183 2816509  2716098
           16384    1024 1023802 1919173  2789754  2317078 2574842 2006360 2756408  4158313  5249445  1823097  1048307 2727958  2176126
           16384    2048 1057909 1452357  2381395  2710313 2341554 1860964 2581419  3355966  5063026  1234190  1065487 2256144  2484362
           16384    4096  960040 1190013  1705248  1748729 1736883 1468998 1698169  1538697  1435789  1212543  1062867 1380635   795375
           16384    8192  807051 1206137  1240360  1226896 1341972 1179474 1313450  1314078  1284312   974028  1216687 1295083  1105369
           16384   16384  809409 1010108  1519878  1524260 1560359 1138553 1556542  1188881  1560536  1236055  1253849 1539559  1467963
           32768      64 1104603 1773341  2569826  2767832 2639766 1880283 2406194  3192556  2194045  1594867  1137572 2732069  2631578
           32768     128 1122071 1857488  2550796  2506326 2510355 1544938 2319848  4354597  2759884  1757850  1647064 2812924  2790196
           32768     256 1117718 1714177  2672100  2875123 2829720 2012171 2757558  4658504  2842713  1402011  1634877 2373122  2809819
           32768     512 1093033 1837276  2475672  2717323 2724541 1960282 2568241  4606819  2783077  1407078  1255198 2845950  2806434
           32768    1024 1066138  910048  2900363  2625646 2791386 1958857 1975412  4253389  2758942  1300165  1763059 2316915  2770398
           32768    2048 1074818 1630262  2446455  2067907 2227723 1709507 2230760  3261112  3577294  1081380  1085754 2131536  2413292
           32768    4096  906219 1188755  1532141  1206570 1395279 1281902 1594312  1386468  1426798   902376   799124 1009735  1024411
           32768    8192  665380  824870  1117373  1526644 1333170 1114483 1207237  1258704  1002415  1006821   870567  904990   693930
           32768   16384  512753 1014490  1161657  1257357 1332085  979204 1283351  1254178  1538987  1055632  1541369 1548506  1388892
           65536      64  997822 1620897  2766629  2724671 2660173 1622092 2643417  3975222  2696525  1405300  1482174 2738078  2637381
           65536     128 1024884 1623299  2841003  2838920 2653804 1768900 2541052  4244248  2061468  1340483  1397441 2510282  2755839
           65536     256 1065262 1182490  2849130  2565600 2802708 1825717 2647389  4678151  2659530  1433792  1542422 2621859  2910245
           65536     512 1059852 1341084  2667971  2854723 2791267 1693131 2418745  4205610  2369416  1184947  1339496 2751177  2648358
           65536    1024  996986 1236669  2209934  2278009 2360889 1421727 2016182  3939670  2251477  1019078  1361248 2800681  2136404
           65536    2048  917394 1504327  2119192  2453898 2340246 1520554 2055503  3847147  2271778   922886   840245 2161485  2468021
           65536    4096  797885 1038376  1692349  1597302 1675208 1231764 1494276  1563246  1775229   941950   911121 1586360  1688026
           65536    8192  833082 1135845  1531790  1494520 1451900 1242274 1532362  1339927  1528068   980460  1006713 1451969  1544927
           65536   16384  796065 1130827  1442354  1536739 1348420 1203468 1453159  1371962  1521513  1170994  1193954 1509457  1445054
          131072      64   82105   86680  2615794  2691097 2499267   87694 2247186  3705407  2153305    83208    88053 2278404  2688768
          131072     128   90738   92527  2067149  1842006 1866509   92943 1848615  3596423  1923879    93499    93312 2141771  2420756
          131072     256   93873   93100  2396590  2394054 2394669   94327 2379269  4221331  2356647    93937    94052 2547361  2542519
          131072     512   94011   94757  2499710  2289382 2278366   94590 2358213  4159812  2375875    92471    87813 2238284  2603678
          131072    1024   95100   95583  2182750  2308173 2407769   95340 2217501  3807151  2299148    94653    94942 2162836  2349676
          131072    2048   94562   95016  1968582  1969442 1803715   94872 2000852  2610428  2042981    99152    96897 2344216  2213536
          131072    4096   92103   92001  1611606  1573645 1481622   92953 1658574  1440573  1588325   101609    98257 1689919  1613072
          131072    8192   91055   92179  1473628  1502344 1389430   93163 1279475  1244569  1393597   110041   107212 1518864  1494974
          131072   16384   92386   93720  1481858  1463082 1488474   94283 1458494  1325377  1497214   134790   134065 1467624  1480473
          262144      64   27139   14121  2645671  2560470 2556778   14636 2241655  3914109  2165028    14259    14353 2684087  2476651
          262144     128   14518   13905  2745650  2793461 2588951   14527 2591276  4275713  2678522    14467    14312 2641039  2550539
          262144     256   14508   14185  2469121  2727485 2696316   14539 2565937  4335309  2178925    14480    14315 2561275  2536962
          262144     512   14511   14332  2381932  2118487 2129933   14531 1697613  3520501  1859822    14260    14374 1851036  2066926
          262144    1024   14576   14199  2162958  2278875 2137074   14473 2244978  3521967  2206079    14542    14385 2236780  2206526
          262144    2048   14267   14211  2046974  2011201 2039873   14602 1936773  2482349  1900379    14710    14466 1727985  1805785
          262144    4096   14581   14293  1539225  1588481 1468124   14716 1679957  1488482  1361673    14428    14640 1398578  1424395
          262144    8192   14657   14301  1425205  1351243 1305529   14582 1342656  1221176  1410703    15175    15050 1541705  1544093
          262144   16384   14629   14306  1504904  1520132 1517713   14761 1494141  1328469  1466588    15995    15807 1483453  1529668
          524288      64   11352   11252   113293   110894  225285   13817  198457  4087663   304401    13091    11272  222086   219582
          524288     128   12271   11257   111789   112267  331528   13579  282876  4326990   368325    12599    11267  264645   257713
          524288     256   11813   11192    65478    96213  403644   14738  340827  4558158   399569    12094    11011  278446   256807
          524288     512   12043   11215   103264   111250  456069   13613  161582  4175597   404396    12852    11276  309494   310731
          524288    1024   11936   11195    93967   112050  482503   13873  383290  4065603   436547    12034    11290  223886   304820
          524288    2048   12103   11256   111504   102160  460699   13706  415841  3450694   555267    11946    11274  316787   316770
          524288    4096   11896   11219   101365    98554  402234   13871  353538  1469630   502463    12263    11368  262938   263651
          524288    8192   12072   11163   115552   112985  536809   13413  429986  1418393   430110    12060    11466  303129   297558
          524288   16384   11978   11253   115817   107186  352953   13701  450142  1361649  1482790    11945    11542  314741   270353

iozone test complete.
Excel output is below:

"Writer report"
        "4"  "8"  "16"  "32"  "64"  "128"  "256"  "512"  "1024"  "2048"  "4096"  "8192"  "16384"
"64"   323491  410573  703068  901377  901377 
"128"   597981  540217  907174  934004  889145  1048974 
"256"   643033  826078  619655  1012194  969251  1201314  1012194 
"512"   651383  613951  843206  887094  720195  899731  1204552  1158418 
"1024"   644038  757916  762491  823768  1114185  1427940  935151  1580306  1135091 
"2048"   651601  843821  1125249  927958  1274507  1114301  1092894  1098063  1196402  1136564 
"4096"   132762  820009  990776  1012378  1176638  1080440  1154110  41676  36667  1135273  930714 
"8192"   95919  117579  846553  146610  993090  149127  1154297  552169  951561  143679  88336  69620 
"16384"   79421  92758  213100  146486  188215  1195042  1135262  1162887  1023802  1057909  960040  807051  809409 
"32768"   0  0  0  0  1104603  1122071  1117718  1093033  1066138  1074818  906219  665380  512753 
"65536"   0  0  0  0  997822  1024884  1065262  1059852  996986  917394  797885  833082  796065 
"131072"   0  0  0  0  82105  90738  93873  94011  95100  94562  92103  91055  92386 
"262144"   0  0  0  0  27139  14518  14508  14511  14576  14267  14581  14657  14629 
"524288"   0  0  0  0  11352  12271  11813  12043  11936  12103  11896  12072  11978 

"Re-writer report"
        "4"  "8"  "16"  "32"  "64"  "128"  "256"  "512"  "1024"  "2048"  "4096"  "8192"  "16384"
"64"   855419  1768283  1087638  45584  1518251 
"128"   600657  2132084  1975201  2843510  2905056  1997245 
"256"   748875  1398455  1173737  2509882  1855098  1802167  2097948 
"512"   1222379  1309596  1426135  1809465  1624659  1729323  1759070  2124526 
