	Iozone: Performance Test of File I/O
	        Version $Revision: 3.414 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England.

	Run began: Sat Feb 23 03:03:31 2013

	Auto Mode
	Excel chart generation enabled
	Command line used: ./benchmarks/iozone3_414/src/current/iozone -a -R
	Output is in Kbytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 Kbytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                            random  random    bkwd   record   stride                                   
              KB  reclen   write rewrite    read    reread    read   write    read  rewrite     read   fwrite frewrite   fread  freread
              64       4  474430  710511  2133730  1734015 2067979 1033216 1553394  1492919  2052169   889431   752329 1638743  2662899
              64       8  688639 1363961  3363612  3958892 3203069 1304314 2278628  2203800  2892445  1553394  1879725 3363612  3541098
              64      16  901377 2133730  3022727  2379626 3791156 1255511 2278628  2278628  3363612  1648808  2278628 3057153  1933893
              64      32  725882 2278628  4274062  4564786 4988978 2561267 3203069  3057153  2133730  1562436  3203069 2052169  4988978
              64      64  901377 1188789  1083249  5860307 5735102 1526887 1933893  1562436  2772930  3057153  2923952 4643754  5860307
             128       4  414314  962469  2660335  2905056 2098744 1105114 1852520  1584598  1967960  1471662  1526043 2727923  2784517
             128       8  426492 1017175  3560017  4012317 3199360 1487977 2558895  2248149  2985839  1155043  2035099 2166499  4012317
             128      16  927549 1319723  4717434  2326073 3536566 1521718 1705404  2464907  3199360  1377278  1377278 2175277  2511022
             128      32  799146 1579934  3867787  4934216 4759253 1939522 2464907  2420455  3053774  1939522  2098744 4889281  2969325
             128      64  969421 2969325  1802755   836500 5122535  983630 3199360  2409592  2843510  1406136  2140585 3982553  4557257
             128     128 1007629 1561553  6406138  5847904 6406138 2132084 2098744  2248149  3657016  3560017  3359523 5122535  6406138
             256       4  643419 1639786  2081678  2045979 2081678 1089202 1881098  1588832  2034350  1099237  1040643 1304976  2880164
             256       8  739590 2114473  3511189  3935921 3285566 2097948 1881098  2371308  3078337  1479379  1439707 2812272  3236056
             256      16  933846 1445521  3511189  4652146 4181144 1778290 2975955  2754556  3935921  1523457  1707589 2613746  3605511
             256      32  941213 1230218  2266207  1967260 4929815 2285501 1970871  3043436  3994490  1729594   917880 2435861  5320671
             256      64 1347557 2639446  3667079  4422226 5810112 2034350 2223962  1652404  4070199  1543163  1481420 4652146  3009318
             256     128 1158540 2065659  5687020  4652146 6554972 1967260 3368013  3935921  6073004  1897721  4652146 6107548  2077650
             256     256 1122215 2030503  7120034  6936061 6719046 2285501 5242734  2223962  5455847  1286217  2783115 3275543  6398720
             512       4  649020 1255246  1380303  1827947 1387437  839252 1369738  1635797  2073249  1421416  1187895 1933266  2922519
             512       8  631277 1458090  3220553  2875558 3259661 1451192 1677976  2438090  1766304   957072  1399189 3325278  2474613
             512      16  846197 1764853  3580298  3653390 4195896 1677976 2039772  2891043  2613128  1550747  1625889 3736016  4882800
             512      32  620694 1776533  3884698  2416145 5227492 1509330 3877684  3459188  4447925  1789859  1212715 4030519  5453155
             512      64 1358474 2427068  4305250  6571132 6156675 3487274 2413429  3556580  4340054  1711407  1145443 3762197  2958758
             512     128 1103647 1990612  5214798  5227492 6736026 2099600 2695115  4099771  4237291  1889050  1442420 2712134  3684733
             512     256 1086890 1875849  4660280  5639315 6909408 1585086 3140488  3304808  5019764  1803387  1152822 3788747  6319739
             512     512 1071167 1089094  6909408  6338392 4532414 3259661  500484  2402629  2214344  1640796  1809465 2668325  1531941
            1024       4  653842 1074599  2115949  1186518 1139005  595381 1460472  1667426  1558516  1136593  1028043 2245375  1759651
            1024       8  837257  902151  2236023  4014717 3003881 1602118 2056183  2480051  1765437   999804  1818510 3281592  2245375
            1024      16  962391 1715375  3458646  4715569 4162573 1762539 2375790  2985091  4048778  1868347  1673273 2535690  4810640
            1024      32  968686 1961346  2869422  5623115 4550690 2281152 3414650  3606774  2672984  1383774  1687075 2640123  4014717
            1024      64  902909 1957770  5529011  4228138 6199382 2222141 2837198  2942149  5720477  1787480  1575668 3066069  3390391
            1024     128  919140 1896395  2805690  3643490 5821271 2746483 3579719  4114719  5593820  1893052  1947119 3591693  3066069
            1024     256 1286378 2043465  4374559  6479979 7113161 3955557 2659742  4162573  6479979  2579861  1400469 3764854  5417427
            1024     512  638390 2069060  3646583  6364746 7160597 2767722 3191372  2178189  3553066  1602715  2455943 3447541  5845038
            1024    1024 1356245 2060128  7269678  7369466 7420395 2426801 2701567  2321847  2000631  2715230  2448941 1542286  3804877
            2048       4  693530 1226291  1382840  2080992 2031771 1203273 1577638  1667687  1383731   999898  1334295 1752044  2797290
            2048       8  932188 1543340  2031771  2142232 3292669 1515833 1791882  2565840  3240499  1830057  1238848 2412357  3908414
            2048      16 1019842 1544450  2759547  4441984 4178378 2007554 2392202  2972495  2164908  1350872  1526066 2695468  4293237
            2048      32 1301938 1763917  2683678  2709070 4623699 1728424 2868277  3669648  4502520  2683678  1648801 2656292  2432165
            2048      64 1171598 1943069  2602375  4762117 6058611 3493539 3266376  4079167  4284671  1848567  1718053 1856558  4215286
            2048     128 1107548 1771556  2585923  3436240 4196751 2482062 1670606  4267642  5719737  1761024   929666 2602375  2400894
            2048     256 1073365 2036105  2934917  3016334 6317030 2479196 2832339  4581773  3637020  1344739  1651654 1747411  2367804
            2048     512 1087635 1564421  3543986  5461535 6266340 2738433 3184044  4453499  2828608  2247611  2362594 2790021  2779189
            2048    1024 1001998 2023634  3669648  2994254 4864597 3362265 2705656  3929871  3743207  1659632  2361944 3025897  2140097
            2048    2048 1089981 1537539  3669648  2370418 2370418 2202092 2528082  2670330  1677457  2052157  1439137 2503765  2131071
            4096       4   96208 1205790  1528892  1530118 1639018 1134598 1358542   154374  1425738  1051026  1186552 1319112  1735725
            4096       8  100700 1170306  1920223  2078175 2721431 1735549 1757206  2426601   157054  1200482  1415868 2169502  3243439
            4096      16  957693 1487846  2265336  2281885 3175103   80054 2046000  2966237  2861973  1885037  1486815 2331115  2321978
            4096      32 1128338 1826906  2703445  2811391 2779102   81549 2415003  3335375  2301140    54744  1493277 2109303  2336505
            4096      64  892377 1924741  2541097  3860813 3867766 1799729 2775061  4223375  4423462  1527261  1486172 2714551  3537277
            4096     128 1099314 1997936  2818772  4196552 5312585 3007255 2199781  4196552  3757786  1676607  1700168 2512850  3096138
            4096     256 1142217 2015752  2840208  3531460 5325760 3308398 2549015  4149921  6542703  2043809  1987305 2720138  3923414
            4096     512   53611 1627219  3038100  2640698 4686519 2552044 3279348  4708354  6049663  1748977  1146027 2754594  3439547
            4096    1024   53654 1808444  2961635  2213956 3543844 2716268 2710696  4545172  4911613  2153727  2181070 2756804  2571526
            4096    2048 1177041 1394605  3577793  4011358 2942864 2099508 2568066  3991785  3596518  1637768  2307631 2652931  2426601
            4096    4096   77728 1453973    81014  1575440 2074912 1752724 1943906  1585179  2007977  1530118  1570543 2042837  1643722
            8192       4  649795  955238  1788190  1877190   91429   70581 1311550  1630215   150829   121759   188616 1642999  1666427
            8192       8   98674 1431667  2117859   127846 1696458   71721 1865977  2113040  1829416  1116852  1391769 2060330  2110185
            8192      16  176761 1572973  2119034  2002922  107357 1377264 2105401  2762968  2068641   195906  1490479 2117859  2301110
            8192      32 1021188 1796887  1688787  2486087 2214641  106702 2373105  3488721    73611   125924  1629597 2588342  2674574
            8192      64 1111972 1845035  2417179   160002 3029476 1902869 2295269  3858994  2749921   200513  1795760 2008307  2419392
            8192     128 1138878 1872383  2717085   209890 3044239 2152487 2408031  4354953  2778833  1675201  1755662 2135630  2749041
            8192     256 1151048 1737112  2972602  2706385 3288703  157256 2187430  4188268  2785366   154890  1726376 2162648  2822895
            8192     512  253355 1921599  2095130  2736997 2970290  157145 2745307  4481623  6770651  1712352  1691530 2524631  2849348
            8192    1024  109216 1615423  2974661  2972345 2525187  127385 2967211  4481039  6461262  1821656  1103012 1792949  2187430
            8192    2048   49913 1472593  2725275  2890577 2451849 1703861 2249880  3936361  4454317  1226703  1452486 2662347  2087620
            8192    4096  184554  152349   200107  1472088   81294 1509800 1682502    80821  1771686  1195919  1735269 1878422  1300086
            8192    8192  876148 1294551  1632229    72453 1493005 1336392 1544479    71936  1648280  1369852   123252  198036  1561891
           16384       4   67229 1189580  1736883  1771814  104788  132109 1355178   154226   134057   250030   148101  175177   279724
           16384       8  107879  149949  2084505   175765  139712  136241 1805992  2373827  1791584   273431   270215 1992226   293699
           16384      16  212393 1582967  2310534  2136081  156676  151976  357183   143608   287706   273431   120506 2142876   204446
           16384      32  107925  127139   231287    32195   76690  182533 1129162   162571  1702038   230270   167630 2126102   293857
           16384      64  160448 1642364   508299   291608  141520  137529 2544901   255154  2301095   172064   236763 2716205  2107584
           16384     128  165109 1496934  2605991  2813166  160930 1949057 2761059  4230243   303171   363959   135622 2745286   207203
           16384     256  254090 1848152  2912236  2783539  143607 2024507 2543300  2626408   303498   273870  1763810 2734798  2295944
           16384     512  148736  352577  1981884   209828 2885941  126038 2819398  4584108   296221   200048   114418 2729367  2798274
           16384    1024  111483  237366   158001   204133 2571662  156385 2747152   162063  6679702  1585012  1124892 2870391  2662740
           16384    2048  130363  152747  2771303  2481671  175980  136947 2458586   159627  5300463   268563  1372308  946343  1609928
           16384    4096  100761 1363513  1748551   155525  153890  137366  172947   136813   199936   327281    85098 1697833   171513
           16384    8192  141026  122340   153403   154039  137943   75339  199095   150718   198262   147601   124165   85802   350415
           16384   16384   69933  150914   138251   138926  138117  135800  125449   147290  1495175   170423   151937  173487   136342
           32768      64  127293  217908   340616   683888  270175  139975  194463  3981106   446453   283653   232326  667319   387740
           32768     128  121505  613619   385210   336811  272503  290447  439260   315449   913241   359835   121018 2813154   390285
           32768     256  120926  415130  2448285   303475  304024  263431  547565   284293   384818   200202   174745  418680   290692
           32768     512  107089  254583   237782   188809  269104  257472  340036   279326   387439   279647   137476 2761936   334309
           32768    1024  133607  230007   444789   438256  158158  261585  194717   281098   455814   276458   228877 2450512   295558
           32768    2048  106362  145796  2488086   381533  298256  152439 2395333   303491  5482469   100415   155539  122746   206918
           32768    4096  104112  143471   226756   152444  143669  135549  174467   137487   255180   139661    94529  172899   181239
           32768    8192   74650  106844    99838   100044  143446   97399  193706   140544   207127   133084    97928  112261    92198
           32768   16384   70151   90867   135116   143046  134214   88681  103537    96757   184816    95132   144871  143867   253635
           65536      64  110430  173603   418241   284697  283876  193252  405865   575982   230214   130495   159953  281904   280270
           65536     128  106085  185720   387947   285324  272240  187390  454833   282503   271827   156394   197407  420320   300788
           65536     256   99155  233559   386636   318383  273573  187681  321336   531921   322158   147357   104680  258446   364046
           65536     512  105424  199545   285853   272589  550773  149017  202697   534298   451714   177171   160372  338535   255588
           65536    1024  104221 1689198  2625415  2912310 2874786 1715865 2794133  4761125  2816695  1372366  1282984 2514806  2619785
           65536    2048  903758 1384602  2244601  2356477 2157143 1163845 1903286  2641512  1826421   812738   776638 2532997  2582400
           65536    4096  861011 1287039  1497696  1710856 1604697 1230468 1575504  1473411  1783777   968764   954262 1688119  1643703
           65536    8192  745887 1195558  1517213  1562313 1501672 1223464 1499510  1301327  1562278   984633  1028823 1519990  1502050
           65536   16384  839945 1203310  1511091  1464946 1309249 1188795 1268578  1236062  1090215  1059750  1132784 1539632  1506058
          131072      64   80520   86492  2652099  2624122 2570937   86970 2372512  4100213  2416553    88325    89523 2677349  2539360
          131072     128   89282   91529  2705693  2637682 2696615   93534 1897477  3686548  2067965    92956    91347 2150021  2256048
          131072     256   92262   92993  2262678  2378198 2355930   93752 2240501  4044320  2302615    91050    93472 2407199  2232684
          131072     512   91138   94770  2152041  2254966 2233601   93905 2535285  4392045  2406851    93418    90729 2235117  2344126
          131072    1024   92538   54787  1802473  1854809 2007691   94205 2207900  3178425  1626203    91350    96557 2049921  2250277
