	Iozone: Performance Test of File I/O
	        Version $Revision: 3.414 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England.

	Run began: Wed Feb 20 00:03:25 2013

	Auto Mode
	Excel chart generation enabled
	Command line used: ./benchmarks/iozone3_414/src/current/iozone -a -R
	Output is in Kbytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 Kbytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                            random  random    bkwd   record   stride                                   
              KB  reclen   write rewrite    read    reread    read   write    read  rewrite     read   fwrite frewrite   fread  freread
              64       4  432398 1013707  1991276  1734015 2052169  998622 1484662  1492919  2067979  1066042   955947 1232453  2561267
              64       8  500060  855419  3057153  3791156  653436 1002351 1828508  2133730  2467108  1421755   901377 1279447  2923952
              64      16  727850 1828508  4564786  2052169 3738358 1392258 2298136  2379626  2662899  1124074  1562436 2467108  4274062
              64      32  855419 2133730  5283570  5283570 4897948 2561267 2892445  3057153  3203069  1492919  1017549 2689580  4988978
              64      64  952555 1484662  4564786  4564786 5860307 1780008 1279447  1679761  3363612  1879725   829001 3203069  5389653
             128       4  609522 1243315  2843510  2784517 2132084 1114289 1622919  1579934  1997245  1206978  1206978 2660335  2843510
             128       8  761728 1504659  4267461  4135958 2727923 1471662 2248149  2166499  3297617  1455701  1172704 3359523  2202044
             128      16  864797 1030846  4934216  4934216 4267461 1749872 2784517  2558895  3867787  1749872  1436229 3759450  3759450
             128      32  853794 1093856  5122535  5325799 5325799 1827299 1858934  2858650  3380677  1885042  2132084 4267461  4934216
             128      64  978253 1939522  6114306  6406138 5784891 2140585 4596273  2714132  3124872  1406136  1076312 2464907  5325799
             128     128 1038825 1997245  6727225  6727225 6406138 2211113 5122535  2211113  5603747  2175277  1618028 5325799  5784891
             256       4  601264 1108314  1911233  2463808 2097948 1137672 1339154  1598292  1312954  1158540  1534342 2435861  1790149
             256       8  714967 1497953  2943325  1694118 2665657  951219 2045979  2325094  2726577  1497953  1430119 2480886  3879045
             256      16  901693 1274008  3770085  4755158 4264168 1729594 2135500  2783115  4197489  1662639  1384034 3017775  1540948
             256      32  883152 1868008  2665657  5569035 5217259 2458168 1430119  3236056  5117791  1985448  1040643 2413957  5687020
             256      64 1173737 1683493  3421677  2754556 5810112 2285501 2345409  3557725  3879045  1778290  1487577 2223962  1907837
             256     128  850282  907792  3557725  6398720 6554972 3009318 1817419  3087188  3421677  1532153  3087188 3454704  4652146
             256     256 1053922 1027695  7120034  6936061 6891544 2557711 2065659  2205688  2842047  2187712  3557725 2187712  1642294
             512       4  640121 1145443  2427068  2926501 1895721 1155924  872320  1488408  1662389  1163439  1218910 2370799  2958758
             512       8  856319 1361920  3849877  4375425 3279573 1383861 2942541  2438090  2463259   971797  1446306 3046915  4228947
             512      16 1023680 1829505  2811557  4571003 4195896 2057359 3239989  2991733  3533174  2207515  1413929 2391924  4827914
