	Iozone: Performance Test of File I/O
	        Version $Revision: 3.414 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England.

	Run began: Sat Mar  2 00:03:20 2013

	Auto Mode
	Excel chart generation enabled
	Command line used: ./benchmarks/iozone3_414/src/current/iozone -a -R
	Output is in Kbytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 Kbytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                            random  random    bkwd   record   stride                                   
              KB  reclen   write rewrite    read    reread    read   write    read  rewrite     read   fwrite frewrite   fread  freread
              64       4  450541 1083249  1599680  2067979 1690338 1392258  842003  1562436  1518251   818885   929467 1255511  1991276
              64       8  541412 1101022  3057153  3022727 2067979 1421755 1828508  1484662  2379626  1279447  1188789 2561267  3791156
              64      16  634890 1249666  3541098  2689580 4018152 1526887 1562436  2133730  2689580  1066042  1492919 2892445  3203069
              64      32  679917 1232453  3541098  4897948 4897948 1599680 1484662  2278628  1991276  1421755  1392258 2892445  4897948
              64      64  735831 1357066  4564786  4274062 5860307 2067979 2772930  1226821  4274062  1226821  1638743 3363612  4274062
             128       4  595328  914904  2558895  2248149 1579934  819893 1319723  1579934  1557024   969421  1130717 1727352  2132084
             128       8  663782 1102844  2453642  4135958 3297617 1487977 2660335  1471662  2608629  1162547  1391557 2727923  2248149
             128      16  776042 1217930  3560017  3036502 4267461 1642783 1487977  1997245  2727923  1391557  1306873 2784517  3445772
             128      32  757430 1266785  3297617  2098744 5122535 1802755 2905056  2969325  3560017  1487977  1684006 4557257  3657016
             128      64  789741 1732927  3657016  3199360 5784891 2464907 3124872  2286447  3053774  1377278  2511022 3468030  2420455
             128     128  948860 1455701  5122535  6406138 6406138 2238774 2571150  1802755  3657016  1658003  1455701 1997245  4934216
             256       4  613985  821025  2305128  3009318 2114473 1147398 1579483  1632308  1463250  1415041  1248819 2081678  1938842
             256       8  746792 1213534  3511189  4350555 3368013 1445521 1704877  2371308  2350543  1044693  1280084 2754556  2285501
             256      16  797250 1924938  2350543  4734192 4197489 1718521 3285566  2613746  3017775  1463250  1642294 3823789  4422226
             256      32 1016025 1572543  3810220  5455847 5320671 2030503 3169196  3285566  3770085  1967260  1619994 2533571  4734192
             256      64  690151 1855098  5242734  4264168 6073004 3465855 2228578  3245838  3879045  1763685  1286217 3285566  3454704
             256     128 1230218 2441400  6398720  5022044 5347168 3605511 4734192  3009318  5810112  1437779  3499745 3421677  1829808
             256     256  973645 1718521  6936061  6719046 7120034 2266207 3275543  2131261  3557725  1588832  1871263 5810112  5242734
             512       4  647260 1086890  2225819  2926501 2132967 1163439 1556366  1667552  1585086  1034530  1147892 2039772  2638816
             512       8  772252 1261144  2796910  3459188 3366987 1533034 1985091  2427068  1954379  1303238  1410215 2796910  2768068
             512      16  946526 1585086  3196584  3653390 3877684 1677976 2875558  2958758  3393590  1614885  1605228 3012719  2782414
             512      32 1015932 2497638  2381315  4701087 5177083 2178404 2474613  3415178  4742616  1672748  1509330 2708713  4532414
             512      64 1002183 2285029  3710197  2750343 6174377 2007358 3580298  3284589  4305250  1882427  1492545 3905895  3849877
             512     128 1023680 1778004  5566231  5127637 5453155 2198475 2891043  3259661  4882800  2256220  1343179 2613128  3299730
             512     256 1093531 1910902  4827914  6652558 6757222 2091421 3325278  2860238  3415178  1705969  2958758 3284589  4494470
             512     512 1073309 1968713  7211022  7211022 7309196 2370799 4973263  2014892  4485083  1938502  3259661 2256220  7115451
            1024       4  671948 1250425  2281152  2767722 2089189 1182272 1468964  1602715  1812371  1204825  1169078 2160657  2774874
            1024       8  849679 1410588  2509027  3941039 3220084 1499217 2331932  2478620  2837198  1307923  1535668 2240689  3778101
            1024      16 1000037 1496605  2730767  3894582 4044965 2553783 1512415  3003881  1984913  1568189  1481633 2142335  3832035
            1024      32 1248607 1605111  2516377  2598591 5277632 1940083 2867506  3579719  3425544  1746769  1657133 2165014  3835457
            1024      64 1145383 1762539  3866533  2875184 6050905 2020395 3229770  3835457  5144870  1858644  2414523 3567824  2522288
            1024     128 1167807 1940083  2952261  6609617 6776473 3179559 3160839  3984917  5018624  1947119  1703807 3506651  5472650
            1024     256 1199106 1977602  5071963  6874084 7066349 2321847 2737730  3849207  5991815  2541692  1969440 3544270  6059442
            1024     512 1082454  617642  3229770  3369115 6208343 2028027 2321847  3200886  3606774  1548960  2094282 1625769  2060128
            1024    1024 1129123 1689730  7066349  5601115 6441107 3631168 2681328  3447541  3304314  2540189  1878973 3618930  1701108
            2048       4  662813 1205468  1908532  2528082 2083516 1069489 1361794  1673209  2046291  1012390  1213986 1726687  2473485
