	Iozone: Performance Test of File I/O
	        Version $Revision: 3.414 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England.

	Run began: Fri Feb 22 09:03:50 2013

	Auto Mode
	Excel chart generation enabled
	Command line used: ./benchmarks/iozone3_414/src/current/iozone -a -R
	Output is in Kbytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 Kbytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                            random  random    bkwd   record   stride                                   
              KB  reclen   write rewrite    read    reread    read   write    read  rewrite     read   fwrite frewrite   fread  freread
              64       4  371894  969761  1879725  2444640 2067979 1105556 1484662  1460430  1780008   743988   591520 1143223  1768283
              64       8  557144  780776  2133730  2662899 2892445 1638743 1599680  2133730  2298136  1255511   484710  855419  1599680
              64      16  571375 1255511  3203069  2772930 4018152 1526887 1484662  2561267  3588436   703068  1392258 2662899  1947927
              64      32  640954  615952  4274062  2772930 4897948 2278628 2662899  2278628   877797  1526887  2298136 2923952  3203069
              64      64  318502 1679761  5860307  4274062 5735102 2662899 2203800  1648808  2298136  1638743  1066042 2379626  2067979
             128       4  417212 1057236  2248149  1858934 2098744 1076312 1231904  1579934   942199   953918   848397 2132084  2727923
             128       8  767171 1162547   864797  2660335 3124872 1637771 2066432  2202044  2098744   597981  1349580 2905056  1603529
             128      16  876086 1231904  3560017  4267461 4135958  901083 1755594  2608629  3359523  1543594  2166499 2714132  2035099
             128      32  895074  604036  1778862   940549 3657016  692017 1363288  3053774  3759450  2004703  1858934 2714132  5545860
             128      64  947186 1827299  4135958  6727225 6114306 1997245 4407601  2714132  5325799  1451764  3218540 5545860  6727225
             128     128  515822 1727352  6406138  6406138 6406138 2066432 4407601  3759450  5545860  3759450  3560017 1377278  6406138
             256       4  595264 1243036  2441400  2943325 1487577  815414 1195962   970126  1894373  1184092  1241598 2065659  2699161
             256       8  937924 1347557  2842047  4070199 3245838 1552085 1213534  1361224  2152625  1455317  1368162 2223962  2187712
             256      16  873809 1629830  2509882  4496299 3994490 1884399 3043436  2665657  2849590  1455317  1237306 2699161  1561112
             256      32  844929 1398455  2842047  3078337 5217259 1540948 2719671  3326279  2975955  1871263  1552085 2330140  4117018
             256      64 1102624 1340826  3605511  2872459 5971678 2019049 2305128  3207059  3879045  1790149  3087188 2613746  1740810
             256     128  590031 1430119  1447470  4652146 6249745 2754556 2152625  1347557  1673001  1070737  1173737 2557711  3197509
             256     256  766517 1339154  2719671  5569035 6554972 1168627 1532153  2463808  2582316  3159869  1683493 4422226  6073004
             512       4  518239 1036027  1679288  1947291 2039772  904277 1051242  1542947  1336492  1034032   986529 1789859  2815243
             512       8  673655 1413929  2548017  3877684 3304808 2047551 1589779  2471765  3220553  1430887  1110496 2178404  3941742
             512      16 1110496 1645826  3580298  4916336 4228947 1875849 3684733  2625909  1842059  2187279  1518938 4091959  4784885
             512      32 1155924 1759070  4732165  5177083 5331314 2039772 1840480  2524058  4340054  1821745  1497750 2512247  2327124
             512      64 1034032 1677976  1977778  1619757 1848401 1480200 2370799  3437042  4340054  1711407  1455126 1904125  1910902
             512     128  996139 1446306  2638816  3086326 6571132 2081286 2065273  3487274  4228947  1874212  1160923 1895721  2651850
             512     256  549396 1387437  3393590  4532414 5684095 3046915 1169140  1537424  3239989  1383861  1240025 2782414  4690818
             512     512  898225 1789859  6821616  6319739 2196227 1882427 1835760  2494736  2370799  2708713  1712772 1867692  4000485
            1024       4  623199 1041758  1607514  1886400 2069060 1275301 1061060  1524224  1213334  1060013   769458 1217461  1651398
            1024       8  665390 1329791  1635675  1701108 3220084 1965834 1220575  2365323  1499217  1448162  1150600 1654579  1780809
            1024      16  829175 1244266  1653942  2820430 3655895 2225595 1925298  3012308  1199106  1224752  1174192 1587902  2381058
            1024      32 1028289 2003431  3083680  5623115 5363307 2120127 1724328  2398343  2039583  1541732  1495042 2444759  4594502
            1024      64  730958 1692394  2514903  4215688 5564829 3337696 2398343  3835457  4949226  2169388  1473500 2509027  3220084
            1024     128  944612 1570483  2559871  2392998 6244448 2178189 2073055  4048778  5417427  1575668  1653942 2290886  3631168
            1024     256 1091809 1684429  2822283  2377105 5500686 2633647 2211841  4265934  2086145   966071   899883 2645000  2295784
            1024     512 1134192 1812371  3891053  7066349 7208671 3322206 2822283  2976816  3229770  1178380  1780809 2861774  2202766
            1024    1024 1108148 1203137  7306780  7420395 7220790 3529706 1542286  2472911  3606774  2592318  1976691 2522288  6364746
            2048       4  650368 1214673  1369829  1602358 1506000  974710 1408461  1690996  1911931  1524983  1148109 1631886  2611870
            2048       8  642824 1317918  2204352  3969827 3379461 1579088 1513696  2202092  2354177  1947033  1152422 2482062  3549844
            2048      16  948136 1602657  2464260  4775354 4267642 2285891 1794877  2208887  2319218  2054120  1580250 1566989  1587551
            2048      32 1032220 1582871  2214582  3319389 1941313 1514764 2467091  3612546  2756005  1861789  1693663 2712491  5095447
            2048      64 1416357 2162727  3205431  5970183 6225466 2329912 3108009  4213218  4562305  2619037  2120026 2844532  5852228
            2048     128 1132668 1988500  3102397  3229534 3061485 1793004 2872113  3097921  6097316  2128958  1971160 2994254  5640860
            2048     256 1166824 2035623  3142115  5376082 7036283 3307884 2828608  4016229  6363830  2041913  2015562 2844532  2990085
            2048     512 1273562 1992189  3663388  4699588 3080148 2288326 2775597  3744839  4853603  2373037  1614101 2897301  5332694
            2048    1024 1036955 1434331  3038742  4509611 6243566 3792790 1539744  3638560  3199462  1598780  2243502 3235617  2169281
            2048    2048  991817 2021729  5611381  6543188 6675393 3146720 2705656  3003677  2120026  1489548  1992189 2864451  4423683
            4096       4  665040 1231107  1813215  2378558 1998169 1354472 1159328  1633874  1410404  1181087  1198723 1463884  2243152
            4096       8  867634 1209270  2226292  2155890 2896717 1520503 1938423  2534724  2769246  1275151  1066621 2166219  3063563
            4096      16  999015 1589432  2347038  3656998 3901141 2477696 1669763  2776856  2793562  1813215  1581531 1514204  1827683
            4096      32  960799 1844163   232132  1696809 2512850  308897 2129963  2514689  1384267  1240441  1556315 2010798  2291930
            4096      64 1073084 1472290  2602298  3324403 5332372 3204717 2295912  4063542  2366110  1466509  1582697 2480917  3957760
            4096     128 1106750 1862759  1636364  2133136 3084464 2021682 2531736  3938705  2193882  1509813  1690465 1686316  2137648
            4096     256  937929 1427278  1900679  1965478 3693161 3005151 1891055  4145915  5969780  1896482  1206129 2198655   928199
            4096     512  830514 1718707  1917651  2506617 2039927 2257893 2497507  4556020  6615769  1326036  1622762 1678573  2239351
            4096    1024 1155430 1275624  3341213  3693955 3319264 1445288 2389808  4179197  5286429  2207980  2207129 2545993  2734426
            4096    2048 1069676 1917437  3589754  4051086 3416292 2385825 1889391  2771033  3602551  1691130  2448388 2712836  3225172
            4096    4096  983910 1459160  1700336  1776283 1766966 1471281 1857522  1388967  1969309  1712369  1703033 2077169  2091839
            8192       4  641508 1166286  1792201  1417316 1445094 1031241 1306115  1544826  1157680  1182787  1143654 1757189  1803205
            8192       8  859255 1454023  2001405  2050616 2159250 1409468 1816744  2515942  1954722  1362627  1395330 2187987  2230890
            8192      16  973755 1542468  2305124  2688596 2535436 1584507 1892805  2557516  2335204  1663361  1545382 2221227  2370977
            8192      32 1069304 1675937  2408031  2363474 1957506 1632151 2425711  3698649  2581729  1695370  1664651 2245469  2587367
            8192      64 1027878 1919773  2794882  2698308 2781533 1891451 1886673  3668636  2309618  1441215  1366474 2565536  2753447
            8192     128 1201019 1859715  2267250  2881608 2700004 2058232 2883543  4166935  2800577  1885845  1839208 2517417  2785366
            8192     256 1215034 1928501  2873415  2866463 2988893 2052576 2893742  4409161  3230268  1690449  1901184 2744430  2864312
            8192     512 1029665 1957395  3053166  3130212 2691123 2070262 2281855  4719221  7122952  1723173  1657984 2918568  2727871
            8192    1024 1147167 1959851  2356666  2833838 3197204 1855898 2631557  4732873  6325656  1921169   857604 2900827  2979046
            8192    2048  959024 1618009  2989933  2915349 2416499 1333954 2056138  2199754  4185717  1656625  1245919 1321080  1758628
            8192    4096  838414 1238197  1507283  1758718 1966919 1465746 1585092  1425667  1672836  1107920  1583047 1416557  1572973
            8192    8192  663471 1301514  1419542  1564593 1282376 1288048 1450401  1150894   964218   691415   496307  852708  1160339
           16384       4  342152  337731  1601411  1531086 1045961  796463 1193921  1378779  1156332   919105   870706 1532794  1466897
           16384       8  608752 1133595  1717394  1384948 1365898 1078108 1372747  2438088  1326200  1014177  1160002 1670835  1521965
