	Iozone: Performance Test of File I/O
	        Version $Revision: 3.414 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England.

	Run began: Fri Feb 22 06:03:48 2013

	Auto Mode
	Excel chart generation enabled
	Command line used: ./benchmarks/iozone3_414/src/current/iozone -a -R
	Output is in Kbytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 Kbytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                            random  random    bkwd   record   stride                                   
              KB  reclen   write rewrite    read    reread    read   write    read  rewrite     read   fwrite frewrite   fread  freread
              64       4  315136 1087638  1421755  1638743 2067979  926260 1599680  1526887  2067979  1183548   998622 1460430  2662899
              64       8  695778 1045286  2444640  2358717 3203069 1279447 2133730  2006158  3203069  1421755  1460430 1933893  1892980
              64      16  735831 1336792  2561267  2467108 3958892 1599680 1518251  2278628  2662899  1310683  1119387 1392258  1562436
              64      32  633392  889431  3057153  2662899 4643754 2067979  969761  2561267  1526887  1232453  1183548  673098  3588436
              64      64  863676 1452528  5735102  5283570 5860307 3363612 3541098  1679761  1879725  2006158  1562436 1648808  2892445
             128       4  576161  877518  1827299  1598754 2098744 1196221 1684006  1543594  1093856   901083   976473 1684006  2843510
             128       8  637004 1254941  2784517  4135958 3277486 1561553 2409592  2286447  2969325  1471662  1508887 2660335  3759450
             128      16  859260 2286447  2673584  4267461 4267461 1878447 3036502  2660335  4012317  1598754  1689305 2511022  4407601
             128      32 1067750 1755594  5325799  3867787 4596273 1939522 2558895  2843510  4759253  1997245  1827299 4596273  5545860
             128      64  531131 1878447  5603747  3380677 6045455 3468030 3560017  3657016  3053774  1436229  1471662 4135958  5784891
             128     128 1102844 1278855  6406138  6406138 6727225 3657016 1802755  2027414  5122535  2248149  1755594 2286447  2202044
             256       4  405674 1489641  1826695  2975955 2135500 1267990 1437779  1598292  1231629  1190657  1126926 1718521  2783115
             256       8  765970 1570244  2842047  3285566 3285566 2114473 2325094  2419396  2435861  1814348  1339154 1802167  2754556
             256      16  873809 1185399  4281170  3654598 4264168 2639446 2210228  2812272  4054829  1778290  1683493 3935921  4734192
             256      32  973645 1868008  3557725  5569035 5347168 2170027 4070199  3326279  5022044  1924938  2000242 4819184  4422226
             256      64 1128110 1455317  4197489  6213578 6213578 3421677 4672389  3935921  5841722  3087188  1718521 2692393  2665657
             256     128 1123389 2045979  6398720  6761355 6554972 2266207 3823789  2975955  2665657  1514860  3454704 4572895  6249745
             256     256 1260547 3368013  6761355  6761355 6936061 3756894 4840911  2114473  2639446  2081678  2045979 2665657  6437081
             512       4  505432 1103080  2152206  2449212 2073249 1201856 1450212  1657257  1139970  1011625  1207940 2474613  2736325
             512       8  887094 1319250  2572435  3905895 3325278 1496706 2350044  2474613  3117691  1514652   990168 2753870  4123387
             512      16 1143004 1434711  3264616  4742616 4228947 1834193 2360376  2891043  4030519  1705969  1414860 2681653  2826358
             512      32 1036527 1931527  2991733  2708713 5331314 2024389 3736016  3504346  4784885  1940253  1645826 3437042  5566231
             512      64 1047141 2739816  5214798  3201349 6174377 2022482 3795443  2708713  4784885  1848401  1605228 2926501  2460437
             512     128 1032044 1917728  3122224  6652558 6736026 2753870 4131319  3437042  4411377  2265742  2337255 4701087  1783912
