	Iozone: Performance Test of File I/O
	        Version $Revision: 3.414 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England.

	Run began: Wed Feb 27 00:03:54 2013

	Auto Mode
	Excel chart generation enabled
	Command line used: ./benchmarks/iozone3_414/src/current/iozone -a -R
	Output is in Kbytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 Kbytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                            random  random    bkwd   record   stride                                   
              KB  reclen   write rewrite    read    reread    read   write    read  rewrite     read   fwrite frewrite   fread  freread
              64       4  477808  852702  2662899  1947927 2006158  955947 1304314  1452528  1879725  1087638   929467 1599680  1210227
              64       8  666414 1330167  3541098  3363612 3022727 1330167 1599680  1991276  2923952  1562436  1279447 2203800  3541098
              64      16  752329 1526887  2358717  3363612 4018152 1780008 2662899   503814  2379626  1232453  1255511 3203069  4274062
              64      32  889431 1638743  5283570  5283570 4988978 1828508 2772930  2203800  3057153  1492919  1210227 2892445  4897948
              64      64  942521 2298136  5735102  5860307 5389653 2006158 2923952  2006158  2923952  1599680   620221 3203069  5389653
             128       4  615814 1185654  2727923  1878447 1967960  595328  881842  1561553  1508887  1085013     1330 2166499  1349580
             128       8  695603 2027414  3982553  3982553 3199360 2058509 2673584  2286447  3359523  1905110   947186 1727352  3657016
             128      16  895074 1637771  4934216  4759253 4267461 1727352 3445772  2608629  3124872  1561553  1487977 3536566  4717434
             128      32  718889 1424795  4934216  4596273 4759253 2784517 3199360  3380677  4557257  2727923  3053774 2326073  5122535
             128      64 1074159 1543594  1802755  4759253 5847904 2238774 2420455  2420455  4889281  1684006   978253 3560017  5847904
             128     128 1032829 1504659  6406138  6406138 6406138 3560017 1885042  2035099  5122535  1911894  3277486 2920861  2066432
             256       4  643419 1185399  2266207  2975955 2077650 1099237 1868008  1561112  2045979  1600674   980760 2463808  2943325
             256       8  839644 1347557  3511189  3879045 3236056 1487577 2366082  2266207  1911233  1142514  1938842 1354356  2486631
             256      16  864661 1649865  3879045  2975955 3994490 1103757 2065659  2719671  4132864  1642294  1471270 3326279  4553502
             256      32 1027695 1642294  2015259  1642294 3654598 1855098 2081678  3410808  5022044  1591186  1718521 1422540  5320671
             256      64  907792  807442  3454704  5971678 6107548 2305128 4332998  1924938  5022044  2114473  1755037 1894373  4197489
             256     128 1248819 2719671  6249745  4496299 6554972 2613746 3654598  2639446  5687020  1884399  2030503 2441400  2533571
             256     256  934659 1673001  6936061  6936061 6554972  870974 2223962  2131261  5242734  2285501  2152625 4572895  1790149
             512       4  546460 1049187  1848401  2910635 2065273 1127995 1701913   969603  1600443   999850  1007827 1807941  2600470
             512       8  901619 1376763  3122224  3122224 2782414 1418599 2039772  2413429  1961520  1459080  1505098 3029721  2638816
             512      16 1002183 1580419  3913012  2678309 4163357 1679288 3086326  2926501  2327124  1479181  1565443 3068685  4973263
             512      32  814117 2327124  4030519  2845081 5115422 1753325 2958758  2708713  4494470  2071249  1645826 2497638  5278892
             512      64 1125630 2416145  3437042  3304808 6104175 2081286 4784885  4038098  2841317  1595686  1712772 3182373  4099771
             512     128 1034530 2073249  4927617  6931711 6736026 2307123 3012719  3481620  6472112  2099600  1599251 2613128  6821616
             512     256 1326585 2381315  4262523  3941742 7022379 1940253 4571003  2625909  3762197  1684557  2782414 5214798  6632013
             512     512  998455 1889050  7115451  7091952 7309196 2486072 3409755  2572435  3068685  2722449  2169601 3409755  1634551
            1024       4  659768 1199106  1973059  1738989 1950656 1015885 1408737  1558516  1577404  1216082  1063161 1995982  2820430
            1024       8  960669 1316341  2708381  3335105 3271594 1580306 2019445  2338280  1780809  1196434  1426517 1393200  2333199
            1024      16  948995 1714690  3544270  3390391 3951918 1402756 2546213  3012308  4029784  2311849  2094282 2813041  4876180
            1024      32 1324868 1899750  2942149  5690162 5336651 2514903 3712781  3170172  4594502  1102459  1512415 3324778  5593820
            1024      64  992182 1865101  3074849  6280976 1854631 1800216 2467229  3877004  5507740  1809317  1893052 3092561   961529
            1024     128 1131503 1854631  3579719  6479979 5813392 3085895 2688041  3668386  3495237  1935711  1976691 3671521  2892612
            1024     256 1204825 1738286  3894582  6874084 4614246 2679655 2403712  3712781  4700088  2250080  2461573 3937426  6059442
            1024     512 1056883 1917562  5219904  6918376 7257394 2767722 2183727  3544270  6025439  1620249  2421329 3130886  2510493
            1024    1024 1113030 1815435  7257394  7319232 7369466 2573677 2950233  3020783  2279941  2290886  2094282 2382379  5048117
            2048       4  597444  994112  1598780  1628174 2036105 1268110 1017306    40983  1361578  1532875  1156300 1726687  1919192
            2048       8  846315 1571864  1860176  3221057 1390225 1305301 2140097  2418469  1961707  1978880  1431225 2142766  2107025
            2048      16  997576 1603854  2392202  4321315 4196751 2098276 2482062  2980747  2111168  1392253  1332432 2450202  2559723
            2048      32 1035455 2041913  2476337  2868277 2343259 1608961 2293214  3374151  2840769  1928240  1677457 1759221  2563543
            2048      64 1032344 1963500  3037667  5521212 5521212 2905140 2942962  3549844  5184636  1775951  1804681 2832339  2602375
            2048     128 1156456 2183619  2557437  3277593 6711905 2322353 2824887  4451191  6563185  2381590  2056579 2848305  5820505
            2048     256  803788 2048243  3215029  6132138 7112016 3065856 2955111  4540600  6895083  2403581  1944829 2642401  2197023
            2048     512 1043885 1885905  3683812  3309159 5704543 1974785 2812862  4453499  4633675  1919621  2015562 2942962  5685664
            2048    1024  929565 1887563  4231899  5280246 5953632 3441748 2359998  4001263  5107566  1571864  1866644 1914061  2278010
            2048    2048 1061690 1603854  4001263  2083516 5056455 2437686 1977058  1830057  2333076  2295665  1946592 1941313  1759581
            4096       4  665581 1120976  1679393  1661527   65504  978251 1393700  1560415  1302017  1101711  1131832 1754873  2271626
            4096       8   98577 1421256  1921082  2061467 2576153 1435147 1810922  2262949  2112416  1106750  1374520 2221111  2009857
            4096      16  994849 1723189  2344476  3405457 3700320 1672363 2241689  2878275  2233528  2108009  1543313 1945888  2587795
            4096      32 1094342 1848330  2526895  3916259 3404782 1705908 2174170  3433360  2402508  1426093  1742944 2364807  2617364
            4096      64 1206806 1691297  2555081  3033808 5250883 2485583 2573067  3979764  2692851  1420198  1811686 2423862  2568066
            4096     128  958334 1802940  2780451  4027344  164630 2858639 1314067  1692630   243376   692714   898819 2224851  2017646
            4096     256  101650 1213284  1757206  1898998 2563086 1761711 1220871  3065750  4835578   574139  1210036   18132  2061467
            4096     512  432297 1560840  1805972  1645611   65746 2485583 1359940  2445600  5689064  1058994  1023719 1580222  2018832
            4096    1024   32587  711741  2830848  3000952 3279348 1673341 2106975  2878758  4701910   948126   835239 2126799  2425231
            4096    2048  832003 1235179  2210537  1545674 1259539 1406594 2449785  2108268  3040789  1344719  2287049 2072909  1818782
            4096    4096   45747 1031959  1351276  1479772   41345 1136850 1163017  1502550  1395511  1419729  1645611 1981574  1584594
            8192       4  167030 1201187  1721360   155083 1313455   70445 1340930   106116   275369   148311  1100469 1760971  1771960
            8192       8   99959 1255847  2126641   204498 1984069   71762 1886673  2322733  1840883  1426437   188178 2099355  2214071
            8192      16  961816 1347134  1850799   108500 2261728 1611332 2092451  2574572  2037846   153615   196640 2408031  2306207
            8192      32  256909 1770499  2384303   129437 2545013 1808806 2479450  3585187  2692177   155231  1551243 2503659  2511345
            8192      64 1126962 1899817  2038330  2567262   93290 1689783 2135630  3949937  2700853  1491903  1369415 2658845  2623119
            8192     128 1100751 1911337  2876301  2978787 3201375 2104369 2806295  4371576  2053067    54900  1859715 2833604  2726139
            8192     256 1136805 1775072  2897647  2787400  130294 2014311 2828705  3232699  2762746  1264396  1506754 2428626  2656378
            8192     512 1183153  202291  2873415  2949889 2710655 2090414 2441049  4615263  6793408  1537568  1417083 1279606  2843453
            8192    1024 1188761 1935235  2693021  2815032 3309611   92638 2910163  3257524  5979968  2017268  1005529 1640724  2604824
            8192    2048 1072943 1045550  2139353  1690864   81511 1859715 2029301  4395061  4979812  1644021  1236148 2351988  2464511
            8192    4096  119734 1278796  1854295    80967 1690116   71996 1804436    80695  1706315   101868    42018 1777736   200631
            8192    8192   53694 1250317    72237    72244 1567520 1307607 1404168  1350947  1550333  1358317  1374290  194229   105487
