	Iozone: Performance Test of File I/O
	        Version $Revision: 3.414 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England.

	Run began: Sun Mar  3 09:02:49 2013

	Auto Mode
	Excel chart generation enabled
	Command line used: ./benchmarks/iozone3_414/src/current/iozone -a -R
	Output is in Kbytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 Kbytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                            random  random    bkwd   record   stride                                   
              KB  reclen   write rewrite    read    reread    read   write    read  rewrite     read   fwrite frewrite   fread  freread
              64       4  444572  913649  2133730  2133730 1562436  801764 1279447  1421755  1562436   831569   735831 1392258  1679761
              64       8  566551 1357066  3541098  1452528 3203069 1070292 1460430  1599680  1392258  1232453   889431 3363612  1648808
              64      16  771797 1518251  3541098  4018152 4018152 2467108 2133730  1991276  2662899  1734015  1734015 3588436  2662899
              64      32  778512 2006158  5283570  5389653 4897948 2801873 3203069  2278628  2006158  1599680  2133730 3541098  2067979
              64      64  866463 1734015  5860307  5860307 5735102 2067979 3541098  1933893  4274062  2067979  1879725 3958892  2467108
             128       4  624409 1152564  2409592  2367096  208428  776042 1377278  1487977  1508887  1048974   826202 1076312  1266785
             128       8  443033  962469  1905110  1932541 3036502 1377278 1105114  2132084  2784517  1492113  1997245 3199360  3560017
             128      16  976473 2248149  2608629  4407601 4104338 2367096 2905056  2673584  3359523  1165070  1243315 3560017  3982553
             128      32 1133103 2621367  3759450  5122535 5122535 2858650 3536566  3277486  4717434  2621367  2905056 3445772  4267461
             128      64 1165070 2843510  3359523  3560017 6114306 1939522 2326073  3199360  2608629   513847  1281909 1905110  4759253
             128     128  735635 1504659  5784891  5122535 6727225 1911894 1802755  2558895  2727923  1663139  1939522 2098744  1663139
             256       4  544823  987979  1842366  1514860 2114473 1142514 1321031  1610276  1447470  1036624   937924 1610276  2030503
             256       8  544547 1128110  2148318  2049885 3207059 1201314 1755037  2325094  2613746  1332507  1224606 1924938  2699161
             256      16  768712 1455317  1790149  1743637 3823789 1112909 1839210  2754556  3326279  1514860  1126926 1894373  2081678
             256      32  861885 1391207  2392442  4929815 5242734 2170027 1629830  2435861  4197489  1561112  1339154 2081678  2187712
             256      64  633548 1938842  2754556  3605511 5971678 2754556 2285501  3410808  4197489  1743637  1579483 1208072  3017775
             256     128  965763 1581810  3087188  3770085 6554972 2911402 2000242  3326279  3935921  1514860  2557711 2118645  1673001
             256     256  802014 1506359  6398720  6213578 6719046 3043436 2152625  2911402  2639446  1718521  1696795 2045979  1570244
             512       4  567695 1032044  1695195  1571169 1098566  558396 1040545  1556366  1066910   855978   868089 1629590  2860238
             512       8  655558 1305615  1924603  1835760 3325278 1471074 1437592  2307123  1759070  1410215   875164 1889050  2032051
             512      16  853596 1546280  1821745  2047551 4030519 1736314 1882427  2860238  2178404  1904125  1399189 2047551  1940253
             512      32  960496 1270094  2665014  2339802 5164632 2124526 1451192  3415178  4494470  1528669  1476130 1910902  4375425
             512      64  956645 1336492  2782414  3239989 5684095 2906696 2381315  3849877  2207515  1723770  1650887 2560168  3099691
             512     128  860437 1429934  3104171  4571003 6652558 2509312 2587935  3046915  4650188  1904125  1848401 2460437  5509113
             512     256 1034032 1187895  3768799  6571132 7115451 3158966 1729323  3366987  3284589  1657257  1924603 2032051  2216629
             512     512  702295 1032540  7022379  1730717 7115451 1999881 2339802  2089386  1916017  2651850  1747618 2216629  2169601
            1024       4  575670  988301  1464956  2044438 2124322 1217806 1267398  1510288  1482144  1148139  1051192 1239598  1420384
            1024       8  667044 1245710  1774189  1803239 2358827 1686413 1714690  2375790  1633188  1468964  1351126 1903117  3908759
            1024      16  904621 1479591  2316837  3301774 1976691 1648862 1957770  2852271  1268896  1799462  1329791 2160657  2043465
            1024      32  991266 1368780  2504637  4949226 4926518 2638501 1651398  3447541  3160839  1954207  1259592 2250080  2211841
            1024      64  983774 1395010  2284793  4415030 6163794 3239514 2300703  3852659  5813392  1824690  1643185 2437821  3198502
            1024     128 1075676 1376236  2722114  3010197 3012308 1976691 2421329  4270175  5417427  1903117  1643814 2155236  3821805
            1024     256 1012055 1486247  2028027  3696803 6569179 3291652 2159571  3179559  4700088  2128533  1845071 2659742  6317933
            1024     512 1477555 2444759  5630486  6974549 7257394 3951918 3582705  4304412  5417427  1935711  3618930 5042191  6479979
            1024    1024 1270397 3001782  7306780  7306780 7319232 4014717 3469823  4099011  4451639  3722435  2681328 4130547  6733974
            2048       4  655579 1331606  1906837  1640927 2144906 1095821 1465907  1688337  2021729  1284801  1130283 1956345  2734946
            2048       8  903841 1820362  2311728  3871422 3362265 2093673 1761024  2513289  3038742  1844994  1230683 2354177  2852087
            2048      16  862286 1844994  2131071  2365196 4146110 1765730 2135309  2972495  3690142  1622638  1534244 2642401  2716781
            2048      32 1032220 2056087  3561619  4741090 5362657 3251539 2389540  3749743  2596083  1756343  2035623 2497941  5119743
            2048      64 1086397 2367151  2888532  5596757 5836323 2273187 3271351  4046500  4276140  1692329  1791882 3329682  2976615
            2048     128 1135813 1941313  2884652  5800851 6759439 2767549 2698856  3483621  6114678  1823840  1318727 3165272  5769681
            2048     256 1087635 1969352  3121562  6518362 7088541 2888532 3024831  4490751  5868220  2455104  1659632 3690142  4886737
            2048     512 1258818 2423245  3855782  6629029 6583305 3924484 2646472  4472047  4829046  2111168  2117935 2619037  2576615
            2048    1024 1244231 2311728  4897882  6020395 6895083 3255235 2178635  3038742  4071433  1777789  1286533 2727131  2151353
            2048    2048 1145354 1764279  5306340  6189580 6225466 2853035 2632683  2782790  2876923  2578935  1997749 2691246  4276140
