	Iozone: Performance Test of File I/O
	        Version $Revision: 3.414 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England.

	Run began: Tue Feb 26 03:04:24 2013

	Auto Mode
	Excel chart generation enabled
	Command line used: ./benchmarks/iozone3_414/src/current/iozone -a -R
	Output is in Kbytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 Kbytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                            random  random    bkwd   record   stride                                   
              KB  reclen   write rewrite    read    reread    read   write    read  rewrite     read   fwrite frewrite   fread  freread
              64       4  424198  686877  1083249  1599680 2067979 1017549 1066042  1526887  1828508   789967   681644 1279447  1363961
              64       8  444572 1255511  1562436  3588436 3203069 1879725 2203800  2222043  3057153  1163036  1255511 2801873  3022727
              64      16  735831 1562436  4564786  4564786 4018152 1648808 2203800  2222043  3165299  1363961  1304314 3363612  4207076
              64      32  874936 1304314  4207076  4897948 4897948 1947927 3057153  1991276  2662899   809014  2203800 3057153  4897948
              64      64  763021 2379626  5389653  4897948 5735102 2801873 3363612  2892445  2133730  2923952   842003 2133730  4897948
             128       4  595328 1254941  1911894  2843510 2098744 1391557 1294270  1579934  1598754  1102844  1057236 2202044  2920861
             128       8  670413 1543594  3759450  2166499 2511022 1303699 2326073  2175277  3380677  1440082  1471662 1684006  2784517
             128      16  913347 1642783  4012317  2367096 4267461 1421023 2027414  2558895  3468030  1684006  1684006 3560017  4557257
             128      32  826202 1705404  1306873  5325799 5122535 1827299 2511022  2784517  4135958  1778862  1240443 2985839  2511022
             128      64  876086 1905110  5784891  6406138 6114306 2098744 4267461  2558895  5325799  1421023  1294270 2843510  5545860
             128     128  841746 2714132  3560017  6727225 6406138 3657016 2453642  3053774  3759450  2843510  2621367 2843510  6727225
             256       4  615393 1123389  2509882  2975955 2135500 1455317 1260547  1598292  1911233  1487577  1361224 2345409  2943325
             256       8  894929  996229  3159869  4264168 3326279 1707589 2486631  2371308  3114048  2065659  1967260 2692393  3245838
             256      16 1128110 2413957  1967260  1384034 4181144 1514860 2187712  2812272  4070199  1673001  1683493 2842047  4070199
             256      32 1036624 1842366  4998665  5455847 5242734 2015259 4197489  3285566  4422226   897923  1600674 4404088  5569035
             256      64 1137672 1447470  3123106  5687020 5971678 1704877 1802167  3511189  5455847  2588541  2419396 4755158  4281170
             256     128 1108314 1099237  5320671  6554972 6554972 2754556 2783115  2903529  5217259  1430119  1487577 2775920  6107548
             256     256 1175022 1629830  7120034  5938650 6554972 1924938 3605511  2392442  1619994  1752173  2911402 2242541  6398720
             512       4  670919 1155924  2497638  2845081 2135087 1150351 1834193  1624659  1968713   996139  1198502 2235086  2169601
             512       8  835010 1115688  2830083  2613128 3372274 1496706 2427068  2486072  2427068  1411141  1394645 2460437  3580298
             512      16  937435 1590957  2622702  3684733 4204110 1809465 2180616  2942541  4068701  1821745  2347475 3284589  4827914
             512      32 1326585 1333173  2370799  2169601 3556580 1700565 3504346  3459188  5177083  1867692  1165966 2815243  5164632
             512      64 1207940 1889050  3140488  6319739 6156675 2452009 3736016  2995907  5886650  1770674  1895721 3177664  6319739
