	Iozone: Performance Test of File I/O
	        Version $Revision: 3.414 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England.

	Run began: Tue Feb 26 18:04:32 2013

	Auto Mode
	Excel chart generation enabled
	Command line used: ./benchmarks/iozone3_414/src/current/iozone -a -R
	Output is in Kbytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 Kbytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                            random  random    bkwd   record   stride                                   
              KB  reclen   write rewrite    read    reread    read   write    read  rewrite     read   fwrite frewrite   fread  freread
              64       4  369844  889431  2801873  1991276 2067979 1017549 1163036  1492919  1879725   752329  1002351 1049372   998622
              64       8  571375 1780008  3791156  3057153 3057153 1879725 1204796  2133730  1638743  1648808   955947 1722886  2067979
              64      16  695778 2133730  4564786  1357066 4018152 1492919 2379626  2278628  1722886   752329  1492919 2662899  2801873
              64      32  673098 1279447  5283570  5860307 4988978  926260 1638743  2298136  2561267  1722886  2662899 3541098  2203800
              64      64  913649  598110  6421025  5283570 1734015 1526887 1638743  1304314  1947927  1066042  1421755 3541098  2006158
             128       4  390222  819893  2035099  2175277 2098744 1085013 1732927  1526043  1618028  1185654   971174 2202044  2238774
             128       8  695603 1220700  2608629  2660335 3297617 1424795 1852520  2238774  2985839  1421023  1123617 2035099  3359523
             128      16  942199 1336145  4267461  2969325 4267461 1755594 2673584  2660335  3199360  1220700  1421023 2985839  2621367
             128      32  908709 1206978  2571150  2843510 5122535 1802755 3468030  2905056  4557257  1939522  1684006 2969325  2367096
             128      64 1032829 1878447  5784891  3380677 6114306 2166499 4267461  1391557  4444086  1598754  1102844 3380677  3199360
             128     128  969421 1336145  6727225  6406138 6406138 1997245 1526043  2066432  3657016  1802755  1727352 1939522  3359523
             256       4  345387 1180188  2266207  1422540 2114473 1103757 1398455  1600674  1673001  1224606  1497953 2509882  1610276
             256       8  831194 1248819  2533571  3275543 2639446  618227 1790149  1790149  1924938  1495866  1686137 3410808  1952947
             256      16  952062 1405778  3368013  3421677 2097948 1368162 2557711  2812272  4117018  1814348  1607865 3499745  3823789
             256      32  924200 1430119  4332998  2726577 5117791 1802167 2205688  3410808  4652146  2135500   958864  910872  1610276
             256      64  713067  616807  1506359  1778290 6073004 2135500 3245838  3285566  5687020  2325094  3159869 3275543  6213578
             256     128 1286217 2943325  5455847  6554972 6554972 3823789 2266207  3994490  6107548  1471270  3245838 3326279  4734192
             256     256 1062263 1523457  7120034  6936061 6891544 3879045 5569035  2097948  2533571  2911402  2102055 4929815  6107548
             512       4  574069  988801  2460437  2975154 2047551 1111070  975328  1652157  1869318  1245780  1216149 1809465  2942541
             512       8  953671 2169601  2207515  4099771 3304808 1501940 2055390  2160868  1417662  1258188  1258188 1945526  3201349
             512      16  890404 2307123  3086326  2463259 4195896 1711407 2891043  2875558  2796910  1493584  1073309 2509312  2560168
             512      32 1045103 1807941  1527582  2875558 5331314 2032051 3220553  3527371  4447925  1695195  1017858 2942541  5067142
             512      64  757274 1640796  2942541  6246213 6174377 3177664 3736016  3710197  5067142  2032051  1308798 4742616  6319739
             512     128 1028091 1821745  5509113  6821616 5019764 3795443 2625909  4195896  5870558  2768068  2991733 5760329  6736026
             512     256 1003588 2725905  4485083  6821616 7022379 2958758 5331314  4262523  4742616  1947291  1171691 2695115  6931711
             512     512  944444 2438090  5278892  7211022 7309196 2294796 5331314  2381315  4375425  1778004  1999881 2304647  5822804
            1024       4  619513 1406891  1855433  2995501 2115949 1324460 1450117  1675884  1599731  1232130  1196434 2251260  2859868
            1024       8  854752 1505523  2391665  2822283 3220084 1281389 1896395  2509027  2375790  1486247  1448650 3066069  4282950
            1024      16  948157 1852232  2722114  4898425 4215688 1789714 2409105  3020783  3764854  1935711  1554004 2586074  4720752
            1024      32 1150600 1871603  2659742  3281592 5226256 1976691 2468647  3655895  4146499  2348509  1659694 3631168  5720477
            1024      64  763033 1917562  1957770  3401130 6016997 2338280 3403826  4130547  5417427  1917562  1845071 2767722  4270175
            1024     128 1389594 1226500  4609294  5751117 6787181 3835457 3179559  4392454  6489770  3094790  3031444 2701567  2484355
            1024     256 1140517 1928757  3751699  6874084 7113161 3170172 3556008  4470172  3425544  2039583  1521524 2414523  1643814
            1024     512 1186518 1965834  4215688  6874084 7160597 3112733 3894582  3345496  3894582  1780809  2782064 2484355  2541692
            1024    1024 1043783 1352402  6974549  6692005 5451810 2391665 2306882  3877004  2128533  1796451  1182598 2837198  1361836
            2048       4  659607  999549  1936062  1762469 2109613 1108835 1408461  1662201  1988040  1131623  1119675 1639674  2666186
            2048       8  780491 1506000  2242916  2296279 3174630 1897990 1738569  2335614  1673209    79651  1362658 1863809  3287628
            2048      16 1061166 1498120  2100841  2727131 4170264 2503765 2171475  3020577  3967993  1944829  1403628 2411679  4170264
            2048      32 1172398 1367213  1894641  3494960 4601407 2738433 1633438  3644736  2534049  1867050  1696674 2884652  5159722
            2048      64 1176251 1618968  2832339  3384788 5596757 2632683 2767549  4196751  3624742  2519185  1237599 2828608  3180508
            2048     128 1233688 1436250  2955111  6261772 3240499 1972971 2774700  3786104  5626082  1896314  1899669 1649117  2839830
            2048     256 1153196 1982533  3517861  4785996 6917293 3611028 2800938  3374151  6132138  2046291  1766819 2864451  2659582
            2048     512 1297023 2074960  2566606  3618634 6020395 1742802 3632406  3764533  4741090  2083516  2321725 2933915  5104531
            2048    1024 1425288 1692662  4502520  5970183 6670210 3931669 3131805  3126106  3669648  1435050  2495039 2531808  2120026
            2048    2048 1245675 1906837  1858164  5376082 6345027 2683678 2698008  3358321  1744572  1950570  1421279 1681726  1995892
            4096       4  518155  958120  1480282  1695972   80154 1058929 1449924  1708113  1449924    80541   821657 1436707  1890222
            4096       8  742181 1497573  2179963  2027648 2882622 1513137 1810731  2088787  1891888  1811686  1470777 2208264  2362206
            4096      16  965334 1669114  2382847  3365430 3935097 2057270 2113715  2970339  1544979  1732748  1174306 2186900  2607037
            4096      32 1076783 1851716  2687795  2328587 2539595 1693965 2174170  3713116  2698349  1492628  1424201 2597576  3396032
            4096      64 1044127 1905950  2721431  2523554 3425146 2544108 2512850  3842678  2756362  2347359  1753440 2534724  2996241
            4096     128 1121269 1546787  2268027  3054847 5101205 2888923 2297447  3965067  3271853  2395139  1914873 2693273  3723578
            4096     256 1180438 2049173  1752724  2135523 3376675 2344476 2826656  4659824  6894546  1575440  1966378 2880206  2915397
            4096     512  145115 1584010  2789933   109165 1550277 2095155 1448335   109959  6245395  2211675  1812450 2392804  3222752
            4096    1024 1177364   95012  3005151  3537277 4240052 2645985 2734426  3340563  3488435  2126535  1731875 2896717  2162674
            4096    2048  959029 1876185  3504089  2545616 2629381 1428702 2025735    64603  3531460  1268466  1745069 2215097  1562117
            4096    4096   46104 1063584    64683    65081 1308164   41071 1598751  1305678  1243853  1390879  1390766 1520368  1571117
            8192       4   78949  102804    89394  1384981   71186  878029  262950  1682832  1298661  1100786  1117142 1714146  1478486
            8192       8  230034  248521  2210510   108095 2025712 1377044 1878833  2506764  1784661   104076  1363979 2061814   107749
