	Iozone: Performance Test of File I/O
	        Version $Revision: 3.414 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England.

	Run began: Thu Feb 28 12:04:37 2013

	Auto Mode
	Excel chart generation enabled
	Command line used: ./benchmarks/iozone3_414/src/current/iozone -a -R
	Output is in Kbytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 Kbytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                            random  random    bkwd   record   stride                                   
              KB  reclen   write rewrite    read    reread    read   write    read  rewrite     read   fwrite frewrite   fread  freread
              64       4  512471 1163036  2801873  2892445 2133730 1105556 1780008  1492919  1879725   603489  1336792  477808  1638743
              64       8  561808 1722886  2689580  2561267 3203069 1304314 1392258  2067979  3022727  1484662  1421755 1526887  3738358
              64      16  735831 1363961  4274062  3738358 4018152 1648808 1991276  2298136  3541098  1599680  1768283 3363612  2278628
              64      32  780776 1143223  4018152  4564786 4564786 2561267 1363961  2222043  2662899  1183548  1279447 1101022  4564786
              64      64  889431 1304314  5860307  2203800 5735102 2067979 3203069  2892445  1722886  1879725  1679761 4564786  5389653
             128       4  604036  895074  1878447  2090572 1152564  677178 1332828  1598754  1975201  1229084  1175271 2027414  1642783
             128       8  692017 1306873   298958  1579934 3277486 1359835 2608629  2202044  3468030  1391557  1067750 2377579  3895854
             128      16  848397 1455701  2464907   889145 3199360 1377278  847059  2608629  3867787  1539168  1975201 2166499  2673584
             128      32  969421 1778862  5545860  5325799 5325799 1939522 4012317  2920861  4759253  1598754  1281909 3785961  5122535
             128      64  955616 1637771  4889281  5784891 5847904 1346196 3657016  3536566  4759253  1133103  1040839 3359523  2066432
             128     128  983630 2098744  6812590  6406138 6727225 2066432 4135958  1967960  5325799  1755594  2673584 2727923  6406138
             256       4  658008 1158540  2533571  3009318 2135500 1142514  746272  1384034  1561112  1185399   903970 1802167  2880164
             256       8  800221 1766587  3326279  4350555 3368013 1694118 1740810  1766587  2170027  1532153  1778290 2305128  4132864
             256      16  876662 1027695  2345409  2480886 4264168 1610276 2152625  2783115  3705040  1561112  1570244 3159869  3017775
             256      32  973645 1112909  4132864  5717301 5320671 3052087 3368013  2747508  4332998  2223962  2783115 3994490  4132864
