	Iozone: Performance Test of File I/O
	        Version $Revision: 3.414 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England.

	Run began: Sun Feb 24 09:04:15 2013

	Auto Mode
	Excel chart generation enabled
	Command line used: ./benchmarks/iozone3_414/src/current/iozone -a -R
	Output is in Kbytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 Kbytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                            random  random    bkwd   record   stride                                   
              KB  reclen   write rewrite    read    reread    read   write    read  rewrite     read   fwrite frewrite   fread  freread
              64       4  474430  983980  1679761  2923952 1638743 1105556 1049372  1226821  2067979  1033216  1526887 2133730  1609270
              64       8  639427 1279447  3738358  4274062 3203069 1421755 2379626  2133730  3022727  1421755  1392258 2561267  4018152
              64      16  743988 1599680  3958892  3738358 3738358 1638743 1421755  2358717  3363612  1421755  1690338 4018152  4897948
              64      32  546928 1336792  5389653  5860307 4897948 1780008 2923952  2379626  4274062  1638743  2801873 4274062  4564786
              64      64  901377 1638743  5389653  6421025 4897948 1562436 1255511  1828508  4274062  2067979  1947927 2278628  5283570
             128       4  566435 1074159  2843510  3053774 2098744 1105114 1684006  1561553  2027414  1123617   934004 2367096  1579934
             128       8  805138 1504659  4135958  4407601 3277486 1487977 2004703  2211113  2969325  1406136  1133103 3297617  4135958
             128      16  883293 1705404  3445772  2464907 4012317 1598754 2035099  1598754  3867787  1684006  1504659 4135958  4934216
             128      32  895074 1451764  5847904  5545860 5122535 1939522 4012317  2920861  3867787  1878447  1217930 2420455  2166499
             128      64  883293 1911894  6406138  4557257 6114306 2066432 2175277  2727923  2066432  1349580  2132084 3657016  5847904
             128     128 1076312 2004703  6727225  6812590 6727225 2211113 3036502  2238774  2420455  2066432  2098744 2843510  6406138
             256       4  660030 1235882  1911233  2754556 2081678 1112909 1471270  1588832  2065659  1137672  1235882 2812272  2911402
             256       8  632056 1523457  3511189  4350555 3326279 1523457 2665657  2392442  3123106  1523457   999940 2366082  4264168
             256      16  901693 2413957  3879045  4929815 4264168 2607399 1996523  2812272  4132864  1802167  1707589 4496299  4840911
             256      32  980760 1471270  5217259  3123106 5242734 1855098 3159869  3285566  4422226  1790149  2726577 2943325  4332998
             256      64  972763 2030503  4009406  6398720 6073004 2152625 4350555  3326279  4332998  2030503  2397785 3654598  6107548
             256     128 1132871 2509882  4264168  6761355 6554972 2588541 5022044  2842047  3511189  1497953  4652146 5687020  6554972
             256     256 1212164 2045979  7120034  6554972 7120034 2081678 4929815  3994490  6107548  3454704  2419396 4332998  6936061
             512       4  716112 1655979  2509312  2638816 2071249 1446306 1747618  1635797  1835760  1152822  1139970 2265742  2926501
             512       8  871966 1560891  2413429  2438090 2521095 1160923 1585086  2350044  3182373  1635797  1479181 2225819  2055390
             512      16 1015932 2509312  4195896  4916336 4195896 2665014 2007358  2891043  2235086  1624659  2304647 2370799  3481620
             512      32  884172 1075998  3279573  5822804 5278892 2032051 3046915  3177664  5177083  1821745  2722449 2962840  5624545
             512      64 1168504 1684557  4068701  6246213 6174377 3556580 2739816  3653390  5744919  2178404  2815243 3653390  5951911
             512     128 1418599 3304808  3304808  6551087 6472112 2860238 4340054  3604335  5278892  2057359   898225 2906696  6319739
             512     256 1273861 2039772  4271001  6999490 7115451 2860238 4411377  3140488  5951911  1662389  1789859 3012719  6174377
             512     512 1021732 2007358  7211022  7211022 7211022 2497638 3239989  2625909  3768799  2557119  1938502 2438090  6821616
            1024       4  691420 1135091  1848247  2767722 2124322 1265531 1640674  1670669  1882266  1147832  1214706 2316837  1587902
