	Iozone: Performance Test of File I/O
	        Version $Revision: 3.414 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England.

	Run began: Mon Feb 25 09:03:51 2013

	Auto Mode
	Excel chart generation enabled
	Command line used: ./benchmarks/iozone3_414/src/current/iozone -a -R
	Output is in Kbytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 Kbytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                            random  random    bkwd   record   stride                                   
              KB  reclen   write rewrite    read    reread    read   write    read  rewrite     read   fwrite frewrite   fread  freread
              64       4  353760  877797  1879725  1638743 1363961  780776 1255511   591520  2006158  1143223   913649 2052169  1163036
              64       8  529661 1210227  3791156  4018152 3203069 1421755 2298136  2006158  2772930  1484662  1452528 3022727  3203069
              64      16  710511 1492919  4564786  3057153 3958892 1553394  969761  2379626  2067979  1279447  1183548 1828508  3588436
              64      32  727850 1124074  5389653  5283570 4897948 1780008 3022727  1947927  1892980  1562436   926260 1947927  4564786
              64      64  831569 1105556  3363612  4564786 5389653 1722886 1648808  1879725  4564786  1518251  1232453 4274062  3738358
             128       4  441576 1206978  2286447  2920861 2132084 1123617 1772988  1603529  1504659  1152564   753179 1455701  2066432
             128       8  752124 1440082  3560017  2985839 3199360 1278855 1858934  2166499  2248149  1336145  1755594 1975201  3359523
             128      16  692017 1332828  4407601  4596273 4104338 1772988 2727923  2511022  3380677  1526043  1584598 2660335  3895854
             128      32  962469  766076  2969325  1852520 5325799 1833539 2248149  2377579  2784517  1778862  1278855 3199360  3759450
             128      64  947186 1878447  6045455  4267461 5847904 1802755 1487977  2660335  3053774  1332828  2166499 2608629  5122535
             128     128  663782 1684006  3867787  6406138 6406138 2202044 2558895  2286447  5122535  1911894  1185654 1521718  1424795
             256       4  633548 1103757  2371308  1422540 1662639  966633 1004618  1629830  2030503  1300235  1019886 1514860  2665657
             256       8  861885 1123389  2486631  3043436 2557711  955451 1985448  1230218  1591186  1439707  1298662 1938842  2533571
             256      16  897923 1579483  3123106  2975955 3935921 1752173 2205688  2665657  3511189  1534342  1298662 2135500  4819184
             256      32  737558 1532153  3810220  5841722 5217259 2034350 3123106  2975955  5022044  1938842  1407621 2015259  5569035
             256      64 1094754 1226004  1652404  2325094 4404088 2613746 2392442  3207059  4070199  1855098  1354356 2639446  4264168
             256     128 1237306 1673001  6249745  6761355 6554972 1447470 3017775  2903529  2692393  1437779  1195962 3511189  3087188
             256     256 1093639 1952947  3605511  6761355 6719046 1652404 2486631  2812272  2486631  1506359  1970871 4332998  4734192
             512       4  634448 1130370  1917728  2830083 2116152 1198502 1402845  1657257  1672748  1017858  1140576 1723770  2695115
             512       8  851903 1347393  2275345  3736016 3220553 1729323 1917728  2424328  1854787  1484293  1182661 2099600  3163620
             512      16  831132 1842059  3388236  3481620 4237291 1829505 2105777  2572435  3104171  1684557  1594501 3795443  2039772
             512      32 1089647 2811557  4532414  5509113 5278892 3259661 2486072  3533174  3795443  1296159  1550747 4131319  2638816
             512      64 1053821 1861217  4411377  4195896 6174377 2160868 2575520  3259661  1450212  1795846  2132967 3304808  2572435
             512     128 1023680 2285029  5822804  4411377 6395018 2107844 2449212  2304647  4610256  2089386  3201349 3849877  6571132
             512     256 1112797 1619757  5164632  6104175 7022379 2497638 3279573  3177664  6174377  1537424  1201856 2768068  2196227
             512     512 1174254 1322500  7211022  7309196 7211022 2708713 4068701  2216629  3239989  1846812  1079785 1446306  1707325
            1024       4  534944  898189  1199106  1729884 1950656 1383774 1628234  1633188  1815435   817807  1077025 1720874  2918161
            1024       8  805688 1250061  2056183  1946237 2069060 1132697 1602715  2444759  2077065  1444752  1238168 2024203  3040026
            1024      16 1049138 1947119  3579719  3003881 4099011 2586074 2281152  3037876  4064103  1903117  1544504 3066069  4433259
            1024      32 1057924 1780809  3518141  5751117 5251818 2155236 2877110  3606774  4228138  1988589  1701108 2892612  5536137
            1024      64  857654 2391665  4249053  2716948 6059442 1976691 3160839  3984917  5390231  1780809  1592612 3140041  5120336
            1024     128 1372717  959596  3103735  5690162 6776473 2688041 2960401  4130547  5356618  1900591  2027069 2632033  4126579
            1024     256 1336827 2052253  3735385  3696803 6441107 2197132 3112733  4095102  5720477  2220992  2183727 4162573  2478620
            1024     512 1211622 1404591  4265934  6609617 7066349 2760606 2918161  3643490  3436508  1790460  2250080 3472628  2028027
            1024    1024 1092921 1783768  6479979  3521025 5885083 3335105 3369115  2150918  1896395  1440391  2003431 2910252  4195100
            2048       4  697076 1248935  1756343  2896324 2137966 1317918 1251847  1416124  1370047  1139731  1244953 1750616  2905140
            2048       8  710393 1807720  2153510  2676988 2039974 1475476 1905146  2494314  2605532  1943069  1455475 2332443  2144371
            2048      16  937683 2131071  2298737  4686767 4204968 2255282 2151353  3007884  3489282  1638423  1538641 2174223  2497941
            2048      32 1064981 1826943  2582813  3368858 5083385 2955111 2278010  2875960  2021729  1624172  1530417 2704804  2452301
            2048      64 1038082 2443928  2361944  4751580 6225466 3160613 2712491  4186524  2708215  1901351  1634370 2373037  3286370
            2048     128 1106407 1948800  3034448  5596757 6780783 2572756 2875960  3764533  5319484  1631886  1477760 2559723  3199462
            2048     256 1261962 2049709  3079044  6080053 7013303 2914009 2951050  4120256  4623699  2058058  2054120 2916978  5403134
            2048     512 1432179 1935626  3567536  6132138 6670210 2972495 3302797  3764533  4365235  2306143  2250555 3266376  2415069
            2048    1024  793468 1954565  1616227  2629459 4550221 1502575 2270183  3600433  5172149  1693663  2467091 2745435  4462754
            2048    2048  772281 1947033  4730646  1900089 4081105 1958129 2104960  1777789  2027455  2779189  2160008 2702252  1784066
            4096       4  673567 1173985  1241606  1389866   80813 1049164 1438632  1650354  1087897    79640   886940 1664908  2204580
            4096       8  829832  860292  2037991  2257893 2337777 1515272 1957863  2431065  2173070  1854114  1369480 2092858  2878275
            4096      16  974755 1606825  2555081  3404782  109633 1525498 2255521  3031667  2014807   105801  1635896 2396475  2738348
            4096      32 1124057 1872096  2754594  2525038 4205798 2514321 2388147  3663236  2311668  1849922  1740649 2700046  3795980
            4096      64 1091422 1953410  2908979  4031124 5426697  158519 2454335  4027344  3096138    55046  1718192 1513670  2630589
            4096     128   46495 1828656  1764063  2041866 2696655   81405 2463132   163181  2844440  1760808  1901520 2644356  2533229
            4096     256 1147634 2050151  3175103  2910951 3824713  106336 2293460  3500519  6575257  1985468  1494836 2555461  3093907
            4096     512 1225574 2108009  2932315  3293177 2732686 1680050 3165742  4649735  7158858  1506899  1162309 2888438  3882626
            4096    1024   77646 2024780  2822940  3255732 4428023 1980661 1783289  3878244  5151685  2283098  2155619 2723588  2431065
            4096    2048  101130 1798975  2597576    81753 3424463 2536221 1873730  3204717  3552638  1716646  2448388 2666933  3167493
            4096    4096   63645 1437669  1699663  1658319 1744360 1403721 1880704  1608179  1612557  1449924  1519830 1844163  2038716
            8192       4   96802 1132123   201604   201030 1406813   70574 1418018  1688040  1215034   190396  1139369  284374  1561536
            8192       8   99881  196895  1889267  1696458 1839208   47060 1818379  2436548  1602165  1491579  1150432  103106    66737
            8192      16  176077 1385428  1628361  1614208 1504511 1274622   76033  2800805  1445824  1070136   689860  204105  2088127
            8192      32  119587  153551   202741  2185066 1914425 1506688 1990276  3319202  2153566  1527248  1577161 2347970  1495995
            8192      64  100404 1773606  2543130  2056138 1956949   92388 2153566  3602478  2279887  1546774  1233884 2573607   161323
            8192     128  145563 1652323  2841572  2434304 2998544 2081297 2772331  4049561  2589902  1976764  1842166 2424342  2462215
            8192     256 1099026 1891451  2094619  2765637 2632364   92750 2785592  4643957  2248114  1506424  1877190 2717085   158079
            8192     512 1189626 1955612   204784   204381 1399365   80412 2826843  4478702  6399884  1842562  1601195 2932017   129675
            8192    1024  121508 1854696  2965931  2540873 2916338 1963098 3011685  3708630  6001904  1988893  1712352 2649414  2528346
            8192    2048  118684 1765495  2813188  2663172 2795109   91998 1892388  4183678  5211701  1357405  1210753  204768  2513733
            8192    4096  975358  105200  1805574  1469193   72095 1454577 1808330  1572326  1822526   978274  1621522 1838814  1968271
            8192    8192   69904   79613    54440    72139 1292311 1231893  198012    71797  1599704   152081  1336392 1604410  1530923
           16384       4  609681 1164563  1490926  1246503 1004291  808057 1328996  1627004  1347789  1141826  1100183 1735787  1650450
           16384       8  823482 1433543  2208365  1777405 1813188 1333871 1529213  2478985  1893421  1420269  1177352 1835563  1812996
           16384      16  876850 1052143  2309835  1950052 2161206 1613860 1965446  2815125  2136679  1563056  1499285 2353986  2345550
           16384      32 1104711 1774467  2568011  2422275 2436618 1757000 2510593  3351220  2007591  1398078  1686458 2522944  2643381
           16384      64 1012608 1542600  2690259  2689417 2623100 1487183 2721153  3655523  2512061  1707027  1207176 2721584  2749900
           16384     128 1106187 1908407  2026716  2805585 2788848 2018263 2366633  4409106  2604312  1835759  1484997 2811784  2129990
           16384     256 1182783 1856139  2591153  2643890 2511694 1874364 2869911  4622965  2893719  1864751  1744246 2827751  2894694
           16384     512 1048227 1963087  2926249  2974121 2959010 2069751 2745725  4518400  2336220  1748951  1750065 2908538  2721584
           16384    1024 1166381 1582238  2803983  2982770 2824845 1998541 2904359  4739337  6255296  1626196  1743759 2669670  2874954
           16384    2048 1010301 1687825  2651131  2878446 2428695 1782846 2672681  3384394  4260931  1100324   971137 2552842  2451220
           16384    4096  953552 1237836  1758124  1322245 1504241 1419389 1676460  1504933  1413637  1194170  1202423 1730106  1628624
           16384    8192  857131 1193817  1562452  1587575 1566048 1337141 1591583  1278197  1397822  1042771  1346917 1244606  1174314
           16384   16384  670788 1152106  1508103  1549452 1381801 1365573 1513818  1322448  1592837  1363622  1280102 1570881  1562026
           32768      64 1112516 1708530  1927755  1707914 2280319 1579253 1920858  3733353  2149841  1236953  1331272 2354866  2018080
           32768     128  981224 1406114  1111832  1416081 1416621 1247541 2154931  4124966  2231666  1205987  1344385 2220058  2280470
           32768     256  961926 1468164  2244238  2529575 1991614 1771992 2607266  4223847  2304367  1467380  1327068 1987410  2003284
           32768     512  928454 1651041  2283008  2144374 2140000 1670060 1968029  4088765  2160486  1248970  1590051 2736366  2911422
           32768    1024 1140668 1855056  2829254  2807121 2885747 1999030 2589093  3817769  2153648  1293752   880884 2371362  2760327
           32768    2048 1024640 1399798  1774417  2746263 2525856 1715867 2614309  4412051  5235409  1048313  1011608 2413462  2529762
           32768    4096  941718 1302901  1557791  1598038 1526000 1184759 1638151  1502347  1840080  1096399  1052480 1617294  1708445
           32768    8192  899947 1281054  1363011  1523378 1574693 1351311 1494343  1356620  1483520  1124808  1099451 1522754  1480771
           32768   16384  869218  695887  1566634  1494213 1561862 1305959  643784   865758  1542320  1100887  1577277 1506100  1484850
           65536      64 1030698 1665676  2654163  2661461 2536808 1671581 2577411  4211603  2370622  1455421  1483758 2602793  2501577
           65536     128  978485 1640574  2440174  2726671 2290748 1781557 2383655  4456385  2775652  1417818  1422963 2427975  2318709
           65536     256  951948 1404331  2798770  2622810 2845061 1835691 2657036  4599943  2708535  1570176  1513563 2852501  2814762
           65536     512 1064692 1752815  2463862  2748069 2807059 1798270 2661899  4791000  2535918  1446491  1413633 2774840  2495559
           65536    1024 1033170 1739229  2768970  2825438 2687456 1598287 2343678  4559352  2771874  1336839  1156694 2802594  2744831
           65536    2048  784129 1518647  2600208  2607237 2582108 1466165 2070911  4050434  2535030   978677   950707 2265169  2483541
           65536    4096  846880 1212284  1597311  1702274 1678819 1263412 1704755  1558045  1710313   899761   955918 1705602  1581805
           65536    8192  833314 1203995  1527542  1579142 1488168 1247925 1459695  1294202  1614025   939208   927902 1178343  1207814
