	Iozone: Performance Test of File I/O
	        Version $Revision: 3.414 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England.

	Run began: Fri Mar  1 15:02:55 2013

	Auto Mode
	Excel chart generation enabled
	Command line used: ./benchmarks/iozone3_414/src/current/iozone -a -R
	Output is in Kbytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 Kbytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                            random  random    bkwd   record   stride                                   
              KB  reclen   write rewrite    read    reread    read   write    read  rewrite     read   fwrite frewrite   fread  freread
              64       4  378715  598110  1879725  1363961 2133730 1070292  789967  1484662  1780008   852702   769584 1722886  1183548
              64       8  555990 1119387  2923952  2561267 3057153 1330167 1066042  1991276  2133730  1304314  1429325 2379626  1562436
              64      16  627470 2067979  2689580  3363612 2278628 1599680 2203800  1648808  2561267  1599680  1599680 2772930  3057153
              64      32  877797 1357066  4018152  3791156 5283570 1828508 1780008  2358717  3057153  1163036  2067979 3203069  3363612
              64      64  821391 1049372  4274062  4274062 5860307 1734015 1232453  1249666  2133730  1638743  1105556 2379626  1991276
             128       4  538051  864797  2166499  1584598 2132084 1114289 1504659  1123617  1421023   992724   901083 1455701  1658003
             128       8  692017 1133103  2511022  2326073 3199360 1349580 1579934  2166499  3359523  1455701  1243315 1618028  2098744
             128      16  680612 1085013  3468030  2140585 4135958 1755594 2058509  1975201  3199360  1598754  1755594 2066432  2140585
             128      32  715059 1165070  2784517  2098744 5122535 1827299 1727352  2858650  3445772  1436229  1217930 3277486  3895854
             128      64  836500 1637771  5603747  4557257 3982553 2004703 1705404  2453642  2727923  1254941  1152564 3199360  2511022
             128     128  895074 1858934  6406138  5847904 6406138 2098744 2558895  2035099  3445772  2098744  2727923 1618028  2843510
             256       4  421107  999940  2665657  2030503 2135500 1128110 1600674  1632308  1829808  1079348   969251 2045979  2247235
             256       8  697322 2049885  3557725  3207059 3236056 2065659 2533571  2266207  1610276  1868008  1437779 3368013  4132864
             256      16  809878 1445521  2783115  2413957 4132864 1729594 3159869  2533571  3557725  1479379  1471270 1504249  1778290
             256      32  847597 1368162  2305128  5569035 5117791 2557711 3043436  3207059  4070199  1642294  1405778 2187712  1956506
             256      64  850956 1532153  2533571  1662639 4404088 2152625 1967260  3511189  3326279  1766587  1619994 2812272  2486631
             256     128  889002 1523457  3717869  5810112 6554972 3207059 2486631  3511189  2903529  1591186  2015259 2435861  1829808
             256     256  886067 1053922  6761355  6107548 6719046 2665657 2392442  2065659  3123106  1996523   833776 2045979  2943325
             512       4  527792 1034530  1635797  1910902 1556366 1096322 1190529  1595686   369949  1036527   708084 1594501  1446306
             512       8  522526 1230786  2160868  3012719 3304808 1471074 1759070  2460437  1302447  1057974  1267845  826971  2979282
             512      16  924123 1438555  1954379  2600470 4000485 2391924 1723770  1999881  1783912  1204552  1372364 2014892  2722449
             512      32  941546 1475116  2256220  2357784 2942541 1961520 1426135  3459188  4701087  1764853  1533034 1875849  2942541
             512      64 1003588 1550747  3437042  2460437 5951911 2097550 2198475  3372274  2811557  1712772  1647088 1815584  3220553
             512     128  977103 1619757  3012719  5822804 6652558 3487274 2317080  3941742  3877684  1910902  1701913 2297251  2560168
             512     256  990625 1759070  3580298  4457157 6821616 1961520 2169601  3659616  3299730  1455126  2065273 2535981  2942541
             512     512 1020276 1672748  7022379  6821616 6571132 3388236 1924603  2416145  2001745  1707325  1614885 2097550  2584820
            1024       4  508171 1098792  1662264  2559871 2107643 1331853 1182598  1563622  1319577  1051192  1115342 1570483  1762539
            1024       8  653842 1319577  1882266  2645000 3191372 1965834 1729884  2437821  1815435  1928757  1146607 1818510  3891053
            1024      16  651759 1219189  1700434  2056183 3951918 2415881 1777861  2908281  1920993  1302766  1361836 1925298  1943594
            1024      32   40242 1602715  2254805  1861867 4972145 2767722 2295784  2760606  2392998  2391665  1580306 2311849  2553783
            1024      64 1025099 1697745  2604895  2439205 3722435 1697745 2226749  3866533  5417427  1747480  1692394 1961346  2173780
            1024     128  993100 1706515  2151996  2604895 6172653 3083680 2169388  4146499  4832290  1893052  1659694 2056183  2008114
            1024     256 1095429 1605111  2774874  2813041 5690162 3422814 1886400  3908759  4014717  2310605  1995982 3160839  6244448
            1024     512 1267398 1991355  4550690  6692005 6163794 2231377 1992279  3712781  4949226  1790460  2509027 2934110  2419964
            1024    1024 1197435 1815435  6830356  7269678 6874084 4064103 1495042  2480051  2730767  2708381  1893052 2410457  2039583
            2048       4  668591 1125839  1696674  1870302 2106509 1187963 1351084  1692662  1917479  1278301  1159578 1944829  2656292
            2048       8  878962  899770  2288326  3592903 3334853 1920909 1844994  2452301  2255282  1459680  1376414 2370418  3418463
            2048      16 1077269 1982533  2497215  4321315 4207028 1838281 2359349  2967361  2303669  2021729  1459680 2340705  4031308
            2048      32  997460 1732608  2381590  4623699 5359311 2609490 2653011  3579429  2144371  2183064  1461667 2929912  4432815
            2048      64 1081337 1846977  3298992  5197183 6225466 2356760 3250308  4094723  4762117  2169281  1671907 2467800  2704804
            2048     128 1027159 1936062  3324528  2994254 6464402 2235910 2415069  4403275  5430461  2400894  2273187 3500658  5306340
            2048     256 1153815 1929972  3102397  5888333 6967792 2772014 3131805  4138120  6220958  2078978  1922629 2817475  4104506
            2048     512 1195569 1971160  3604966  4807425 6670210 2756890 2805512  4319142  5264067  2263006  1788524 2790021  3786104
            2048    1024 1116764 1759581  3494960  3696494 4591569 3525079 2446713  2437686  2860636  1790015  2148662 2488533  2226060
            2048    2048  839040 1908532  4130162  4796687 3887189 2050198 2351599  2058058  2109095  1607456  1783696 2417789  3644736
            4096       4  665272 1151172  1737831  2182178 1906796 1182795 1353618    80995  1641680  1264173  1123689 1713223  2044782
            4096       8  863231 1467636  1959649  2035817 2590526   64904 1770790  2399488  2381526  1458169  1352340 2211675  2104910
            4096      16  968763 1655602  2406546  3365430 3743865 2037749 2162402  2788122  2076165  1564536  1513670 2335234   160463
            4096      32 1042227 1928414  2512850  3237937 4240052 2174170 2645985  3530734  3410865  1914019  1504787 1992375  3491981
            4096      64 1106465 1342512  2531363  3150647 4586428 2737912 2741407  2215383  2569987  1614527  1603825 2598755  3441614
            4096     128 1126193 1713735  2515794  2824797 4257917 2712408 2298370  4209920   108154  1522659  1733448 2385494  1906796
            4096     256 1053733 1951413  2545616  2399488 2696232 2004931 2288267  4100397  5204750  2254041  1703877 1764063  2089803
            4096     512 1015370 1793342  2223699   153151 2110080 2055301 1576596  4312426  6131713  2138979  2013862 2858164  3528559
            4096    1024   78472 1864174  3102848  2254337 4034911 2442471 2563086  4167033  5032468   968326  1096647 1897949  3016231
            4096    2048  906407 1349154  3114661  1769331   54660 1885037 2064440  2211675   939468   920047  1517548 1579060  1308164
            4096    4096  823666 1011365  1498095  1659601 1974968 1280378 1067218  1265011  1827683  1552097  1260278 1577900  1619549
            8192       4  630016 1092144  1063907  1443273 1250681  842960 1213275  1596582  1192599  1121445   876886 1582682  1611030
            8192       8  736151 1415390  1730811  2024280 1749316  729989 1566948  2415819  1654630  1397259  1163640 1284197  1456612
            8192      16  815607 1574127  2203987  1954722 1693198 1267708 1986478  2636606  1906882  1334006  1283621 2065532  2008776
            8192      32  882380 1668126  1744874  1840883 2396109 1612315 1962202  3703433  2024280  1426910  1359446 2490593  2393938
            8192      64 1074655 1291680  2448355  1999425 1905507 1548586 2099996  4021596  2123487  1543300  1699563 2510611  2515205
            8192     128  992487 1601269  2164283  2286410 2510611 1799711 2420073  4007992  2296650  1684895  1448628 2395941  2311638
            8192     256  893045 1722827  2584253  2220653 2318032 1819630 2048050  3917958  2092451  1621522  1115619 2589122  2054663
            8192     512  919722 1574776  2021659  2212930 2449751 1953722 2361525  4458941  7128863  1926123  1870751 1850899  2273551
            8192    1024 1004529 1944985  2899848  2821968 2998544 1657664 2360065  4531269  4697286  1158344  1871567 2673533  2773002
            8192    2048 1083192 1704199  2132316  2665858 2215927 1716030 2057739  3740932  3999594  1545938  1329875 2505119  2545013
            8192    4096  951113 1323421  1538945  1531810 1296212 1423246 1751903  1471521  1733343  1147014  1711329 1758268  1787818
            8192    8192  951561 1306761  1544757  1550613 1535850 1313455 1441699  1404628  1541292  1324288  1203290 1618314  1506160
           16384       4  647772 1153634  1726628  1700985 1351713 1037544 1293134  1628469  1343599  1152995  1108006 1719930  1691314
           16384       8  810210 1434051  2088432  2090593 1821840 1279792 1728452  2451569  1881704  1336699  1328559 2121442  2100754
