	Iozone: Performance Test of File I/O
	        Version $Revision: 3.414 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England.

	Run began: Sun Feb 24 15:03:48 2013

	Auto Mode
	Excel chart generation enabled
	Command line used: ./benchmarks/iozone3_414/src/current/iozone -a -R
	Output is in Kbytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 Kbytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                            random  random    bkwd   record   stride                                   
              KB  reclen   write rewrite    read    reread    read   write    read  rewrite     read   fwrite frewrite   fread  freread
              64       4  423529 1124074  2006158  1599680 2067979 1105556 1638743  1526887   673098  1017549  1363961 2133730  2772930
              64       8  320021 1279447  3541098  3588436 2203800 1421755 2067979  2067979  3057153  1363961  1119387 1828508  1163036
              64      16  674790 2067979  3791156  4274062 4018152 2379626 2278628  2278628  2444640  1392258  1780008 2892445  4274062
              64      32  754443 2298136  5389653  4564786 4897948 2467108 2662899  2772930  3958892  1452528  1363961 2772930  4564786
              64      64  877797 1452528  4897948  4897948 5389653 1828508 3406295  2892445  1828508  1828508  1188789 4018152  5283570
             128       4  576780  978253  2660335  1997245 2098744 1114289 1827299  1598754  1579934  1111981   990891 1561553  1543594
             128       8  814915 2035099  4135958  4135958 3277486 2098744 1778862  1827299  3445772  1436229  1231904 2660335  3106789
             128      16  934004 1543594  4267461  4759253 4267461 1504659 2058509  2608629  2511022  1377278  1508887 1471662  2326073
             128      32  673778 1206978  3380677  5122535 5379161 2727923 3867787  3380677  3053774  1802755  1561553 4407601  5122535
             128      64  859260 1911894  5847904  3468030 6045455 2140585 4596273  2673584  3657016  1406136  2004703 4934216  5603747
             128     128 1032829  821147  6727225  6406138 6727225 2286447 4267461  1471662  4717434  1975201  1561553 2558895  5784891
             256       4  522297 1163562  2065659  2392442 2097948 1158540 1185399  1629830  1413179  1398455   592309 1497953  1660068
             256       8   87675 1137672  2170027  3236056 3245838 1766587 2170027  2305128  2000242  1471270  1169901 2345409  3368013
             256      16  853662 2205688  3197509  4840911 4197489 2692393 1422540  2911402  4117018  2392442  2187712 2170027  2783115
             256      32 1019886 1881098  4054829  4840911 5320671 1839210 4197489  3557725  5022044  1763685  1591186 3935921  4054829
             256      64 1070737 1662639  4264168  5841722 5938650 1534342 3052087  3421677  5569035  1881098  1790149 2719671  2486631
             256     128 1131677 1996523  6107548  4132864 6249745 2118645 2392442  3605511  3123106  1561112  2131261 2413957  5687020
             256     256 1093639 3410808  7120034  4496299 6398720 3557725 2872459  2639446  3009318  2015259  3823789 5022044  7120034
             512       4  407661 1202529  2625909  2381315 1426135 1051757 1520013  1650887   888930  1009722  1224470 2449212  2796910
             512       8  729244 1446306  2906696  3849877 2796910 1524329 2187279  2402629  1180062  1233614  1289930 2906696  4000485
             512      16 1071167 2427068  3849877  4532414 3941742 2460437 2708713  2995907  2207515  1505098  1387437 2958758  1560891
             512      32  861818 1688531  4131319  2678309 5278892 1933266 4228947  3388236  4610256  1778004  1746197 2695115  3140488
             512      64 1155924 2695115  3259661  6395018 6246213 2584820 3659616  3710197  5019764  1645826  1882427 4742616  6319739
             512     128 1098566 1889050  4916336  6821616 4262523 2275345 5566231  2160868  5951911  1975959  2402629 4030519  3710197
             512     256 1115688 2207515  5331314  6821616 6999490 3877684 2486072  2991733  6491676  1620980  2597325 3970896  2875558
             512     512 1182661 2081286  3122224  6736026 6821616 2297251 4973263  2297251  3736016  1977778  2265742 2370799  5822804
            1024       4  617642  997019  1992279  2737730 2128533 1127937 1651398  1670669  1609925   926676  1201790 2403712  2708381
            1024       8  711699 1442326  3151562  4265934 3355952 1530197 2111788  2467229  2852271  1400469  1454537 2478620  2348509
            1024      16  992182 1651398  2381058  2098375 2822283 1254808 2509027  3020783  2813041  1444266  1499217 2659742  4876180
            1024      32  972635 1789714  3606774  5593820 5363307 2060128 2485792  3324778  4079544  2409105  1499217 2559871  3366474
            1024      64 1086012 2415881  3281592  5845038 6025439 3518141 2138070  3594699  3863055  1732676  1899750 4014717  6280976
            1024     128 1137798 1947119  4736370  6733974 6787181 2290886 2852271  3951918  6692005  2073055  1885572 3037876  6874084
            1024     256 1372717 1651398  4079544  3200886 7008693 2270300 4550690  3631168  4720752  1984913  2098375 2444759  5536137
            1024     512  827099 2090206  2120127  4083422 7160597 2760606 3220084  3291652  3818408  1992279  1354535 3422814  6744549
            1024    1024 1085737 1651398  7208671  7008693 7306780 2150918 3671521  1600327  2386350  3239514  2716948 2774874  5175871
            2048       4  653485 1305301  1805819  2873074 2115327 1345582 1256608  1617749  1613798  1334295  1000947 1839856  1373553
            2048       8  786782 1385516  2589040  2149199 3307884 1475476 2052157  2512554  2832339  1502575  1398828 2361944  2172024
            2048      16  974378 1481839  2077469  2605532 3011047 2007554 2560486  2798201  2628655  1905146  1689998 2543804  4086930
            2048      32 1005399 1928240  2705656  5080379 5290001 2705656 2202092  3730203  4088876  1900089  1723915 2760434  2844532
            2048      64 1064453 1858566  2960203  4330028 5345969 1856959 2722809  3871422  2990085  1794877  1569280 3016334  5359311
            2048     128 1035829 2525110  1480817  2774700 6041567 3738320 2537792  2381590  5567735  2190300  1516101 2963266  2449504
            2048     256 1139731 1992189  3287628  5655716 6990474 3016334 2406949  4493100  6717153  2185842  2089598 3346546  5735012
            2048     512  875915 1919621  3007884  5670651 6922868 3341339 2488533  3395491  5092426  2195338  2135840 2202092  2303669
            2048    1024 1242791 1799766  4481379  6171791 6754124 2585923 2852087  4056054  4666399  1639987  2649737 2219159  2389540
            2048    2048 1042239 1681397  4686767  5723548 6649556 2403581 2730599  3029098  1288849   987938  1311879 1424106  2180847
            4096       4  671697 1244214  1398009   106889 1472290 1144423  898255  1641053  1335935    79103  1136249 1805972  2329851
            4096       8  795481 1484631  1810731  2029804 2305154   65162 1830214  1660403    54875  1330761  1354045 2124432  3020473
            4096      16 1005387 1695972  2288267  2271926 3580776 1698151 2347359  3029528  2538094  2211675  1537650 2331115  2835052
            4096      32 1070543 2024780  1988225  2602298 3207709 1760989 2133401  3768502  2307321  1623529  1727521 2625764  2649249
            4096      64 1107606 1927548  2824797  3945943 5291314 2597184 3210107  1799729  2311668  2096178  1806732 2321978  2536221
            4096     128 1084737 1736426  2602298  2307631 3689988 1768603 2550529  3615440  2822940  2333965  2015752 2678994  3778448
            4096     256 1192731 1965478  2957556  2677324 4911613 2184676 2191643  3002525  5996870  1693297  1981574 2721431  3110150
            4096     512 1190747 2027648  2122332  2227158 2698349 2062457 2716268  4271680  6420447  1838440  2064440 2826656  3279348
            4096    1024 1085080 2018594  3465216  4245291 4768469 3035953 2910951  4546375  4982841  1970212  1163253 2866270  3537277
            4096    2048   78621 1729783  3700320  3821310 3703511 2558124 2673574  2799480  3235498  1685655  2517268 1799729  1891888
            4096    4096  910442 1580803  1988455  1799729 1947653 1500843 1532848  1331173  1591346   151574   154315 1932970  1973834
            8192       4  136005 1140314  1784383   287903 1461817   70052 1231143  1597770  1357834    90252  1141413 1764407   201922
            8192       8  834464 1323625  2184510  2159115 1959851  123809 1789494   206009   156398   195925  1371054 2166603  2108631
            8192      16  253276  154191  2117859  2449053 2134436   72213 2211079   160507  2150197   199731  1581153 2408031   128971
            8192      32  118729 1617019  2659668  2546522 2536184   92462 2319440  3546333  2529835   198531  1517602 2592247  2468938
            8192      64  186844 1886673   302566  2866463 2974404  125999 2684185  4233681  2863357  1633470  1552084 2661522  2829637
            8192     128  102670 1569381  2760083  2995146 3234221 1833027 2892768  4213951  3131639   155743  1770499 2074386  1815976
            8192     256 1139974 1975968  2499107  2759196 3133924 2040872 1632539  3936812   124183   148639    90947 2057246   157348
            8192     512  142780 1710647  1938948  2770319 2313973  106500 1319761  2453424  6307078  1250317  1492940 2528532  2385628
            8192    1024  182807 1221036   206769   207108 2775018 1804342 2193295  4318282  3575859   871968  1026435 1491644  2447483
