	Iozone: Performance Test of File I/O
	        Version $Revision: 3.414 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England.

	Run began: Mon Feb 18 18:03:11 2013

	Auto Mode
	Excel chart generation enabled
	Command line used: ./benchmarks/iozone3_414/src/current/iozone -a -R
	Output is in Kbytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 Kbytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                            random  random    bkwd   record   stride                                   
              KB  reclen   write rewrite    read    reread    read   write    read  rewrite     read   fwrite frewrite   fread  freread
              64       4  279676  829001  2298136  2772930 2067979 1087638 1638743  1526887  1828508  1163036  1163036 2358717  2689580
              64       8  710511 1255511  3588436  4018152 3203069 1304314 1363961  2006158  2772930  1279447  1392258 2298136  3363612
              64      16  842003 1421755  3022727  4274062 4274062 1638743 2772930  2379626  2662899  1392258  1780008 2444640  4274062
              64      32  760859 1210227  3541098  4897948 5283570 1841049 3022727  2278628  1562436   789967  3406295 1087638  1638743
              64      64  913649 1210227  5735102  5860307 5860307 3203069 1648808  1828508  2379626  1780008  1780008 2467108  4897948
             128       4  403721 1165070  2098744  2843510 2098744 1123617 1526043  1561553  1471662  1278855  1093856 2511022  2843510
             128       8  660515 1603529  2276751  4267461 3277486 1778862 2511022  2166499  3106789  1363288  1406136 2377579  3759450
             128      16  914904 1254941  2621367  2673584 4135958 1406136 2098744  2608629  3277486  1637771  2326073 2166499  3759450
             128      32  889145 1802755  4717434  5545860 5325799 1939522 2248149  1622919  4717434  2132084  2905056 3867787  5122535
             128      64 1123617 2511022  1622919  5847904 6114306 3468030 2098744  2608629  5122535  1266785  3867787  479432  3657016
             128     128  836500 2727923  6406138  6812590 6406138 3657016 4135958  1997245  2843510  2673584  2027414 5325799  6406138
             256       4  484801  868157  1579483  1673001 2065659 1076103 1230218  1619994  1814348  1514860   944525 1579483  2187712
             256       8  809878 1178892  2228578  2131261 3197509 1884399 1231629  2152625  2325094  1117543  1137672 1579483  1600674
             256      16  555248 1274008  2419396  3368013 4070199 2242541 1732384  2812272  4132864  1778290  1312954 3499745  4734192
             256      32 1024752 1842366  2582316  4197489 5242734 1280084 2665657  3285566  4332998  1552085  1790149 3879045  3994490
             256      64 1099237 1729594  5142301  3410808 6073004 2000242 2563818  3667079  1967260   996229  1340826 3823789  4404088
             256     128 1019886 2034350  5217259  6936061 6761355 2266207 2975955  3159869  5687020  1405778  1312954 1306564  3245838
             256     256 1112909 1413179  7120034  7120034 6936061 2187712 4907284  2305128  5841722  2305128  1260547 1561112  2350543
             512       4  636894 1510391  1938502  2975154 1723770 1101383 1132755  1479181  1834193  1193838   917412 1620980  1931527
             512       8  738777 1910902  3481620  3580298 3304808 1910902 2739816  2460437   975328  1145443  1821745 3008498  2317080
             512      16  926116 2196227  2572435  4871723 4262523 1902438 3201349  2942541  2560168  1614885   917804 2860238  4131319
             512      32 1001715 1624659  2681653  3877684 5127637 1968713 3068685  3388236  4411377  1778004  1600443 2368185  2548017
             512      64  981121 1091308  2347475  2471765 5822804 2483197 1684557  3409755  4742616  1560891  1373241 1565443  5384786
             512     128 1182661 2063289  5067142  6395018 6736026 2307123 2975154  3710197  6035551  2089386  2427068 3264616  3325278
             512     256  872320 2016784  5439343  6843354 7022379 2360376 2597325  3182373  5331314  1604029  2532990 5384786  2815243
             512     512 1227971 1723770  3842988  4522868 5886650 2152206 3742527  1992458  3259661  3736016  2256220 4784885  7115451
            1024       4  696578 1232130  1689730  2723840 2115949 1361836 1363565  1444266  1385560   615341  1108148 1653942  2375790
            1024       8  710052 1499217  2485792  2179295 3029305 1480101 1732676  2270300  2008114   934337  1292572 2387677  2437821
            1024      16 1022902 1653942  2231377  4854136 4249053 2151996 1548960  2295784  3684119  1540074  1514549 2503178  4920874
            1024      32  840041 1281771  2767722  4512441 4634161 2625597 2546213  3643490  4488860  2723840  1582636 3379719  5751117
            1024      64 1104727 1681132  3541348  3748425 6208343 1984913 2679655  4079544  5564829  1756054  1609925 3751699  2688041
            1024     128 1141730 1796451  4321737  6519323 6787181 3189002 4392454  4415030  6479979  2455943  2173780 1947119  2701567
            1024     256 1283303 2659742  3436508  4211554 6599461 2619192 3908759  3880507  6199382  2004366  1698417 3229770  6692005
            1024     512  880512 1635675  4339202  7160597 7269678 2701567 2758833  2468647  4282950  1756772  1651398 3158515  2415881
            1024    1024 1051449 1946237  7113161  6963241 7113161 1906496 1189146  2791104  3951918  3821805  2077065 3121783  3241960
            2048       4  531134 1201254  1531781  1725300 2013672  993652 1016343  1692329  1721151  1313685  1177702 1776319  1908532
            2048       8  919220 1054651  2321725  4086930 3357009 1894641 1906837  2164908  1889639  1574457  1418228 2281034  4178378
            2048      16  920895 1788896  2473485  4453499 4267642 2142232 2164908  3021639  4016229  2093673  1480817 2476337  4276140
            2048      32 1287111 1855355  2734075  2913021 5319484 1988500 2585923  3638560  2921939  2278614  1095123 3108009  1774851
            2048      64  984203 1345582  2109613  2275596 3991965 2204352 1770096  4120256  4531020  2518447  1718397 1635926  1470172
            2048     128  716556 1514764  2763987  3379461 5197183 3436240 2734075  4444282  5293261  2319218  1858164 2559723  4265523
            2048     256 1266614 1880950  3118163  5765808 5836323 2579710 3102397  4120256  6917293  1311279  1876840 2066474  1861789
            2048     512 1197569 2117935  3038742  5868220 6967792 3006831 2947000  4063729  3261415  2124745  2255282 3043048  2441150
            2048    1024 1089981 1986201  3991965  4945823 6041567 2916978 2888532  3174630  1331606  1519319  1803166 1735408  2503036
            2048    2048 1216049 1121576  4441984  5489457 3374151 1820362 2596083  1897990  2615051  1969352  2338157 1685356  1932143
            4096       4   75227  953017  1524415  1110326  959886  778115 1211829  1476592    36954   887536  1127450 1667818  1702358
            4096       8  823626 1408554  2022873  2136851 2418063 1457180 1559706  2454335  1767875  1709472  1461767 1950306  1838440
            4096      16 1010354 1322158  1920438  2795836 3146031 1974060 2307631  2758132  2523554  1923018  1042733 2144586  2730514
            4096      32 1116387 1741354  2685695  2316655 3298235   41673 1763158  3559262  3065750  1355862  1633718 2060231  2076165
            4096      64 1258708 1478626  2538094  2650884 4183268 2537719 2762123  4234826  2594046  2321978  1912102 2716268  2687795
            4096     128 1066952 1762434  2842558  2758575 3054304 1872096 2457143  3919833  2686114  2329851  1321243 2733991  3930595
            4096     256 1129971 1949421  2816923  3679713 2908979 2416362 2844440  4307020  6737716  2003996  1904260 2754594  2070660
            4096     512   93942 1582697  2974454  3297602 4922872 2633815 2864359  4235870  6114255  2017883   794121 2756362  2512850
            4096    1024  821657 2095155  2352824  2547125 2228603   47360 2856738  4223375  5980170  1102842  1282385 2938334  2568066
            4096    2048   78949 1925604  2700046  3105091 3453374 2566532 2379876  2921346  2336505  1362097  2536221 2280673   155729
            4096    4096  937519 1254205  2192762  1673178 1270436  933444 1847535  1591788  1477100  1402231  1622149 1685655  1507560
            8192       4   75332 1175825  1501749  1486739 1171136   46570 1375665  1538394  1176147   119182   975469 1724643  1749672
            8192       8  723167 1392502  2047561   127847 1748515   80312 1724297    66116   154597  1348244  1385428 1834691  2274906
            8192      16  979668 1656305  2307601  2400964 2376552   72428 2073385  2669172  2156811  1517602  1354248 2196801   108168
            8192      32  120298 1547122   298902  2616328  130085 1865166 2607394  3708630   159213  1528675  1690449  208638  2394606
            8192      64 1132273 1908258  2698096  2650231 2455704   81282 2615731  4175036  2103210   153909  1670802 2294656  2364938
            8192     128 1154956 1861831  2914360  2949889 2349897 1830195  209118  3547798  2623119   154671  1380252 2551249  2825913
            8192     256 1062788 1791453  2076016   107703 2070761 1442970 2051596  3797996  2457109  1034096  1114859  791647  1284437
            8192     512  511231  498720   125459  2048538  203371 1561607 1708096  3457825  2837582  1088787  1124638 2736125  2827774
            8192    1024   58197 1366909  2469648   127301 2103210 1691864  150593   127938  3198692   191447  1694701 2081297  2115642
            8192    2048   83285  278099  2489330  2524631 2439489   80119 2206393  2266203  2001871  1299250  1263978 1601195   106931
            8192    4096  100421 1233707  1678967  1609747   72453 1412190 1773149  1429879  1275237  1017770   126435 1508342  1744520
            8192    8192   69471  123462    50664    78294 1070303 1123572  273953    76717  1360361    89740  1251820  153293   105883
           16384       4   61036   83971  1646653  1680930   74232  129439  136175  1628315   192791    89273   121154  150600   197519
           16384       8   86628 1408278  2063969   127706  139654  150796  139087   142271   288267   339009   148464  156134  1903122
           16384      16  162756  231736  2023970  1792192  176035  134911  377093  2936252  2007357   153018  1357185 2077887  1893421
           16384      32  119820  347892   141569   208352 2477198  154516  141703  3625629  2482836  1677647  1563234  299628   297539
           16384      64  261195 1805613  2480954  2737085  160040 1860762 2665321  4166886  2494100  1800220  1763403 2511694  2049259
           16384     128  145745 1609588  2855363  2347553  181345  139896 1896295  4002111   298374   174661   359605 2683221  2545655
           16384     256  265109 1953989   160361   240902  157663 1655300 2874954  4498582  2201291   202194   201055 2682802   143673
           16384     512  133060  176079  2657077   392703 2889096  140690 2770856  4083686  2836037   287412   483674  207599  2787830
           16384    1024 1174555 1639738  1925465  2377934 2364923 1544507 2534295  4210802  6277009  1616251  1594204 2891040  2792588
           16384    2048 1097969 1609438  2072872  2892622 2506655 1817840 2473097  3309261  5362924  1079683  1098495 2728825  1990783
           16384    4096  907393 1347921  1178018  1346152 1419506 1347128 1618650  1581328  1902858  1113645  1301855 1757360  1785904
           16384    8192  819857 1154526  1607668  1431661 1589153 1325867 1570989  1204088  1544924  1114403  1608345 1368292  1356864
           16384   16384  911643 1277603  1566655  1437802 1059769 1280913 1486346  1352484  1372308  1319072  1172631 1487151  1458429
           32768      64 1097835 1809983  2553402  2511364 2449726 1759741 2505184  3999526  2468779  1240929  1720464 2665570  2677148
           32768     128 1080666 1758030  1856008  2137636 1804897 1688629 2200227  4120267  1952207  1451449  1398189 2343263  1973738
           32768     256 1012510 1795887  1952818  1760868 1976236 1131922 2295630  3744950  2520252  1450423  1477491 2591388  2422608
           32768     512  920939 1528223  2272702  2439334 2505961 1900249 2532885  4636190  2490927  1721175  1418346 2083803  2608701
           32768    1024 1014865 1472000  2552833  1958634 2223074 1640595 2219735  3475612  2449027  1093468  1157343 1868930  1724003
           32768    2048  826472 1113237  2135975  2082635 1887228 1142698 1966847  2601295  3534061   807733   503603 1597592  2164910
           32768    4096  785860 1205332  1679037  1660576 1643813 1278706 1702941  1601184  1804209  1133294   831653 1745127  1702603
           32768    8192  881093 1281054  1403529  1513114 1356178 1213451 1327658  1353267  1524105  1116411   892786 1247213   980398
           32768   16384  796947 1189753  1486761  1364648 1495986 1235408 1389833  1152993  1495156  1110592  1507273 1502347  1461280
           65536      64 1002370 1480570  2554821  2794246 2621959 1628261 2365420  4089604  2413055  1473214  1455938 2620810  2614428
           65536     128 1007222 1546501  2701746  2751067 2280145 1819686 2582497  4310200  2767102  1429133  1038651 2173243  2303707
           65536     256  926566 1380367  2674304  2585241 2285795 1718891 2666134  4459711  2626594  1427056  1404639 2540348  2384523
           65536     512  974468 1588634  1962855  2385993 2578838 1508165 2404990  4769386  2634297  1408014  1548286 2628579  2531808
           65536    1024 1015194 1736921  2816954  2647899 2911539 1773831 2510671  4622686  2918681  1251044  1306616 2571841  2473618
           65536    2048  943181 1344601  2341323  2583298 2566702 1571262 2320196  4186522  2329596   988955   945970 2371071  2224114
           65536    4096  853854 1261736  1604509  1736888 1653651 1257816 1699674  1539407  1552212   943301   979423 1651694  1568482
           65536    8192  799980 1133055  1485675  1424852 1528468 1165849 1451486  1310010  1375305   995113   957609  872523  1163347
           65536   16384  676801  916651  1404783  1465508 1285823 1156694 1362665  1277255  1430293  1109892  1121365 1492402  1529037
          131072      64   82731   83380  2530104  2633916 2568438   87140 2519841  4169497  2445687    88091    88988 2655160  2629582
          131072     128   89246   92566  2753448  2663367 2735854   93703 2673301  4281460  2623433    93351    94819 2517660  2722549
          131072     256   89288   93333  2593483  2580361 2531957   94066 2053420  4093801  2139462    91474    91966 2715556  2509855
          131072     512   91409   92273  2653072  2530535 2675044   94517 2641141  4449633  2626856    94955    93340 2608608  2769134
          131072    1024   92800   92310  2409003  2884891 2592053   92623 2068035  4574634  1143964    92281    95229 2424290  2790301
          131072    2048   87883   91314  1864597  1959572 2374316   92856 2343247  3717610  2268898    86658    92066 2354315  2406672
          131072    4096   90352   92056  1548360  1658719 1634029   92378 1370730  1382922  1360442    98840    98857 1189433  1109058
          131072    8192   90999   92060  1251772  1319201 1334200   92427 1255348  1195706  1265307   105735   104861 1120053  1160986
          131072   16384   91585   38215  1144662  1042005 1072523   41089 1251881  1049080  1193463    65293    55211 1301582  1226611
          262144      64   14416   14217  2191214  2265526 2165711   14498 2083486  3443551  1946779    14082    14223 1875215  1958797
          262144     128   14507   14136  2088627  2096345 1957130   14524 2155293  3995422  2360638    14486    14228 2253569  2283163
          262144     256   14452   14122  2490892  2565411 2348285   14465 2079718  3540053  2263959    14066    14221 2282589  2264975
          262144     512   14451   14109  2354743  2345280 2133280   14436 2179737  3743747  2124168    14520    13744 2453430  2401992
          262144    1024   14397   14164  2110626  2280426 2223594   14426 2738688  4479395  2607697    14431    14321 2648290  2682384
          262144    2048   14426   14213  2159925  2335129 2258791   14494 2142362  3859658  2312819    14536    14384 1951201  1982874
          262144    4096   14487   14189  1649316  1640472 1613422   14517 1403482  1212703  1247289    14440    14552 1377478  1481356
          262144    8192   14559   14202  1500366  1486170 1491777   14528  995485  1339021  1526783    14854    14802 1328752  1410006
          262144   16384   14398   14225  1503118  1505759 1514468   14669 1144922  1050538  1160530    15927    15320 1317909  1189287
          524288      64   11289   11151   112584   104040  120510   14905  182915  4011660   225125    13302    11006  193295   192252
          524288     128   12436   11220    91263   103059  242570   14572  255589  4470706   322230    12579    11006  239503   240970
          524288     256   12036   11227   112926   109960  362788   13571  309998  4095802   343136    12164    11011  251704   238160
          524288     512   12182   11151   113215   112821  337361   13526  307279  4182156   360277    12139    11016  246242   255607
          524288    1024   11986   11187    76200    80357  289895   15392  360178  4199070   380757    12097    11023  288959   292322
          524288    2048   11920   11139   101277    95998  397660   13871  335670  3896719   448374    12004    11294  223009   201740
          524288    4096   12294   11217   106947   112430  340958   13808  282119  1541411   466648    12174    11337  198884   263794
          524288    8192   12220   11173   109150   115445  465905   13390  343719  1377794   348415    12354    11445  258364   267653
          524288   16384   11980   11259    90691   115543  389810   14038  330082  1285391   473098    12383    11591  119194   189878

iozone test complete.
Excel output is below:

"Writer report"
        "4"  "8"  "16"  "32"  "64"  "128"  "256"  "512"  "1024"  "2048"  "4096"  "8192"  "16384"
"64"   279676  710511  842003  760859  913649 
"128"   403721  660515  914904  889145  1123617  836500 
"256"   484801  809878  555248  1024752  1099237  1019886  1112909 
"512"   636894  738777  926116  1001715  981121  1182661  872320  1227971 
"1024"   696578  710052  1022902  840041  1104727  1141730  1283303  880512  1051449 
"2048"   531134  919220  920895  1287111  984203  716556  1266614  1197569  1089981  1216049 
"4096"   75227  823626  1010354  1116387  1258708  1066952  1129971  93942  821657  78949  937519 
