	Iozone: Performance Test of File I/O
	        Version $Revision: 3.414 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England.

	Run began: Tue Feb 19 06:02:50 2013

	Auto Mode
	Excel chart generation enabled
	Command line used: ./benchmarks/iozone3_414/src/current/iozone -a -R
	Output is in Kbytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 Kbytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                            random  random    bkwd   record   stride                                   
              KB  reclen   write rewrite    read    reread    read   write    read  rewrite     read   fwrite frewrite   fread  freread
              64       4  429630 1101022  2067979  2892445 1638743 1066042 1392258  1492919  1933893  1101022  1143223 2203800  2662899
              64       8  674790 1304314  4018152  3738358 3203069 1452528 1690338  2006158  3057153  1452528  1452528 3363612  3791156
              64      16  365314  901377  2561267  2358717 3738358 1204796 1734015  2203800  2772930  1452528  2379626 3057153  2892445
              64      32  926260 2358717  4897948  5283570 4897948 2662899 3203069  3057153  2298136  1421755  2203800 4018152  4564786
              64      64  587635 1304314  5860307  4564786 5735102 2006158 1828508  1892980  4018152  1879725  1828508 4564786  5389653
             128       4  581781 1294270  2843510  1123617 1618028 1007629 1336145  1421023  1997245  1206978   429563 1852520  1852520
             128       8  799146 1332828  4012317  2660335 3297617 1281909 2248149  2098744  2920861   826202   877518 3560017  4012317
             128      16  624409 1521718  4407601  3657016 4267461 1217930 3199360  2843510  3657016  2066432  2238774 3657016  4557257
             128      32 1111981 1603529  4759253  4104338 4557257 1622919 2558895  3359523  4759253  2784517  3053774 2464907  5122535
             128      64 1057236 1911894  5122535  5325799 5603747 2098744 3277486  2843510  5122535  1373754  3053774 1885042  3867787
             128     128  847059 1175271  6330599  6406138 6727225 1939522 4104338  2238774  4759253  2211113  2098744 4596273  4407601
             256       4  659625 1180188  1970871  1842366 2118645 1185399 1707589  1610276  1897721  1224606  1012194 1814348  2152625
             256       8  727563 1274008  3935921  3326279 3326279 1514860 1704877  2285501  3087188  1696795  1432026 3605511  2223962
             256      16  927393 1471270  3009318  4819184 4132864 1970871 2665657  2458168  2975955  1579483  1479379 3197509  3667079
             256      32  984356 2812272  3368013  3326279 5117791 1729594 2639446  2719671  5022044  1778290  1184092 2880164  2097948
             256      64 1031644 1967260  5687020  6073004 6107548 2152625 3197509  3410808  5217259  2170027  2015259 4572895  6249745
             256     128  962301 2719671  5320671  6936061 6554972 3654598 5117791  3511189  6073004  1652404  3823789 2557711  6595234
             256     256 1195962 2135500  7073132  6398720 2943325 2030503 2392442  2097948  5938650  3935921  2000242 2350543  6936061
             512       4  482060 1073309  1759070  2991733 2116152 1122687 1776533  1684557  1182661  1062161  1091863 2189509  1902438
             512       8  781811 1510391  3259661  3788747 3325278 1518938 1889050  2427068  2007358  1441452  1296159 2708713  4195896
             512      16  705294 1575781  3580298  2438090 4228947 1734911 2860238  2235086  2560168  1267097  1479181 2587935  4784885
             512      32  973118 1854787  3684733  4690818 4927617 1947291 2416145  3346002  4420457  1667552  1533034 2381315  4195896
             512      64 1196499 1835760  3415178  6319739 6104175 2597325 2548017  2597325  4571003  1803387  1910902 3510074  5278892
             512     128  828566 2024389  4131319  6156675 6736026 3659616 1821745  3481620  6319739  2438090  3029721 4742616  2753870
             512     256  988801 2089386  6319739  6909408 6999490 3970896 2681653  3795443  3736016  1450212  1695195 2613128  5439343
             512     512 1221684 2975154  6018636  6395018 4701087 1854787 2796910  2317080  4827914  3580298  2081286 3970896  2327124
            1024       4  652650  726261  2003431  2681328 2110750 1418039 1706515  1592022  1695735  1111877  1426043 1428415  1460472
            1024       8  888159 1311117  2387677  2082099 3314514 1422266 1430318  1681132  2510493  1551198  1783768 2102484  1291406
            1024      16  955327 1907343  2820430  3358576 3483896 2245375 2918161  3003881  3835457  1539522  1144163 3066069  4146499
            1024      32 1270397 2290886  3738636  3671521 4700088 2774874 2236023  2295784  4211554  1289855  1799462 2160657  3074849
            1024      64 1022902 1499217  3725664  4741598 5690162 3414650 1633188  3804877  4550690  1294520  2265510 2606476  2321847
