	Iozone: Performance Test of File I/O
	        Version $Revision: 3.414 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England.

	Run began: Sat Feb 23 06:04:01 2013

	Auto Mode
	Excel chart generation enabled
	Command line used: ./benchmarks/iozone3_414/src/current/iozone -a -R
	Output is in Kbytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 Kbytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                            random  random    bkwd   record   stride                                   
              KB  reclen   write rewrite    read    reread    read   write    read  rewrite     read   fwrite frewrite   fread  freread
              64       4  555990 1124074  2278628  2662899 1562436 1101022 1638743  1492919  1304314  1033216  1163036 1828508  2561267
              64       8  703068  969761  2923952  3165299 3057153 1279447 2133730  2067979  3022727  1392258  1163036 3057153  3791156
              64      16  524487 1518251  4564786  4643754 4274062 1648808 2923952  2358717  3541098  1518251   659861  203236   998622
              64      32  560635 1083249  4564786  2379626 4897948 1768283 2067979  2222043  2133730  1518251  1119387 1679761  3022727
              64      64  571375  901377  5389653  2561267 5860307 2052169 2892445  1780008  1892980  1526887  1599680 1599680  2222043
             128       4  609522  836500  1598754  1231904 2058509 1076312 1598754  1543594  1057236  1076312   889145 1579934  2673584
             128       8  609522  955616  2238774  1911894 3124872 1637771 2066432   656477  1229084  1229084  1878447 3359523  4012317
             128      16  656477 1231904  4407601  4407601 3867787 2558895 1332828  2608629  2621367  1306873  1455701 2673584  4557257
             128      32 1111981 2558895  5122535  5379161 2326073 2905056 3867787   747933  4135958  2511022  1579934 2132084  1858934
             128      64  847059 1319723  5545860  3053774 6114306 1778862 1102844  1377278  3468030  1243315  1306873 2098744  1802755
             128     128 1007629 1266785  6727225  5122535 5847904 1827299 2175277  2098744  5379161  3359523   921183 2511022  4557257
             256       4  643419 1040643  1817419  2049885 2077650 1089202  775933  1591186  1543163  1044693   955451 2223962  1619994
             256       8  693718  873809  2228578  1376935 3159869 1224606 1108314  2305128  2582316  1325925  1306564 2943325  3078337
             256      16  682691 1190657  2849590  3207059 4197489 1639786 2045979  2726577  3017775  1376935  1254656 2563818  3087188
             256      32  815414 1540948  2539563  2812272 5117791 2812272 1911233  2872459  4422226  1662639  1707589 1952947  4840911
             256      64 1027695 1805197  2613746  2049885 4652146 1619994 1570244  2943325  3159869  1463250  1190657 1881098  2943325
             256     128  785584  748353  3879045  3511189 6554972 2000242 1842366  3159869  2285501  1286217  2242541  686182  1718521
             256     256 1102624  958864  6761355  5320671 6398720 3078337 1652404  2480886  1897721  1254656  1044693 1543163  1662639
             512       4  639169  766464  2304647  2958758 2124526 1145443 1506154  1652157  1537424   675563  1174254 2381315  2875558
             512       8  820337 1807941  2391924  3684733 3346002 1500891 1614885  2460437  2275345  1406520   903136 2830083  2024389
             512      16  965679  971357  3527371  3158966 4228947 1599251 3366987  2922519  2753870  1635797  1182010 3182373  4827914
             512      32 1034530 1789859  3346002  4131319 2097550 1337324 2768068  3527371  4163357  1450212  1910902 2665014  4784885
             512      64 1289156 1902438  3158966  3029721 6174377 1882427 3409755  3580298  5870558  1990612  1624659 3220553  5127637
             512     128 1028091 1975959  2722449  3196584 6652558 2169601 4871723  3628697  2796910  1789859  2016784 4571003  5453155
             512     256 1230786  907717  5760329  7022379 7115451 3104171 2753870  2497638  6174377  1579257  1105351 3934520  2560168
             512     512  870905 1747618  6821616  6843354 6931711 2544997 2942541  2681653  2651850  1977778  2065273 2521095  6491676
            1024       4  590876 1052222  1865101  1358390 1868347   10552 1523683  1689730  2082099  1105865  1187831 1692394  2942149
            1024       8  799390 1565902  2286009  3220084 3251778 1535119 1931359  2510493  2918161  1609925  1408275 2758833  4215688
            1024      16 1044799 1657133  2364021  4805258 4287225 2659742 3001782  2760606  2504637  1995982  1120288 3066069  3066069
            1024      32 1084640 1858644  2653170  2688041 5303701 1992279 3048658  3618930  2343383  1903961  1594978 4195100  2852271
            1024      64 1040748 1617808  2902385  6402699 6208343 3606774 3659010  3908759  5690162  1721563  1889720 2805690  5071963
            1024     128 1395010 1822368  3696803  6963241 6787181 2432298 3447541  3999762  2455943  1995982  1914144 2995501  6787181
            1024     256 1370965 1935711  4249053  6650556 7101400 2426801 1253344  3778101  5917516  2419964   931702 3414650  3556008
            1024     512 1107005 1418039  4321737  7101400 7208671 2659742 1494522  3121783  6137371  1612342  2056183 3461434  5853003
            1024    1024 1280243 2065081  7008693  6402699 7208671 3390391 2976816  4029784  3425544  3671521  1920993 2467229  4876180
            2048       4  658747 1366343  1826943  2759547 2019827 1313685 1411470  1577928  1828499  1173679  1171758 1728076  2649737
            2048       8  829159 1290398  2327387  4130162 3351769 1626633 1896314  2544558  3002627  1690996  1110125 2111168  2122121
            2048      16 1007876 1589902  2214011  2559723 3051697 1446407 1851755  3038742  3586902  2178635  1455475 2135309  1497076
            2048      32 1160362 1868674  2959183  2319218 3494960 1658350 2350955  3618634  3915540  2029371  1286340 2875960  2461436
            2048      64 1407538 1838675  3205431  2673655 4213218 1453505 2705656  4162181  5056455  2763987  1383954 2417789  1820362
            2048     128 1245675 1608961  3150182  6459541 6786139 2673655 2868277  4385291  4633675  1713598  1955900 2128958  3374151
            2048     256 1252577 1810768  3384788  3084572 6058611 2178635 2913021  4540600  7065219  2098276  1990343 2786401  5376082
            2048     512  990330 1980248  3292669  5251194 6649556 2716781 2793651  3764533  2896324  1777789  1610168 2942962  5492967
            2048    1024 1189279 1969352  3953383  6167360 6670210 1737163 2876923  3146720  3929871  1738569  2314219 2378952  2446713
