	Iozone: Performance Test of File I/O
	        Version $Revision: 3.414 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England.

	Run began: Mon Feb 18 21:02:58 2013

	Auto Mode
	Excel chart generation enabled
	Command line used: ./benchmarks/iozone3_414/src/current/iozone -a -R
	Output is in Kbytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 Kbytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                            random  random    bkwd   record   stride                                   
              KB  reclen   write rewrite    read    reread    read   write    read  rewrite     read   fwrite frewrite   fread  freread
              64       4  548044  809014  2662899  2772930 2006158  983980 1232453  1460430  1933893  1124074   863676 2133730  2662899
              64       8  576282  913649  3203069  2923952 2801873 1255511 1828508  1484662  2662899  1357066   998622 2662899  2923952
              64      16  725882 1330167  2467108  2467108 3958892  586352 1679761  2467108  3203069  1392258  1780008 2467108  3738358
              64      32  874936 1599680  4897948  5389653 4897948 1828508 2561267  2358717  3203069  1492919  2537060 3057153  3958892
              64      64  659861 1304314  5735102  1421755 2298136 1780008 1679761  1722886  2923952  1780008   969761 1879725  4988978
             128       4  609522  948860  2132084  2784517 2140585 1111981 1622919  1579934  1827299  1206978   871818 1598754  2511022
             128       8  677178 1391557  3380677  4135958 2248149 1424795 2558895   757430  1755594  1319723  1172704 2511022  4012317
             128      16  877518 1243315  3053774  3359523 4012317 1618028 2464907  2558895  2969325  1561553  1332828 2660335  4012317
             128      32  955616 1802755  5325799  3560017 5122535 1727352 2248149  2608629  3560017  1827299  2098744 3277486  5325799
             128      64  962469 1278855  5325799  6114306 6114306 2098744 1967960  2511022  4407601  1440082  2608629 4557257  5122535
             128     128  805138 1363288  6330599  5847904 5847904 3277486 2367096  3468030  2511022  2969325  1421023 1967960  6045455
             256       4  635423 1224606  2205688  2812272 2114473 1430119  933846   576411  1506359   948698  1212164 2049885  2911402
             256       8  686182 1117543  2719671  4264168 3275543 2000242 2435861  2435861  2639446  1956506   937106 3052087  3935921
             256      16 1143731 1368162  3236056  4404088 3994490 2504028 1970871  2783115  3994490  2097948  1911233 2045979  1894373
             256      32  576720 1334162  3326279  2114473 4652146 1802167 2509882  3197509  4734192  1790149  1642294 2975955  1673001
             256      64  678807 1743637  4132864  5022044 4070199 2975955 2435861  3236056  4332998  1952947  3421677 4734192  5687020
             256     128  941213 3087188  4840911  6761355 6719046 3756894 4652146  4054829  5455847  1842366  1967260 2943325  6249745
             256     256 1237306 3285566  7073132  6073004 6554972 2285501 2783115  1325925  3705040  3717869  3557725 2065659  5687020
             512       4  583110 1140576  1821745  2958758 2132967 1264113 1840480  1672748  2073249  1614885   906185 1861217  2800557
             512       8  740050 1961520  1551867  2845081 2668325 1655979 1546280  2391924  3158966  2063289  1289930 2860238  4155301
             512      16  942786 2471765  2524058  3970896 4237291 1869318 2875558  1882427  2768068  1143004  1145443 2910635  4522868
             512      32 1145443 1589779  3215731  5807059 5278892 2107844 3634839  3504346  5214798  1931527  1753325 3284589  5509113
             512      64 1177473 1510391  3409755  6395018 6156675 2216629 4271001  3742527  5951911  1975959  1028091 2708713  3177664
             512     128  912733 1645826  4571003  5278892 5278892 2235086 1422357  3388236  6156675  2979282  2014892 3934520  2055390
             512     256  556515 1862832  5439343  7115451 5067142 3877684 2178404  3710197  4532414  1422357  1302447 2368185  3762197
             512     512 1276891 1677976  6736026  6736026 6931711 2143612  622855  3046915  2845081  3556580  2047551 2572435  4827914
            1024       4  636875 1074599  1565332  2023250 2061116 1199106 1242826  1330203  1815435  1302766  1239598 1673273  2102484
            1024       8  866304 1224752  2207295  4356809 3379719 1718120 2337008  2206161  2048338  1387350  1455030 1535119  2579861
            1024      16  854073 1693061  3020783  4064103 4265934 2183727 2110750  2592318  2069060  1238168  1510288 2211841  1718120
            1024      32 1056623 2522288  3121783  5336651 5356618 3179559 2497356  3643490  5071963  2220992  1555693 2737730  5623115
            1024      64 1229309 1943594  2835325  4920874 6163794 3121783 2723840  4095102  5991815  2490116  1499217 2861774  4531485
            1024     128 1314729 1845071  4674510  6529233 6830356 2290886 3804877  4029784  6559147  1171629  1947119 4265934  6441107
