	Iozone: Performance Test of File I/O
	        Version $Revision: 3.414 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England.

	Run began: Sun Feb 24 03:04:19 2013

	Auto Mode
	Excel chart generation enabled
	Command line used: ./benchmarks/iozone3_414/src/current/iozone -a -R
	Output is in Kbytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 Kbytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                            random  random    bkwd   record   stride                                   
              KB  reclen   write rewrite    read    reread    read   write    read  rewrite     read   fwrite frewrite   fread  freread
              64       4  397208 1002351  2006158  2923952 2067979 1087638 1163036  1484662  1780008  1066042   831569 2203800  2772930
              64       8  720041 1002351  4274062  3588436 2923952 1828508 1879725  2067979  2892445   987600  1421755 2892445  3541098
              64      16  913649 2203800  3022727  3363612 4018152 1452528 1947927  2203800  2772930  1452528  1828508 3791156  4274062
              64      32  842003 1163036  4564786  4897948 2278628 1679761 3057153  3057153  4274062  1526887  2133730 2772930  4564786
              64      64  811459  647135  5735102  5860307 5860307 3022727 3406295  2923952  1780008  1828508  1828508 4274062  4897948
             128       4  571865 1093856  2905056  2969325 2132084 1111981 1827299  1391557  2035099   756363  1085013 2453642  2714132
             128       8  711270  955616  3036502  2905056 3277486  990891 1778862  2248149  3053774  1266785   859260 2166499  3124872
             128      16  800337  940549  2511022  2843510 3218540  325020 1579934  2608629  3867787  1727352  2286447 4267461  4596273
             128      32  907174 1451764  2784517  5325799 5074121 2027414 2969325  2843510  4717434  2035099  2166499 4934216  5325799
             128      64  795593 1142750  4267461  6114306 6045455 2248149 2714132  2714132  1939522  1406136  2985839 5325799  5847904
             128     128  687585  948860  6727225  6727225 6406138 2211113 4759253  2211113  5847904  2211113  1436229 1997245  2098744
             256       4  498995  827989  1334162  1206714 1673001 1306564 1094754  1266495  1274008  1052888   190049 1319408  1080434
             256       8  565185  195268  1274008  2015259 3009318 1814348 1570244  2285501  1673001  1552085  1080434 2065659  1430119
             256      16  627623 1384034  1868008  2463808 3879045 2266207 1591186  2613746  3326279  1400278   630572 1463250  2131261
             256      32  797843 1169901  2148318  3605511 5022044 2754556 1956506  2019049  4197489  1514860  1495866 2588541  1707589
             256      64  985259 1262029  2330140  2305128 5569035 2639446 1704877  3557725  3326279  1206714  1254656 2152625  2081678
             256     128  812944 1148625  3410808  2842047 6107548 3123106 1463250  2639446  3285566  1368162  1108314 2266207  2975955
             256     256  842278 1497953  5687020  6554972 6249745 3245838 1981783  3078337  1985448  1629830  1504249 1842366   864661
             512       4  515131  939486  1309596  1585086 2024389 1358474  960496  1625889  1242896  1113374  1015932 1411141   890404
             512       8  596058 1028584  1895721  1347393 2891043 1158418 1541840  2424328  1630828  1414860  1017858 1975959   341314
             512      16  476709 1355045  2205248  1207940 4038098 2317080 2001745  2557119  1736314  1565443  1333173 1705969  3415178
             512      32  393253 1533034  2275345   154686 4228947 2509312 2009236  3437042  4916336  1589779  1015932 2381315  2975154
             512      64  925717 1201856  2625909  5398323 5822804 3259661 1835760  3884698  4690818  1695195  1325766 1803387  2736325
             512     128  703445 1245780  2906696  2708713 6414119 2297251 1807941  3913012  3481620  2167411  1542947 2391924  5439343
             512     256 1032540 1157794  3762197  6086873 7022379 3259661 2524058  3849877  4228947  1333173  1677976 3046915  5278892
             512     512 1205228 1218910  7022379  6821616 6999490 3710197 2438090  2402629  2256220  1801873  1635797 2216629  4305250
            1024       4  631723  964986  1101046  1486247 1580306 1035479 1166221  1602715  1812371  1416169  1017811 1241389  1729188
            1024       8  768769 1312720  1893052  1605111 3101494 1419915 1724328  2552265  2774874  1232484  1159922 2197132  2035716
            1024      16  964336 1505523  2030903  3220084 4029784 2115949 2160657  2908281  2751762   896689  1297649 1903117  1510288
            1024      32  959810 1501313  2461573  2031864 4228138 1528563 1949771  3411938  2646630  2316837   636498 1980337  2290886
            1024      64  743742 1643185  2316837  4321737 5120336  686776 2403712  3923040  5310258  1888889  1695735 2472911  2286009
            1024     128 1013010 1681132  2829721  5813392 6479979 3529706 2343383  4232305  4674510  1098792  1784509 2169388  2827858
            1024     256  946485 1436056  2993413  4943530 6974549 3696803 2716948  3941039  6479979  2813041  2031864 2222141  2169388
            1024     512 1196101 2065081  4079544  4126579 7113161 2311849 3191372  2952261  3200886  1886400  1245710 2132761  2039583
            1024    1024  991266 1808555  7208671  6650556 5917516 2976816 4228138  2178189  2405058  2573677  2220992 1762539  4634161
            2048       4  684031 1063926  1865023  2888532 2135309 1367213 1398145  1670281  1690996  1494732  1326465 1361578  2066474
            2048       8  865937 1369829  2332443  3530875 3169944 2090107 1793378  2458618  1846977  1501525  1061166 2455806  2104444
            2048      16  795378 1741742  1914061  2039974 3650932 1901351 2354177  2872113  2126850  1544450  1532875 2429413  2324238
            2048      32 1105268 1861789  2367804  2734075 4897882 2500122 2109095  3663388  3379461  1380839  1399056 2720222  2998435
            2048      64 1104700 1766819  2730599  2639154 5816563 2260624 2701402  4104506  2296279  1043759  1933883 2691246  5670651
            2048     128 1188621 2140097  2687036  4001263 2338157 2128958 2892423  4414590  6759439  2429413  1871932 2392868  2963266
            2048     256 1183870 1986201  3174630  4842658 6780783 2642401 2415069  4460436  6167360  2092143  1954120 2290767  3029098
            2048     512  930068 1587845  3574960  6041567 7183386 3351769 2941954  3908414  5006356  1173038  2009902 2738433  4385291
            2048    1024 1210394 1980705  4257067  6303124 6690992 3374151 2959183  4229816  3346546  1741389  1802788 2884652  4540600
            2048    2048 1031724 1753475  5785224  4911886 5655716 2748949 2599225  2384234  2559723  2592166  1870302 2026020  4016229
            4096       4  542794 1226712  1745246  2007977 1942148 1179061 1413887  1476085  1512072  1379598  1075906 1622762  1432156
            4096       8  653579 1332102  1752724  2362206 2907010 1385159 1845946  2378558  1989376  1488361  1442740 2271626  1942148
            4096      16  971338 1745246  2410937  2940345 3838385 2566149 2122332  3080040  1891888  1465008  1405098 2200909  2363506
            4096      32  955881 1698823  2489906  2298677 2644356 1325933 2500779  3465216  3447830  2478054  1670575 2600722  2281885
            4096      64 1095738 1826129  2075162  3281854 5171846 2618960 2645985  4249491  4214051  2491350  1796530 2809552  4294102
            4096     128  991290 1970212  2786313  3703511 5278308 3253266 2243152  4466009  2860543  2085490  2017646 2872500  3295072
            4096     256  917737 1899838  2687795  4361695 5769304 3126565 3077282  4530788  6022095  1973834  1615741 2537719  3643812
            4096     512 1282864 1956079  2705573  2788122 2767462 1713223 2754594  4676314  6216019  2052110  2072909 2725317  2402508
            4096    1024 1152871 1552658  2137914  3512686 4352854 2974454 2811391  3841819  5777065  2192762  2109303 2595614  3197560
            4096    2048 1060302 1932970  3462422  3459633 3093907 1902573 2384170  3170416  2290708  1555048  2171696 2426601  2474841
            4096    4096  999015 1522659  1916582  2082457 1673178 1611347 2002127  1736426  1069476  1392344  1288927 1729608  1904260
            8192       4  628219 1209176  1792949  2021184 1512059 1051341 1259714  1644021  1233352  1162813  1082169 1617704  1821270
            8192       8  861690 1461320  2004791  2282461 2053067 1168944 1642371  2237573  1577234  1288435  1387274 2179798  2182706
            8192      16 1005146 1420480  2358769  2368362 2395273 1598811 2312727  3043160  2120080  1375170  1469947 2215784  2667514
            8192      32 1077485 1767039  2423658  2505119 2616328 1769678 2507496  3336931  2502930  1670478  1714831 2611556  2597342
            8192      64 1039981 1894998  2425027  2409382 2432236 1948183 2185621  3957671  2913124  1982581  1813197 2687544  3026275
            8192     128 1207180  947050  1922136  1938511 1798110 1468126 2669379  3624519  2756319  2003973  1777000 2775018  2467342
            8192     256 1122801 1768585  2996452  3081920 3362731 1949620 2881366  4471708  2875338  1642685  1759799 2893742  2985517
            8192     512 1079177 1982581  3037242  3037511 2965931 1994203 2998544  4727012  6573754  1181607  1687377 2620519  2646965
            8192    1024 1172815 1818860  3106440  3090236 2890577 1715944 2871493  3862465  5545644  1866889  1918916 2251207  2757425
            8192    2048  970729 1330081  1017891  1826887 1216325 1462813 1944435  3787530  4628318  1773881   994901 2432409  2352793
            8192    4096  989002 1429404  1532083  1505038 1564522 1477405 1862235  1502012  1635803  1106280  1684977 1839208  1842957
            8192    8192  976162 1078906  1534958  1572110 1628901 1380086 1380973  1411668  1587289  1563952  1397714 1551523  1490803
           16384       4  666016 1177594  1763810  1630246 1230323  970794 1177594  1669131  1396175  1051000  1110782 1777957  1572499
           16384       8  813991 1462215  1973234  1899387 1793736 1096130 1859705  2492291  1849843  1294473  1207451 2107519  1698169
           16384      16  988189 1419858  1949554  2093522 1897604 1311570 2149579  2765726  1913349  1451192  1520248 2326019  2369326
           16384      32 1030171 1810751  2618103  2587933 2128341 1550186 2528421  3689080  2419716  1541458  1475908 2640943  2189229
           16384      64 1119359 1777359  2047977  2178402 1948393 1576431 2528421  4060521  2624302  1513651  1390018 2776454  2603522
           16384     128 1101365 1900070  2861427  2927745 2607672 1755295 2670085  4250126  2864767  1848350  1554746 2582972  2988218
           16384     256 1157228 1913136  2926748  2917305 2949358 2082862 2383130  4580136  2548865  1529791  1774697 2883519  2858808
           16384     512 1186540 1900228  3015625  3026782 3000744 2001918 2773204  4292336  2768958  1725154  1384836 2794973  2810290
           16384    1024 1023299 1876309  2738067  2911249 2969238 1964041 2717924  4170932  3438414  1325561  1329433 2847908  1769123
           16384    2048 1096584 1589926  2600665  2876398 2550852 1557106 2756850  4498877  3500237  1222879  1231889 2028211  2596440
           16384    4096  789245 1105102  1504208  1236433 1251839 1135806  371132   673906  1501611  1050872   913521 1520988  1429398
           16384    8192  722398 1158203  1372884  1293353 1171551 1133988 1447493  1189477  1340637   979791  1474578 1567120  1415209
           16384   16384  877175 1298779  1586365  1497325 1519139 1170115 1550221  1348133  1517160  1355739  1351261 1385534  1590993
           32768      64 1096837 1846607  2282553  2807867 2708327 1873312 2359272  4171541  2315275  1734775  1733025 2505002  2417750
           32768     128 1071583 1793146  2449551  2542114 2193589 1826120 2588508  4266196  2232608  1672783  1481840 2871818  2868342
           32768     256 1064273 1872011  2810968  2566610 2301280 1991124 2586706  4590662  2864576  1755022  1737165 2729085  2793258
           32768     512 1155796 1826751  2909881  2931480 2544279 1877611 2663400  4210261  2377762  1603295  1658872 2730875  2705661
           32768    1024 1164926 1647044  2670127  2853869 2863800 2007615 2885990  4398918  2752202  1562679  1648288 2432340  2697642
           32768    2048 1092886 1746414  2527807  2193169 2613464 1849216 2577924  4025061  6328399  1074112   972435 2612420  2449944
           32768    4096  934788  597649  1688899  1760484 1489452 1272243 1429038  1102114  1844426   998257  1068791 1713557  1657532
