	Iozone: Performance Test of File I/O
	        Version $Revision: 3.414 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England.

	Run began: Mon Feb 25 03:03:55 2013

	Auto Mode
	Excel chart generation enabled
	Command line used: ./benchmarks/iozone3_414/src/current/iozone -a -R
	Output is in Kbytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 Kbytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                            random  random    bkwd   record   stride                                   
              KB  reclen   write rewrite    read    reread    read   write    read  rewrite     read   fwrite frewrite   fread  freread
              64       4  447537 1330167  1991276  2662899  889431 1363961 1599680  1526887  2006158  1484662   780776 1780008  2561267
              64       8  695778 1780008  4018152  2358717 2298136 1210227 1991276  2067979  2801873  1363961  1232453 2278628  1526887
              64      16  771797 1049372  4564786  4564786 4018152 1638743 2662899  2358717  1492919  1518251  1143223 2801873  1768283
              64      32  877797 1143223  4988978  4897948 5283570 1828508 1599680  2278628  3791156  1518251  1452528 3203069  2203800
              64      64  598110 2379626  5860307  4988978 5860307 1828508 1991276  1933893  2379626  1780008  1892980 3791156  4897948
             128       4  646205 1349580  2132084  2409592 2004703 1332828 1579934  1561553  1802755  1102844  1172704 1967960  1967960
             128       8  757430  836500  2453642  4012317 3277486 1603529 1755594  2166499  3277486  1521718  1406136 3359523  4012317
             128      16  703810 1579934  3982553  2098744 3785961 1487977 2558895  2558895  3759450  1755594  1254941 3053774  4104338
             128      32  836500 1622919  3380677  5545860 5122535 1802755 3657016  2784517  2843510  1885042  1133103 3560017  2248149
             128      64  621518 2066432  5847904  5784891 3560017 3380677 4135958  2464907  4934216  1391557  2571150 2132084  2166499
             128     128  992724 1833539  5847904  3759450 4557257 2420455 1526043  2511022   824932  2202044   398921  533241    41914
             256       4  495084  838988  1514860  1400278 1985448 1286217 1132871  1549845   187986   910872   903970 1243036  2114473
             256       8  690151 1354356  2849590  2943325 3197509 1347557 1629830  1588832  1842366  1413179  1461259 2463808  3159869
             256      16 1023775 2486631  4496299  4755158 4197489 2509882 1639786  2692393  2463808  1552085  1430119 2458168  3123106
             256      32  844929 1230218  2290377  2943325 3017775 2030503 2325094  3410808  4009406   958864  2639446 4929815  5347168
             256      64 1267990 1325925  4350555  3935921 6107548 2081678 4197489  3326279  5455847  1579483  1487577 3410808  6107548
             256     128 1070737 3207059  5117791   727070 4281170 1398455 2486631  3285566  5810112  1384034  1479379 3454704  6398720
             256     256 1132871 1540948  6891544  6398720 6936061 2911402 1184092  1729594  2582316  1897721  2247235 5569035  2557711
             512       4  618371  966113  2178404  2452009 2071249 1216149 1204552  1570020  1011625   851903  1164070 1616100  2535981
             512       8  726285 1488408  3325278  4305250 2768068 1533034 2235086  2275345  2830083  1323315  1227971 2958758  4195896
             512      16  917412 1248678  2708713  3064306 4228947 1542947 2460437  2979282  2265742  2256220  1155924 2427068  4838792
             512      32 1165966 1902438  3580298  4973263 4838792 1695195 2449212  2739816  4784885  1723770  2463259 3325278  3527371
             512      64 1207940 1827947  4882800  3325278 6174377 2055390 3913012  3762197  5886650  1645826  1458090 2132967  6319739
             512     128 1299295 1783912  4485083  6086873 6652558 3140488 3220553  4296637  4827914  3182373  2285029 3877684  2360376
             512     256 1258188 2107844  5566231  3634839 5951911 2189509 4784885  4271001  6174377  1961520  1645826 3684733  6472112
             512     512 1245780 2014892  6909408  6652558 1795846 1546280 2391924  2169601  4827914  3762197  2265742 4927617  5566231
            1024       4  688648  990352  2281152  2900425 2106609 1466957 1294520  1473500  1322828  1291406  1141426 1648862  2586074
            1024       8  918354 1450607  2746483  3751699 3294177 1673273 1532928  2251260  2617596  1980337  1812371 2485792  2837198
            1024      16  946485 2142335  2240689  3355952 2178189 1612342 2211841  2968586  3791442  1917562  1304745 2837198  1821595
            1024      32 1061060 1732676  3643490  5042191 5277632 3160839 2541692  3379719  3544270  1628234  1753902 3923040  1841906
            1024      64 1127641 1920993  3121783  5751117 6128613 2491561 3955557  3999762  5950309  1992279  1706515 2958362  6317933
            1024     128  875308 1935711  4634161  5720477 5789881 3529706 2275110  2737730  4249053  1848247  2837198 2688041  1544504
            1024     256 1229309 2102484  3999762  6918376 7113161 2068064 2604895  3738636  5169641  2353657  2217551 3751699  5758828
            1024     512 1141426 1501313  4433259  4805258 7160597 2271501 2852271  3232201  4282950  1622698  1331853 2789291  5751117
            1024    1024  916786 1670669  7113161  2829721 2220992 1506051 1617808  2877110  2370545  2844715  1146607 2820430  3923040
            2048       4  637197 1120990  1836709  2534797 1920909 1218291 1382840  1620496  1361794  1094704  1268110 1433135  1512364
            2048       8  857295 1303716  1737163  2004275 2153510 1104132 2011785  2453001  1844994  1674514  1393156 2218586  4146110
            2048      16  957436 1868268  2497941  4276140 4231899 2540795 2070958  3016334  3638560  1773385  1553950 2550602  4403275
            2048      32  817247 1617749  2798201  4248644 5306340 2303669 2782790  3677503  5032754  2756005  1705432 2720222  5225638
            2048      64 1311279 2038038  2960203  5131978 6149699 2897301 2832339  2892423  2905140  1785550  1870302 3304067  5306340
            2048     128   41149 2104960  2506688  2569678 5785224 1885905 2109095  3580921  5916724  1990343  1876840 2916978  4983122
            2048     256 1115459 2068963  3330973  3043048 6675393 2314219 2901215  4552633  5991003  2247611  1671907 2367151  6007763
            2048     512  825494 2031771  3812993  5900467 6851089 3717289 2884652  4521480  6261772  2412357  2158380 3016334  2467800
            2048    1024 1001530 2142232  4229816  4196751 5626082 1247303 2813783  3569018  4250747  1899669  1462911 2929912  4376355
            2048    2048 1238134 2056579  5209791  6202989 4550221 3465352 2183064  2223755  2855880  2727131  1381061 2598439  3276342
            4096       4  660743 1156052  1749690  1563255 1853314  981269 1440200  1577175  1768603  1069743   866147 1468138  1597413
            4096       8  782261 1255672  2203449  2685695 2633815 1703708 1885037  2380206  1929280  1422668  1409016 2176649  2161314
            4096      16  985095 1549717  2347038  2328587 3785942 1654327 2121022  2769693  2140045  1674482  1557444 2127589  2610602
            4096      32 1104047 1632476  2246966  3052133 4171080 2462779 2762123  3650781  2675239  1604424  1615741 1972021  2398148
            4096      64 1117912 2000030  2739658  4192455 5198450 2597184 2439350  4035859  2765680  1722326  1680050 2610602  4284464
            4096     128 1140321 2073910  2940345  3500519 5089116 2213956 2773270  4192455  4592558  2710696  1868635 2587405  2799480
            4096     256 1168634 1849125  2610206  2448388 2965725 1980661 2862450  4654774  6272759  1914019  2000961 2860543  3927001
            4096     512  104269 1709642  3052133  2892815 4664886 2399488 3214912  4633432  6049663  2181070  2058256 2913419  3803543
            4096    1024  815959 2103879  3150647  3938705 4516494 3091680 2441083  2241981  2878275  2190525   806157 2917377  3611639
            4096    2048 1139036 1765513  3501232  3930595 2605850 1869448 2597184  2684016  2468795  1504129  2165946 2762123  3023131
            4096    4096  853666 1511939  2031724  2152378 1698991 1612557 1385718  1499795  1425146   154338  1667656 2035576  1993069
            8192       4   75322  186861  1757548  1705214 1500372   70484  122894    63434  1051341    58369   117845 1558631   122866
            8192       8   67268  797287  1356280  1588830 1450157   21466  991771  2189800   999009  1104040  1013238 1676918   156428
            8192      16  143971 1479505  2137756  1845431 2115772   80361 1928393  2689438  2011246  1457106  1247820 1580862   126886
            8192      32  897946 1572110  2393938  2236408  206019 1647648 2333301  3430551  2328557   200745   125326 2449751   159256
            8192      64  147303 1669422  2586588  1593398 1934364  107184 2686704  4128880  2046951  1285590  1575353 2806295  2825913
            8192     128 1177154 1943555  2904014  2658845 2882333 2008307 2648597  4435342  2681671  1767766  1776265 2709159  2750802
            8192     256 1103296 1632539  2190359  2592443 2512079 1403251 2385628  4341197  2791249  1804721  1618390 2081802  2846515
            8192     512  145454 1939386  2670002   300913 2874376 2054172 2897647  3949937  6616796  1641351  1572038 2573800   159685
            8192    1024  189051  201793  2696614  3159282 3248286  126634 2920552  4096391  5881698   192021  1482185 2692177  2438104
            8192    2048  120815 1738166  3048831  3072825   92384 1683821 1906035  3188896  4778952   150049  1587949 2658022  2346526
            8192    4096  237484 1298661   106973  1903818 1822429   50599 1806334    79928  1846721  1119253   155228 1263420  1699563
            8192    8192   69962  104765  1571391  1354035   80806   80149 1529764    71843   152813   104885   188438 1669747  1345604
           16384       4   75371  188109   360920   284988  135663   74116  272041  1597985   336275   131950   254722   74657   137275
           16384       8   87241  124741   293735   206132  139671  149962  106041   157709   362278   123406  1375302  205372   238815
           16384      16  209648  352624  2260449  1865004  177250  152317  371764  2832647  2114913   150673  1357078 2216771  2187486
           16384      32  183779 1525072   208766   301486 2499453  138876 2421933  3450672  2374894   171646   173719 2570027  2235229
           16384      64  315994 1824694   302182   302634 2665321  106751  158021  4034299   301581   175600  1744290 2420483  2720291
