	Iozone: Performance Test of File I/O
	        Version $Revision: 3.414 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England.

	Run began: Fri Mar  1 18:03:12 2013

	Auto Mode
	Excel chart generation enabled
	Command line used: ./benchmarks/iozone3_414/src/current/iozone -a -R
	Output is in Kbytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 Kbytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                            random  random    bkwd   record   stride                                   
              KB  reclen   write rewrite    read    reread    read   write    read  rewrite     read   fwrite frewrite   fread  freread
              64       4  460591 1087638  1991276  1879725 2052169 1083249 1599680  1124074  1562436   831569   339016 1210227   889431
              64       8  508587  418250  1780008  1933893 3203069 1330167 1879725  2006158  2278628   969761  1183548 2358717  2772930
              64      16  610350 1526887  4274062  3203069 3958892 2379626 2772930  2203800  2689580   942521   852702 3203069  3057153
              64      32  581273 1421755  3022727  3738358 3958892 1734015 3203069  2133730  3203069  1526887  2203800 3541098  4274062
              64      64  571375 1124074  5860307  5283570 5389653 2133730 1562436  2203800  1232453  1599680  1066042 1828508  3541098
             128       4  597981 1185654  2727923  2920861 1152564 1085013 1749872  1561553  1997245   985435  1165070 1727352  2027414
             128       8  726674 1266785  2248149  1294270 2770150 1133103 1451764  2132084  2969325  1487977   921183 2727923  3657016
             128      16  841746 1243315  4407601  4759253 3867787 1727352 3036502  2558895  2985839   707520  1684006 3468030  4407601
             128      32  914904 1778862  4717434  3867787 4934216 1778862 2558895  2905056  3468030  1939522  1557024 3124872  3380677
             128      64  971174 1579934  4934216  5603747 5784891 2175277 3277486  1967960  3982553  1421023  2377579 2511022  6114306
             128     128  947186 1684006  6406138  2098744 6406138 1885042 2035099  3036502  3867787  1975201  1727352 4759253  3053774
             256       4  606700 1049800  2247235  2242541 2135500 1076103 1506359  1471270  1981783  1112909  1012194 2081678  2812272
             256       8  825443 1180188  2223962  1881098 3285566  646518 1766587  2330140  1673001  1243036   715443 1445521  2266207
             256      16  597916 1260547  1884399  2842047 3935921 2285501 1384034  1967260  2812272  1103757  1098113 1561112  3770085
             256      32  733527  927393  2045979  2557711 5022044 2719671 1985448  2533571  3605511  1629830  1300235 3285566  3009318
             256      64 1032636 1471270  4197489  4755158 6073004 2228578 2943325  3285566  5347168  1802167  2486631 2613746  4652146
             256     128 1012194 1619994  5810112  3605511 3326279 2170027 3207059  2783115  3756894  1497953  2148318 2458168  4734192
             256     256  833776 1778290  5938650  5841722 5347168 2310087 3823789  2114473  2557711  2665657  1523457 2975955  1817419
             512       4  610982 1034032  1889050  2638816 2055390 1236455 1296159  1309596  1741948   997991  1089647 2114069  1454140
             512       8  718028 1459080  2189509  3481620 3346002 1689859 2030130  2337255  2474613  1429934  1821745 2114069  3220553
             512      16 1012101 1221684  2427068  3710197 4228947 1854787 2509312  2894940  3684733  1565443  1571169 3081897  3849877
             512      32  977103 2638816  2668325  4447925 5278892 2317080 2486072  3415178  3710197  1610042  1589779 2509312  3736016
             512      64 1001715 1909204  3736016  5684095 5951911 2265742 3104171  3710197  4610256  1783912  2024389 2708713  3366987
             512     128 1108203 1579257  4827914  5127637 5278892 2317080 3104171  3388236  4973263  1372364  1047141 3012719  4882800
             512     256 1185272 1640796  4271001  6319739 4701087 2497638 3710197  3140488  4732165  1510391  1216149 2391924  2722449
             512     512  962218 1867692  7211022  5760329 7211022 2381315 2285029  2402629  3768799  2438090  1689859 1060063  1684557
            1024       4  608110 1053512  1914144  2529716 2060128 1414304 1420384  1532928  1703807  1149061  1095429 1954207  1803239
            1024       8  772781 1060013  1698417  3818408 3355952 1858644 1991355  2365323  2672984  1434138  1354535 1917562  3461434
            1024      16  823136 1420384  2480051  4654248 3631168 2391665 2114908  3003881  3458646  1793451  1432225 2844715  2178189
