	Iozone: Performance Test of File I/O
	        Version $Revision: 3.414 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England.

	Run began: Mon Feb 25 18:04:11 2013

	Auto Mode
	Excel chart generation enabled
	Command line used: ./benchmarks/iozone3_414/src/current/iozone -a -R
	Output is in Kbytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 Kbytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                            random  random    bkwd   record   stride                                   
              KB  reclen   write rewrite    read    reread    read   write    read  rewrite     read   fwrite frewrite   fread  freread
              64       4  450541 1049372  2662899  1526887 1933893 1330167 1143223  1492919  2006158  1087638  1049372 2067979  2467108
              64       8  576282 1304314  3363612  3738358 3165299 1452528 2133730  2133730  2892445  1255511   901377 1933893  1734015
              64      16  591520 1828508  3541098  2561267 4274062 1526887 2662899  2379626  3203069  1033216  1163036 3057153  1232453
              64      32  743988 1105556  4988978  2067979 4897948 1828508 2133730  2278628  3541098  1734015  1066042 3057153  4897948
              64      64  695778 1452528  5735102  4274062 5860307 1722886 3203069  1879725  1892980  1933893  1392258 1392258  2067979
             128       4  524387  901083  2367096  1436229 2098744  508012 1440082  1603529  1878447  1142750   870405 2058509  2714132
             128       8  558771 1911894  2286447  3982553 3199360 1749872 2166499  2132084  3359523  1406136  1997245 2248149  4012317
             128      16 1040839 1543594  4135958  2621367 4135958 1598754 2558895  2511022  3468030  1526043  1172704 2660335  4717434
             128      32  895074 2558895  5325799  5545860 5122535 3053774 1504659  2985839  4557257  1710838  2608629 2464907  5122535
             128      64  955616 1598754  6114306  2920861 5847904 1885042 3560017  2727923  4557257  1291158  2784517 3895854  2132084
             128     128  985435 3053774  6406138  5545860 6727225 2058509 4407601  2920861  5545860  3657016  1939522 3982553  1802755
             256       4  635047 1479379  2081678  1561112 2131261  980760 1570244  1579483  1368162  1407621   587127 2045979  2588541
             256       8  289589 1292410  3236056  4181144 3326279 1561112 2812272  2371308  3123106   591330  1376935 3326279  2880164
             256      16  930608 1415041  2665657  4929815 3770085 2266207 3410808  2783115  4132864  1673001  1662639 3557725  4840911
             256      32 1122215 1274008  3326279  5569035 5242734 1911233 4404088  3052087  3667079  1696795  1855098 2812272  5455847
             256      64 1048775 2015259  3557725  6398720 6107548 2509882 4929815  3326279  5347168  1894373  2975955 2692393  6107548
             256     128  940389 1851899  3935921  5142301 6554972 3275543 2305128  2754556  5687020   729540  3285566 3009318  4404088
             256     256 1066483 2065659  5687020  6761355 6936061 1274008 2754556  2350543  6107548  3865082   800221 2582316  6761355
             512       4  619262 1454140  1376763  2169601 2057359 1242896 1604029  1662389  1954379  1248678  1492545 1797349  2016784
             512       8  721163  718028  1463057  1523247 2572435   42999 1166599  2317080  3068685  1938502  1201856 1479181  1635797
             512      16  773364  903136  2584820  2314583 4228947 1689859  911184  2532990   358523  1137555  1101383 2357784   523035
             512      32  575917 1164070  2265742  2638816 4660280 2753870 2132967  3029721  3140488  1446306  1150968 1848401  1610042
             512      64  695697 1308798  2486072  3196584 1985091 1823291 1809465  1747618  4494470  1245780  1354190 2124526  3046915
             512     128  982917 1556366  2811557  1975959 1556366 1619757  829526  3366987  4061007  1635797   579179  239252  2150051
             512     256  429943  699550  3437042  3299730 6551087 2360376 1747618  3504346  1662389  1380303  1340664 2317080  4973263
             512     512  898225 1556366  6909408  6909408 7022379 3158966 2337255  3437042  1999881  1736314  1451192 2196227  2304647
            1024       4  567306 1037480  1542286  1482144 1711956 1000037 1281771  1628234  1270397  1340582  1060013 1676539  2584518
            1024       8  710052 1218843  2156318  2604895 3314514 1940083 1466957  1999700  1865101  1287921  1280243 1962242  1774922
            1024      16  660682 1475018  2201637  2942149 4064103 2461573 1910737  2877110  1698417  1609925  1281771 2027069  1865101
            1024      32  874417 1508167  2089189  1903117 4512441 2467229 1558516  3403826  2124322  1605111  1416636 1815435  2231377
            1024      64  939652 1790460  1442326  2472911 5885083 1800216 1818510  3606774  5720477  1706515  1781548 1849042  3074849
            1024     128  856115 1681132  2842832  5200941 6280976 2142335 2270300  4195100  5479632  1957770  1865101 1889720  3142339
            1024     256 1147832 1771262  3251778  2598591 6776473 2976816 2260740  4014717  5417427   790125  1868347 2364021  1301187
            1024     512 1101046 1741810  4211554  4531485 6776473 3110479 2474336  1170352  3659010  1530742  2666347 2640123  2044438
            1024    1024 1204825 1896395  7160597  7220790 7369466 3541348 2918161  2877110  2514903  2290886  2124322 4356809  6609617
            2048       4  719858 1129540  2014144  2579710 2056087 1316100 1436250  1674514  1332432  1025565  1259557 1833573  1689998
            2048       8  868476 1482862  2204918  4088876 3287628 1701042 1753475  2509617  2951050  1322992  1317918 2195338  3929871
            2048      16  983189 1880538  2592948  4112366 4207028 2635914 2252916  2741930  3374151  2270783  1503627 2437686  4581773
            2048      32 1329751 1753475  2726266  2872113 2797290 1873974 2494314  3611028  4601407  1713598  1518244 2608697  2491420
            2048      64 1049113 1761024  2855880  4559883 5674397 1119821 2235910  4102546  3402216  1923059  1530689 2951050  3140967
            2048     128 1312882 1711208  3345243  5735012 6732948 3669648 2976615  4162181  6420913  1440344  1903457 2980747  4983122
            2048     256 1280778 1806199  2934917  2632683 5172149 2278010 3185225  3638560  5816563  2062505  2074960 2681165  4394265
            2048     512 1149954 1912356  3482209  5689430 7013303 3255235 2756890  4441984  6603549  2976615  2188069 2695468  2479912
            2048    1024 1171758 2062010  3465352  2160551 2131071 1655793 2016035  3351769  2102899  1695335  2540795 3074635  2252916
            2048    2048 1049113 1063926  5345969  6340344 6543188 1917907 2723672  3374151  2629459  2737561  2072957 1468162  4086930
            4096       4  680611 1031959  1689135  1620925 1423257   53308 1438271  1635896  1374520   104126  1188934 1801994  1852715
            4096       8  823824 1466008  1958756  2080439 1867822   54315 1767147  2388479  1803508  1188276  1435746 2102591  2002127
            4096      16  978251 1576018  2479484  2284312 3214912 1592526 2098482   109410  2161586  1679393  1198388 2246966  2367741
            4096      32 1017354 1865388  2659914  3624593 4586428 2756362 2221111  3700320  3332786  1819553  1716646 2275537  2767908
            4096      64 1157376 1843372  2780451  3908241 5340661 2923832 2727047  4167033  4192455  2043809  1483990 1593117  2617364
            4096     128 1241606 1996079  3036489  3882626 5520868  108895 2860543  3643812  2760347  1650988  1840015 2687795  2299600
            4096     256  102728 1949421  3022599  4325455 5769304 3124291 2635836  4648477  5988509  2135523  1824383 2910951  4288742
            4096     512 1314067 1944126  2105942  3360164 5230102 2164855 2712408  4571782  5580043  2085490  1268841 2496056  2498960
            4096    1024   77753 1950306  3222148  3908241 4501111 1926684 2707279  3465216  4929936  1865186  1936675 2743596  3371374
            4096    2048  943544 1938642  2967774  3528559 2801306 2364807 2603876  2036783  3049425  1689633  1672526 2579247  1827683
            4096    4096   62039 1580949  1473300  1657040   47350 1244574 1957863  1566390  1813981  1585764  1423139 1642936  2052110
            8192       4  677415 1180227  1769314  1753423 1449117 1107028 1381195  1683904  1380030  1062656   842195 1569596  1706315
            8192       8  802913 1395557  2108113  2211079 1844243 1348032 1687626  2481599  1734481  1245919  1199761 2120604  2062928
            8192      16  892673 1462066  2325248  2412935 2436548 1564807 2118904  2864312  2216499  1543300  1415331 1953167  2205826
            8192      32 1063215 1772783  2511345  2579210 2897891 1713804 2420755  3624901  2552955  1595618  1709881 2548033  2724410
            8192      64 1065424 1764045  2814110  3175046 3023079 2027744 2243709  3831881  2586588  1985904  1337901 2685864  2650231
            8192     128 1136843 1846324  2207527  2766750 2953185 1983039 2153566  4476952  3190080  2019283  1806429 2633171  2747283
            8192     256  999009 1936217  2728954  3013006 3250744 2212360 2523703  4362141  2743335  1635492  1579336 2880400  2691123
            8192     512 1199217 1745584  2696402  2944580 3211248 1957953 2939290  4636437  6470997   910317  1394877 2890577  2693866
            8192    1024 1185685 1848012  2917329  3189784 3041813 2077647 2519078  4406899  3549264  1338318  1434955 2749921  2657200
            8192    2048 1140466 1672510  2632364  2985517 2622319 1753870 2744430  2755434  2196239  1248364  1635492 2406682  2500744
            8192    4096  912347 1055410  1451198  1410451 1448628 1404628 1872893  1194506  1406122  1102092  1570888 1836358  1385875
            8192    8192  906402 1310299  1435975  1547679 1186217 1164626 1628361  1354302  1610728  1330545  1344498 1573910  1640646
           16384       4  665204 1131318  1567263  1713625 1355071  976464 1368755  1609588  1370229  1108757  1108739 1180669  1738905
           16384       8  612626 1331158  2183386  2235811 1722085 1325995 1817407  2244355  1862427  1336933  1223402 1907771  2071310
           16384      16  992069 1602195  1883612  2376619 2183039 1562772 2065582  2900314  1844431  1461158  1530507 2299863  2373171
           16384      32 1060996 1728800  2632344  2644704 2547637 1797113 2174405  3371939  2023732  1243660  1616898 2586180  2818011
           16384      64 1004159 1748729  2714381  2724281 2300787 1876360 2130783  4115479  2697864  1665409  1248768 2506747  2346992
           16384     128 1075981 1464178  2311467  2167751 1602382 1386820 2485441  3969056  2376865  1352032  1429547 2455336  1965671
           16384     256 1043689 1364542  2370388  2718462 2824381 1832089 2772757  4317145  2412241  1817648  1758304 2308904  2623100
           16384     512 1181847 1941458  2986530  2800212 2544524 1893212 2746712  4743590  2867875  1794532  1198962 2516016  2607672
           16384    1024 1190776 1716321  2812245  2376619 2502456 1472051 2869432  4564923  6668682  1050663  1272446 2725686  2698711
           16384    2048  937358 1311670  2659339  2876880 2411479 1855487 2418694  4019668  5307422   957071  1053772 2692895  2484722
           16384    4096  848600 1372884  1388109  1073661 1310220 1125814 1545063  1482307  1639738  1278696  1290899 1579656  1478702
           16384    8192  935114 1305614  1328045  1586073 1575094 1333457 1369328  1479498  1270563  1123035  1583149 1205693  1598915
           16384   16384  783326 1312397  1564266  1573291 1556788 1099972 1492156  1345256  1311971   888309  1340846 1539835  1282826
           32768      64 1100710 1825417  2703638  2809359 2486196 1810985 2651122  4083662  2685256  1488775  1716146 1927539  2250080
           32768     128  932897  850542  2048917  2610981 2082635 1643322 2005008  3543628  2422608  1304088  1581925 1974447  2529156
           32768     256  893761 1497420  2080743  2416304 2098214 1675006 2319691  4051520  1732653  1361256  1167697 2069589  1912119
           32768     512 1019351 1447353  2553829  2357572 2225198 1665042 2449944  3777787  2287301  1313498  1671929 2883507  2537374
           32768    1024 1020994 1899697  2542914  2840246 2752202 1877073 2250853  3685104  1655017  1158660   881212 2016866  2258473
           32768    2048  843883 1702139  1876099  2530134 2251665 1223966 2115721  3589439  4535968  1024190   841115 2156216  2029224
           32768    4096  902453 1315459  1287595  1649456 1710869 1425880 1562004  1494896  1784856  1012144  1109767 1786317  1572207
           32768    8192  906393 1251312  1343334  1575090 1560160 1201958 1583000  1135654  1178915  1219643  1026369 1429410  1195081
           32768   16384  852488 1304658  1309356  1460767 1484401 1121110 1568082  1316303  1511517  1062693  1589591 1333338  1438581
           65536      64  950872 1618015  2668411  2757415 2397000 1794924 2332165  3312428  2254561  1368731  1308781 2670044  2765794
           65536     128 1087175 1670423  2662776  2854723 2809325 1694969 2788040  4437106  2774952  1488507  1573231 2668411  2715948
           65536     256 1047370 1485908  2418639  2527710 2266196 1598203 2652217  4657857  2594759  1521480  1467574 2562299  2465520
           65536     512  987537 1714164  1959231  2111670 2211286 1358536 2667660  4591261  2573165  1461356  1386949 2747493  2619860
           65536    1024  967005 1564100  2758937  2661358 2905231 1907658 2165061  4553310  2657370  1258006  1295898 2047419  2590870
           65536    2048 1025668 1502838  2582812  2351658 2432939 1603517 2514139  3639233  2495174   981563  1023632 2296202  2331829
           65536    4096  838357 1136771  1628714  1508794 1491075  971609 1240150  1294976  1147884   815925   956759 1653154  1676577
           65536    8192  790283 1085372  1541116  1557930 1571460 1163495 1481647  1288934  1552142   957149   833261 1455321  1520840
           65536   16384  813978 1192405  1274076  1195454 1314665 1084742 1270795  1031282  1146357   920821  1053176 1243944  1198274
          131072      64   71709   71680  2375218  2175503 2274850   61388 2180317  3845446  2241963    70802    75612 2226355  1896155
          131072     128   66096   69676  2171499  2065424 2187997   79085 1908418  3176736  1989974    70948    78589 2207377  2106515
          131072     256   84205   81072  2387597  2479607 2385515   82357 1423950  3968530  1403910    71713    76817 2167842  1928691
          131072     512   76044   75816  2622595  2108858 2439133   78622 1880170  4292961  2274248    70934    74854 2416511  2402255
          131072    1024   78520   89501  2366996  2179159 2541978   93329 2157201  3987702  2395410    92703    92161 2327897  1962650
          131072    2048   89316   92077  2411317  2578993 2381515   93020 2355253  4132017  2310414    96306    97333 2277932  2594303
          131072    4096   93944   87484  1172515  1316248 1278139   82574 1343913  1231648  1311059    92689    98222 1539993  1625862
          131072    8192   90078   94325  1467903  1509282 1552579   93238 1468118  1443763  1393894   109068   109722 1504795  1384779
          131072   16384   92624   95299  1504861  1434862 1493796   95085 1402320  1282945  1173165   127932   132561 1394187  1492507
          262144      64   48222   47586  2707591  2633845 2452970   14954 2508194  4175797  2528172    14651    14441 2503118  2520446
          262144     128   14605   14197  2624403  2744759 2687689   14531 2312634  4216293  2173700    14557    14352 2720972  2730553
          262144     256   14534   14216  2702686  2765817 2670494   14548 2696237  4524165  2664088    14416    14340 2817665  2804584
          262144     512   14510   14259  1902944  2187100 2223554   14510 2230446  4180989  2274825    14579    14384 2419285  2340443
          262144    1024   14577   14213  1985366  1781971 2138363   14268 2069124  4378120  2225426    14623    14415 2016354  1936244
          262144    2048   14640   14333  1976789  2040191 1885127   14622 1872150  2776237  1935283    14713    14505 2531227  2540497
          262144    4096   14555   14316  1660548  1675714 1666904   14704 1685584  1524332  1646096    14961    14663 1676133  1682891
          262144    8192   14627   14317  1451870  1170505 1177957   14849 1517300  1358477  1557349    15193    15032 1418911  1382593
          262144   16384   14257   14322  1214765  1288512 1259061   14869 1387871  1190476  1292725    16030    15806 1206270  1226003
          524288      64   11376   11253    97408   108862  233223   14189  202411  4090378   298523    13058    11271  221070   224686
          524288     128   12198   11250   110828   111376  340542   13710  278073  4338874   366144    12566    11004  202851   198302
          524288     256   12345   11259   112859    72224  367168   14384  356838  4595066   397852    12036    11013  275264   284205
          524288     512   11974   11171    99346   113050  438846   13742  277268  4557402   412550    12422    11283  303941   318228
          524288    1024   11900   11253   107596   108369  445144   13585  366694  4567360   478031    11940    11293  296104   315287
          524288    2048   11945   11263    95809    90490  446536   13895  306456  2854974   424600    12355    11267  215640   268383
          524288    4096   12182   11211   102466   103715  486410   13698  325259  1005527   417414    12881    11358  283854   287313
          524288    8192   11999   11182   107299   107579  500058   13639  502648  1375184   409059    12220    11484  327477   288654
          524288   16384   11903   11253   116335   114006  393553   13583  479017  1342637   469106    12103    11532  266496   267092

iozone test complete.
Excel output is below:

"Writer report"
        "4"  "8"  "16"  "32"  "64"  "128"  "256"  "512"  "1024"  "2048"  "4096"  "8192"  "16384"
"64"   450541  576282  591520  743988  695778 
"128"   524387  558771  1040839  895074  955616  985435 
"256"   635047  289589  930608  1122215  1048775  940389  1066483 
"512"   619262  721163  773364  575917  695697  982917  429943  898225 
"1024"   567306  710052  660682  874417  939652  856115  1147832  1101046  1204825 
"2048"   719858  868476  983189  1329751  1049113  1312882  1280778  1149954  1171758  1049113 
"4096"   680611  823824  978251  1017354  1157376  1241606  102728  1314067  77753  943544  62039 
"8192"   677415  802913  892673  1063215  1065424  1136843  999009  1199217  1185685  1140466  912347  906402 
"16384"   665204  612626  992069  1060996  1004159  1075981  1043689  1181847  1190776  937358  848600  935114  783326 
"32768"   0  0  0  0  1100710  932897  893761  1019351  1020994  843883  902453  906393  852488 
"65536"   0  0  0  0  950872  1087175  1047370  987537  967005  1025668  838357  790283  813978 
"131072"   0  0  0  0  71709  66096  84205  76044  78520  89316  93944  90078  92624 
"262144"   0  0  0  0  48222  14605  14534  14510  14577  14640  14555  14627  14257 
"524288"   0  0  0  0  11376  12198  12345  11974  11900  11945  12182  11999  11903 

"Re-writer report"
