	Iozone: Performance Test of File I/O
	        Version $Revision: 3.414 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England.

	Run began: Wed Feb 27 18:04:37 2013

	Auto Mode
	Excel chart generation enabled
	Command line used: ./benchmarks/iozone3_414/src/current/iozone -a -R
	Output is in Kbytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 Kbytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                            random  random    bkwd   record   stride                                   
              KB  reclen   write rewrite    read    reread    read   write    read  rewrite     read   fwrite frewrite   fread  freread
              64       4  566551 1163036  2203800  2772930 1599680 1083249 1734015  1452528  1734015  1101022  1452528 2278628  2772930
              64       8  771797 1828508  3791156  1780008 3057153 1947927 1828508  2203800  3203069  1232453  1232453 2467108  1310683
              64      16  789967 1421755  4564786  4564786 4018152 1679761 2923952  1828508  3057153  1484662  1828508 3791156  3958892
              64      32  889431 1679761  3738358  4274062 4564786 1143223 2689580  3057153  4274062  1163036  2662899 2892445  3958892
              64      64  889431 1734015  5860307  7100397 3363612 2006158 2772930  2133730  2801873  1518251  1188789 1828508  5283570
             128       4  367768  687585  1827299  2464907 2098744  857887 1471662  1561553  1363288  1065630  1391557 2058509  1346196
             128       8  684954 1885042  2727923  4407601 3277486 2027414 1455701  2175277  2066432  1319723   876086 2211113  4267461
             128      16  889145 1269781  3657016  3895854 3867787 1598754 1319723  2608629  3759450  1543594  1455701 3380677  4267461
             128      32  947186 2558895  3124872  5325799 4934216 1543594 3445772  2558895  3036502  1319723  1406136 2660335  4889281
             128      64  747933 1939522  4012317  4759253 5847904 2132084 2098744  2673584  5545860  1377278  3106789 3468030  1637771
             128     128  908709 1618028  6812590  6727225 6727225 1939522 4759253  1967960  1911894  2367096  2035099 4135958  6727225
             256       4  644578 1213534  1897721  2903529 1970871 1148625 1763685  1629830  1868008  1487577  1579483 2754556  2911402
