	Iozone: Performance Test of File I/O
	        Version $Revision: 3.414 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England.

	Run began: Sun Mar  3 00:03:14 2013

	Auto Mode
	Excel chart generation enabled
	Command line used: ./benchmarks/iozone3_414/src/current/iozone -a -R
	Output is in Kbytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 Kbytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                            random  random    bkwd   record   stride                                   
              KB  reclen   write rewrite    read    reread    read   write    read  rewrite     read   fwrite frewrite   fread  freread
              64       4  450541  703068  1679761  2133730 1562436 1049372 1163036  1484662  1562436   852702   942521 1947927  2067979
              64       8  659861 1255511  2892445  3057153 2467108 1049372 1780008  1421755  2222043  1255511  1083249 2467108  2801873
              64      16  592827 1232453  3588436  3363612 2133730 1679761 2561267  1599680  2662899  1336792   952555 1892980  2689580
              64      32  688639 1421755  4207076  3791156 3057153 1828508 2561267  1947927  3363612  1279447  2133730 3363612  3738358
              64      64  752329 1526887  4207076  4207076 5860307 2067979 2892445  1013707  4897948  2067979  1599680 3791156  3958892
             128       4  492178  983630  2098744  2202044 2132084 1421023 1359835  1579934  2035099  1196221   919605 2098744  2140585
             128       8  677178  914904  2511022  2286447 2784517 2058509 1939522  2248149  2608629  1391557  1254941 2843510  1749872
             128      16  921183 1391557  3657016  3468030 3759450 1727352 3297617  2621367  2843510  1254941  1440082 3380677  3468030
             128      32  821147 1557024  4407601  4135958 3895854 2004703 2420455  2027414  3199360  1579934  2286447 2843510  4012317
             128      64  978253 2211113  4104338  4557257 5847904 1967960 3560017  2238774  3982553  1346196  2511022 2420455  4596273
             128     128 1000121 1105114  6727225  4717434 6406138 1316487 3536566  1705404  3468030  1642783  1291158 2905056  4717434
             256       4  593947 1241598  2205688  2533571 2148318 1148625 1572543  1642294  1506359  1180188  1354356 2015259  1495866
             256       8  635423 1369908  2812272  2943325 3368013 2152625 2350543  2458168  2486631  1778290  1445521 2911402  2486631
             256      16  864661 1471270  4197489  3326279 3197509 1778290 2783115  2842047  2849590  1463250  1610276 2943325  3654598
             256      32  917880 1897721  5687020  5810112 5347168 2034350 2943325  3326279  3810220  1694118  2285501 3654598  4197489
             256      64 1003679 1662639  5841722  6398720 6107548 2170027 3994490  3326279  4404088  1814348  1907837 4404088  4734192
