	Iozone: Performance Test of File I/O
	        Version $Revision: 3.414 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England.

	Run began: Sat Mar  2 06:02:59 2013

	Auto Mode
	Excel chart generation enabled
	Command line used: ./benchmarks/iozone3_414/src/current/iozone -a -R
	Output is in Kbytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 Kbytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                            random  random    bkwd   record   stride                                   
              KB  reclen   write rewrite    read    reread    read   write    read  rewrite     read   fwrite frewrite   fread  freread
              64       4  409946  592827  2772930  2133730 2133730  695778 1163036  1484662  1330167   866463   780776 1599680  2006158
              64       8  587635 1083249  3057153  2923952 2467108 1421755 1879725  1828508  2358717   969761  1188789 2537060  2923952
              64      16  614542 1279447  3541098  3057153 4018152 1421755 1648808  2203800  2662899  1562436  1452528 2892445  4274062
              64      32  718114 1357066  3958892  3791156 3203069 1828508 2561267  1933893  3203069  1421755  2467108 2358717  4564786
              64      64  874936 1452528  6421025  4988978 5860307 2006158 2662899  1679761  3541098  2006158  1562436 3588436  4018152
             128       4  595328  864797  2132084  2211113 1504659 1059322 1254941  1487977  1603529  1015251   684954 1504659  1618028
             128       8  603357 1391557  3036502  3124872 3297617 1487977 1663139  1637771  2558895  1487977  1123617 2608629  3053774
             128      16  831319 1206978  2660335  3468030 3560017 1539168 2058509  1487977  2843510  1306873  1240443 3277486  3036502
             128      32  841746 1346196  4012317  4267461 5122535 1939522 3657016  2132084  3560017  1455701  1802755 4889281  4012317
             128      64  895074 1349580  4717434  4759253 6114306 1852520 1521718  1939522  5325799  1175271  2464907 5122535  4444086
             128     128  895074 1421023  4557257  4934216 4889281 2211113 3759450   864797  4135958  2248149  1487977 4267461  4557257
             256       4  592636 1206714  2187712  2205688 2114473 1108314 1855098  1610276  1642294  1099237  1089202 2000242  2228578
             256       8  814795 1471270  2943325  3316006 3326279 1523457 2187712  2419396  2350543  1319408  1280084 2458168  4054829
             256      16  778183 1356067  3123106  3717869 3879045 1532153 2114473  2719671  2975955  1407621  1226004 2880164  4496299
             256      32 1190657 1405778  3935921  2539563 5320671 2371308 2849590  2726577  3770085  1683493  1652404 3123106  4264168
             256      64  826078 2285501  4132864  4264168 6107548 3499745 3285566  3879045  4332998  2350543  2392442 4070199  4652146
             256     128 1266495 2170027  4281170  5569035 6595234 2097948 3368013  2783115  2880164   865358  1070737 2984226  4840911
             256     256 1243036 2509882  7120034  6107548 6936061 3879045 3465855  2065659  3557725  1942349  2726577 2435861  1894373
             512       4  587738  997991  1910902  2474613 1803387 1115688 1560891  1410215  1533034  1103647  1073309 1753325  2413429
             512       8  819085 1821745  3220553  3510074 3346002 1835760 1759070  2438090  2347475  1361920  1791352 2695115  3346002
             512      16 1143004 2180616  3580298  3684733 4237291 2651850 3196584  2926501  4000485  2317080  1361057 2225819  2360376
             512      32  884172 1938502  4610256  4447925 5331314 3239989 3415178  3346002  5164632  1635797  1556366 3201349  4340054
             512      64  941133 2560168  4784885  6414119 6174377 3634839 5067142  4030519  4620174  2294796  1580419 4030519  4660280
             512     128 1147892 3145087  2214344  2860238 6757222 1867692 3122224  3556580  4882800  1829505  2875558 2655129  4827914
             512     256 1019791 2879414  6736026  7022379 7022379 4000485 4494470  4262523  5331314  1783912  3877684 4827914  4000485
             512     512 1358474 2995907  7309196  6035551 7211022 4061007 6018636  3905895  4927617  3877684  3325278 5760329  5453155
            1024       4  698050 1535668  2290886  3020783 2132761 1439908 1727102  1657133  1995982  1530742  1477555 2497356  2715230
            1024       8  973296 1408737  4014717  3748425 3379719 1402756  658050  2437821  2625597  1363565  1155864 1506051  1780809
            1024      16  864212 1532928  2106609  3521025 4215688 2437821 1896395  2924122  2077065  1354535  1519371 4079544  4282950
            1024      32 1126753 2461573  2491561  5096034 5363307 1932227 3411938  3591693  4433259  1667426  1732676 3808251  5536137
            1024      64 1066594 2944166  3066069  4282950 6235382 1992279 4589593  3447541  5424269  1893052  1514549 4949226  5444898
            1024     128 1082454 1835608  6093831  5821271 6776473 2060128 4700088  3984917  5813392  1802483  1551758 3345496  5048117
            1024     256 1239598 1594978  5917516  6692005 7160597 4060261 4898425  4488860  6025439  2081090  2060128 3529706  5885083
            1024     512 1135391 2694787  6172653  6280976 7208671 3999762 4614246  4374559  5853003  1907343  2173780 3191372  6819511
            1024    1024 1210598 2106609  6963241  7319232 6874084 3189002 4594502  2497356  1370965  2188177  2220992 1961346  3366474
            2048       4  620982  971953  1768638  2375662 2126323 1081337 1322992  1651654  1988500  1337828  1163663 1658350  1919192
            2048       8  856184 1475476  2497215    16964 2285891 1890887 1923059  2543804  1706788  1357275  1473451 1926510  3644736
            2048      16  930572 1698016  3314266  4562305 4221501 1818820 1974785  3016334  3704465  1917479  1568134 2805512  4154130
            2048      32  989304 1721151  2852087  4911886 4878411 2216296 2824887  3611028  4295384  1782215  1801275 3225896  5056455
            2048      64 1032716 1570714  3043048  2763987 6097316 2092143 3351769  4079167  5349298  1967097  2556676 3953383  5820505
            2048     128 1169525 1739978  3084572  5640860 6603549 2828608 3500658  4310472  6007763  2270183  1699696 2190300  3441748
            2048     256 1413560 1930406  2951050  2579710 5769681 2083516 3465352  4531020  3702868  1031228  1858164 2519185  5345969
            2048     512 1128353 1972971  2984890  6243566 7065219 2812862 3396834  3548378  4303993  1668011  1061690 2562778  4031308
            2048    1024 1118509 1779631  3751381  6058611 6340344 2705656 2896324  3799501  3357009  1438414  2383573 2716781  2321725
            2048    2048  955732 1854954  5389574  5564129 6127764 1652925 2260624  2193096  2544558  2268385  2146514 2712491  4591569
            4096       4  623728 1230754  1743652  1747376 1639174   63916 1292613  1635118  1528892   103416  1127746 1667818  2167039
            4096       8  927548 1543868  2142180  2907010 3052133 1350002 1946770  2454335  2815077  1813981  1452375 2254337  3146031
            4096      16  907988 1711005  2353791  3169831 2523925 1648928 2335234  2931815  2813233  1579641  1048140 2396810  3314142
            4096      32 1170625 1650354  2502236  4043458 5025108  159520 2069662  3311586  2110080  1683507  1416335 2536221  3771811
            4096      64 1298671 1940174  2558505  3555579 3240380 1711005 2561557  4128976  3546770  1965478  1770061 2319470  2797657
            4096     128 1003156 1875571  2828518  4063542 5988509 2858164 2687795  4481152  3893185  1705230  1408439 2747545  3676563
            4096     256 1100511 2066675  2671911  2890382 3061379 2215383 2892815  4352854  5687181  1900679  2019781 2754594  3349029
            4096     512 1119150 1940393  2832715  2917377 4791076 2401165 3077282  4007615  6077484  2056285  1477100 2821086  3368730
            4096    1024 1066158 2018594  3310948  3853020 4628439 3245277 2618960  3567392  5139356  2289792  2022635 2691164  3271853
            4096    2048 1189345 1825353  3175103  3036489 2075915 1724573 2576153  3107900  3504089  1602479  2097201 2566149  2961635
            4096    4096  937059 1499795  1896273  1974968 1683507 1620313 1786256  1410868  1755590  1535863  1233317 1405673  1704554
            8192       4  662295 1181932  1770499  1743281 1463623  968321 1305074  1628592  1425194  1102234   959372 1705976  1718863
            8192       8  832785 1390811  2042328  2151813 1961641 1307159 1815208  2400293  1807189  1276990  1355424 2069264  2252387
            8192      16  995622 1605910  2294656  2260537 2408031 1644021 1964895  3020687  2289610  1659024  1491579 2263069  2256826
            8192      32  990114 1704875  2147912  2201586 2185066 1437958 2301110  3720275  2624923  1627667  1629597 2407356  2418030
            8192      64 1152322 1672510  2487707  2999591 2988633 1983497 2459923  4162392  2731558  1599406  1848410 2614736  2240199
            8192     128 1069870 1891034  2502930  2622319 3045318 2028223 2373761  4423351  2562475  1847615  1652959 2485368  2885722
            8192     256 1157212 1926663  2728737  2331243 2761192 1865571 2576889  4705649  2899848  1919023  1778196 2570527  2500744
            8192     512 1146363 1903712  2702765  2689438 3009575 2005845 2639238  4735482  6895660  1824558  1821270 2673741  2203987
            8192    1024 1041052 1885328  2310860  2720743 2568029 1723864 2659668  3499380  5732541  1939386  1794166 2567837  2678953
            8192    2048 1069170 1786331  2769426  2956234 2163193 1842957 1898558  2463097  4571055  1536124  1554190 2140552  2463804
            8192    4096  890545 1328795  1644336  1611937 1771229 1181729 1796136  1284197  1842957  1113955  1712011 1693281  1766676
            8192    8192  848455 1248228  1412655  1527452 1521836 1300923 1246869  1109889  1582391  1402964  1289886 1434656  1332867
           16384       4  606452 1077617  1713283  1715036 1324947 1005026 1301978  1654105  1310494  1123494  1118958 1676787  1688571
           16384       8  807497 1365790  2076066  2129198 1828335 1289470 1669252  2450171  1838608  1328148  1348927 2076756  2050605
           16384      16  868955 1537423  2234575  2337174 1967584 1531496 2059084  2906078  2157475  1497358  1463648 2234939  2211705
           16384      32 1038343 1749129  2245602  2413597 2337571 1659137 2324603  3568025  2366959  1654782  1598134 2503277  2408690
           16384      64 1047029 1754578  2559593  2559975 2557593 1894988 2517952  3952846  2488861  1744644  1705036 2551610  2499907
