	Iozone: Performance Test of File I/O
	        Version $Revision: 3.414 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England.

	Run began: Sat Feb 23 12:04:27 2013

	Auto Mode
	Excel chart generation enabled
	Command line used: ./benchmarks/iozone3_414/src/current/iozone -a -R
	Output is in Kbytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 Kbytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                            random  random    bkwd   record   stride                                   
              KB  reclen   write rewrite    read    reread    read   write    read  rewrite     read   fwrite frewrite   fread  freread
              64       4  435909  725882  1599680  1484662 2067979 1143223 1066042  1492919  1780008   998622   500060 1421755  2278628
              64       8  576282 1066042  2133730  2278628  929467  528618 1330167  1933893  2801873  1336792   952555 1879725  1892980
              64      16  571375  866463  3203069  1734015 3541098 1310683 1638743  2133730  1484662  1204796   799377 2561267  2662899
              64      32  752329  855419  2067979   524487 3791156 1679761 1279447  2561267  2561267  1679761  2467108 3203069  1392258
              64      64  712397  557144  5283570  5283570 5283570 2278628 1679761  1734015  3363612  1638743  1679761 3738358  5860307
             128       4  609522 1022989  2660335  3053774 2098744 1065630 1561553  1561553  1015251   947186   380811  703810  2843510
             128       8  731625 1440082  2558895  3536566 3277486 1487977 1885042  2202044  3124872  1349580  1487977 3053774  4135958
             128      16  940549 1319723  2985839  5122535 4104338 1827299 2027414  2464907  3445772  1291158  1306873 3657016  4759253
             128      32 1209698 2673584  4135958  2905056 5122535 1663139 2367096  2843510  4135958  2286447  2784517 4104338  5074121
             128      64  859260 1526043  5325799  6406138 5325799 2098744 2035099  1939522  3124872  1175271  2098744 4934216  6406138
             128     128  992724 3124872  6727225  7176872 6727225 3468030 4557257  3468030  1997245  2098744  2004703 2558895  2409592
             256       4  532133 1099237  2435861  2903529 2114473 1147398 1376935  1619994  1740810  1219045  1185399 2065659  2114473
             256       8  733527 1354356  3159869  4132864 3285566 1540948 2783115  2435861  2903529  1437779  1471270 3410808  3557725
             256      16  944525 1732384  4332998  4755158 4264168 1775350 3557725  2754556  4132864  1368162  1340826 1855098  4652146
             256      32  904732 1842366  5347168  5687020 5320671 3197509 4197489  2330140  4132864  1610276  1868008 4496299  5022044
             256      64 1012194 1952947  4422226  4819184 6107548 2081678 2692393  3087188  4840911  1842366  1911233 2783115  5971678
             256     128  711178 1118707  4332998  3935921 6719046 2030503 2187712  2812272  4350555  1561112  3275543 5810112  6249745
             256     256 1137672 1579483  6891544  5938650 6936061 2371308 4652146  2305128  5687020  2266207  2205688 5810112  6719046
             512       4  593259 1073309  2256220  2979282 2132967 1155924 1555239  1620980  1550747  1108203  1145443 2207515  2891043
             512       8  780674 1451192  3388236  3580298 3259661 1533034 2007358  2427068  2114069  1422357   981121 2116152  4000485
             512      16 1071167 1759070  3556580  4228947 3372274 1705969 2651850  2958758  2007358  1488408  1575781 3158966  3122224
             512      32 1073846 1821745  4522868  5760329 5177083 1940253 2317080  3346002  4163357  1689859   751971 2613128  3788747
             512      64  844865 1541840  2474613  3659616 4610256 2860238 3822466  3684733  2875558  1747618  1610042 4532414  6319739
             512     128 1506154 2845081  4871723  6821616 6736026 3762197 2768068  3504346  6395018  1700565  2460437 3325278  6472112
             512     256 1299295 1842059  3905895  4916336 6999490 2244430 3122224  2875558  3628697  1652157  1747618 2613128  6652558
             512     512  984268 1550747  5744919  5115422 2584820 1556366 2024389  2815243  3068685  2796910  1910902 2089386  1524329
            1024       4  680034 1149368  1594978  1946237 2102484 1242467 1643814  1537868  1539522  1025099  1331440 1399100  2509027
            1024       8 1033237 1544504  2077065  4356809 3358576 2040552 1238168  2403712  2202766  1512415  1670669 2036682  3722435
            1024      16  833196 1633188  2789291  2421329 3447541 2081090 2444759  2976816  3748425  2155236  1590254 2281152  2686359
            1024      32  831261 1917562  2869422  4321737 5330028 2958362 3191372  3010197  4356809  2619192  1060013 3984917  4674510
            1024      64 1154621 2744728  1799462  3778101 5601115 3003881 2295784  3198502  4949226  1267398  1774922 2534194  5472650
            1024     128 1122630 2094282  2976816  2869422 6733974 2321847 2942149  3999762  6479979  2156318  2030903 3094790  6441107
            1024     256 1250425 1907343  5194651  5660167 6489770 1815435 3130886  3179559  4079544  1954207  2192645 3618930  5363307
            1024     512 1185209 1875690  4694950  6559147 7269678 2343383 2859868  3941039  4762630  1732676  2659742 3680961  6093831
            1024    1024 1284839 1987669  6059442  6776473 7319232 3369115 4555516  2468647  1422266  1311117  2877110 2173780  5451810
            2048       4  617057 1144133  1584915  1840251 2081497 1098203 1440344  1671907  1851755   952130   898265 1642495   775768
            2048       8  614497 1450315  2178635  3821475 3346546 1932143 1764279  2404254  2021729  1357919  1523630 1978880  1702391
            2048      16   78102 1645012  2470639  4531020 4257067 2375662 2202092  3003677  4016229  2072957  1548069 2183619  3569018
            2048      32 1050267 1986660  3548378  2482779 3292669 1416124 2771120  3669648  2039974  2066474  1756343 2868277  2670330
            2048      64 1198405 1889224  2324867  2767549 2579710 2074960 2569678  4188565  3108009  2534797  1839856 2812862  2745435
            2048     128 1258081 1634370  3016334  2790021 6401772 2255282 2680329  4472047  6738230  2332443  1825390 1386635  2124745
            2048     256 1113579 1832009  3080148  2760434 6132138 2836079 2509617  4138120  5535444  2039489  1695335 3256469  1965297
            2048     512 1236708 2078978  4014352  3567536 6498636 2361944 3150182  3677503  6498636  2659582  2131071 2855880  5389574
            2048    1024 1419165 2023634  4138120  4094723 6185123 2265394 1711208  2941954  3841986  1232980  2021729 3297725  5319484
            2048    2048  731132 1972971  6167360  6917293 6543188 3447273 2104960  1461667  2096227  2455806  2058551 2676988  4601407
            4096       4  675128 1199811  1432275  1643722 1526040   53532 1133400    54545   150533  1181412  1158078 1566962  1536412
            4096       8  817707 1490556  2174170  2836457 2523925 1401773 1706585  1911251  1892930  1490427  1403721 2222548  3143729
            4096      16  915536 1542759  2291014  2561557 2670249 1622915 2352824  2974454  1844361  1760989  1563397 2098482  2178581
            4096      32 1034881 1811686  2689478  3054304 4659824 2056285 2437965  3180393  2627371  1767875  1649562 2647616  2555081
            4096      64 1121269 1908703  2872020  3707507 5139356 2630589 2266830  3720353  4051086  2188015  1849324 2698349  4179197
            4096     128 1114215 1984550  3018351  4087714 5777065 3516281 3117487  4376138  3802702  2052110  1675299 2697926  4214051
            4096     256 1327778 1964355  3056478  2921843 5044289 2071909 3115226  4371684  5738471  1663618  2023588 1556880  2520592
            4096     512 1005152 1538063  3133979  4145915 5736555 3222752 2747106  4633432  5769304  2249320  1927548 2994153  3088901
            4096    1024 1166333 2009857  1591936  2075162 2675239 2261757 2705147  4536770  5184332  2381196  2163764 2261757  3240992
            4096    2048 1064704 1966378  2508447  3754501 3182750 2374285 2514321  4108241  3583016  1514872  2451183 2572681  3103408
            4096    4096  988666 1653531  1931232  2067670 1923018 1599346 1651623  1620925  1974060  1350002  1488490 1982718  1990298
            8192       4  579062 1121737  1701077  1738870 1537843  965926 1409757  1648597  1498213   957340  1160339 1783549  1826887
            8192       8  798120  952669  1394197  1238956 1441215 1054309 1844144  2448355  2082306  1533793  1308204 2148987  2102052
            8192      16 1000347 1646306  1561891  1816744 1529491 1120969 1810808  3009575  2224823  1574776  1547679 2427254  2289457
            8192      32 1118051 1672185  2427254  2328557 2490593 1671859 2215355  3465497  2378033  1671209  1378867 2460804  2490593
            8192      64  913997 1760610  2329346  2337905 2533940 1843352 2252387  3998198  2532446  1765949  1612617 2780857  2534688
            8192     128  975718 1802827  2480882  2580953 1722395 1602838 2579403  3880787  2749921  2072884  1730463 2723331  2320066
            8192     256 1205951 1972452  2870534  2444001 2700004 1898033 3025209  4545657  2131126  1157563  1897614 2447483  2452724
            8192     512 1202953 1971547  3032953  2112390 2140019 1432383 2903033  4571664  7205103  1780499  1316172 2811117  3004049
            8192    1024 1186749 1953167  3077228  3107845 3345053 2021659 1813197  4561346  5924291  1919773  1944435 2040872  2958525
            8192    2048  883992 1719895  2525187  2922540 2701915 1825237 2341250  3563251  4508675  1428690  1643943 2457812  2470358
            8192    4096  760830 1453285  1812049  1870751 1863952 1447651 1649625   874854  1410509  1230393  1832245 1469193  1842166
            8192    8192  897453 1270051  1350522  1597176 1522983 1342764 1535506  1381695  1518474  1322555  1400334 1593768  1588830
           16384       4  621902 1194253  1771083  1791584 1311245  996399 1341736  1662830  1418774  1103824  1135187 1765713  1702966
           16384       8  817283 1409606  2201573  2175024 1890608 1301140 1843343  2402039  1508236  1356623  1389428 2187695  2178402
           16384      16  938382 1602532  2166931  1903122 2156391 1654622 2006888  2950498  1891701  1505032  1536530 1935279  2331544
           16384      32 1068602 1721179  2466351  2607177 2422275 1699092 2349961  3454315  2578997  1720102  1580092 1640168  2612629
           16384      64 1135412 1584244  2688575  2755966 2691208 1790418 2556831  4093903  2725686  1635951  1768167 2598600  2650313
           16384     128 1013549 1801447  2912236  2742985 2909154 2005833 2322953  3698412  2745396  1757360  1761369 2697440  2898723
           16384     256 1191581 1890400  2783990  2483195 2235157 1925303 2880014  4666602  2812245  1612118  1732461 2631034  2372025
           16384     512 1190611 1921911  2871950  3001400 2746164 2111080 2500635  4336761  2852874  1635134  1528634 2273988  2436272
           16384    1024  685550 1515052  2121180  1885162 1978233 1516055 2427237  3993274  6291951  1323212  1101435 2282523  1851089
           16384    2048  932702 1394362  2046208  2569643 1989285 1425425 2681860  2895181  3508995   990982  1006571 2344589  2480954
           16384    4096  883422 1390356  1167788  1406088 1459731 1172791 1739301  1667066  1602345  1319376  1263508 1770308  1313350
           16384    8192  881043 1134306  1199841  1484997 1620596 1307900 1575383  1374367  1419125  1095623  1583478 1530370  1279006
           16384   16384  883479 1266139  1595611  1543917 1582530 1131113 1575961  1381329  1589411  1364326  1315764 1557565  1514785
           32768      64 1055089 1702835  2717537  2507881 2622490 1852256 2497536  4144620  2676471  1683252  1666981 2714800  2743029
           32768     128 1066983 1591450  2661853  2820949 2830186 1747257 2666656  3401297  2500626  1528427  1584204 2809302  2854403
           32768     256 1156652 1759560  2753415  2633848 2709181 1760484 2626901  4619826  2493368  1690395  1745283 1960758  2158891
           32768     512  963423 1898595  2313833  2871099 2878676 2003284 2436826  4515996  2719527  1645545  1349136 2729302  2827217
           32768    1024 1097906 1894095  2949915  2641898 2209742 2010287 2276202  3619118  1686537  1386076  1007404 1451128  1873542
           32768    2048  640977 1725280  2520992  2700716 2594470 1753790 2497355  3829363  4826008   919854  1041679 2542162  2508064
           32768    4096  866440 1239050  1667567  1566955 1496181 1271607 1529652  1507538  1568064  1113309  1050557 1652271  1738175
           32768    8192  876899 1158377  1196871  1453061 1569568 1231280 1506844  1390058  1523953  1216965  1084854 1554549  1386832
           32768   16384  896724 1209639  1569210  1437633 1538901 1252795 1311618  1333442  1351046   938535  1311668 1523378   941609
           65536      64  878687 1457033  2770253  2584123 2597210 1766376 2664273  4242348  2672328  1591651  1542638 2772712  2611721
           65536     128 1033593 1725310  2758355  2527129 2694622 1464650 2623110  4481086  2614851  1486752  1545588 2696737  2621859
           65536     256 1045931 1653114  2652114  2851377 2814157 1529182 2806313  4514424  2840504  1267350  1368179 2841238  2860695
           65536     512  884557 1474241  2681950  2913483 2906644 1718397 2818370  4667823  1690642  1072745  1115807 2878941  2780819
           65536    1024 1041710 1661206  2699862  2889230 2867977 1810291 2490900  4322944  2736606  1136870  1405415 2811480  2426260
           65536    2048  964701 1455968  2498894  2781297 2186589 1594199 2547175  4148674  2311514  1024013   940731 1891589  1814749
           65536    4096  686989  949263  1694655  1492945 1694749 1233112 1585445  1520621  1600073   934479   963764 1653402  1716680
           65536    8192  844274 1193321  1464525  1518085 1465735 1237927 1579859  1291781  1565677  1009846   834448 1550234  1576905
           65536   16384  816231 1116610  1432851  1524162 1504261 1193472 1536241  1316510  1540175  1130515  1150541 1544060  1367240
          131072      64   80889   84896  2538047  2749922 2455727   86298 2512781  4168296  2497223    89507    89027 2605443  2658126
          131072     128   88831   90590  2402308  2423349 2339985   77675 1466458  3355406  2615782    92282    93091 2354527  2153626
          131072     256   74144   86215  2483696  2264859 1962629   86286 2055547  3442281  1721479    84242    83581 2142714  2130697
          131072     512   72908   82158  1831025  1763423 1783509   84124 1713628  4266276  1674462    85464    89313 2258811  2281818
          131072    1024   87484   86212  1836100  1329412 1238655   92491 1835561  3062215  2088493    95404    93725 1911198  1764470
          131072    2048   90609   86248  1980803  1883216 1928441   93111 2150517  3189712  2004529    96309    95443 1936791  1065315
          131072    4096   65930   92649  1296264  1388251 1285699   91068 1357077  1386256  1480704    98771    94651 1419575  1247460
          131072    8192   81606   90392  1584699  1575268 1518722   92384 1469908  1356615  1598709   104671   107608 1510497  1504552
          131072   16384   91324   39926  1490318  1493358 1478665   41458 1500450  1350894  1485722    63111    57186 1467887  1511718
          262144      64   14237   13785  2745856  2671364 2579803   14265 2568407  4115819  2554041    14133    13988 2589896  2765699
          262144     128   14003   14312  2662198  2661625 2667158   14577 2541783  4362885  2650059    14521    14346 2734655  2800355
          262144     256   14534   14216  1735549  2364750 2291829   14633 2296890  4223160  2585548    14541    14346 2141474  2424807
          262144     512   14553   14314  2254752  2218005 2306468   14476 2346141  3797537  2307136    14575    14391 2263842  2336379
          262144    1024   14561   14206  2063737  2192682 2237964   14484 2100562  3649954  2055838    14560    14404 2390753  2072548
          262144    2048   14551   14204  2039506  1757046 1828749   14586 2511391  3947356  2475252    14511    14486 2422686  2471985
          262144    4096   14551   14319  1541588  1659653 1681985   14714 1614517  1513593  1667372    14843    14659 1429855  1640665
